"package","dependency","type"
"log4shib","glibc","declared"
"libsigrok","bluez","declared"
"libsigrok","gcc-14","declared"
"libsigrok","glib2.0","declared"
"libsigrok","glibc","declared"
"libsigrok","glibmm2.4","declared"
"libsigrok","hidapi","declared"
"libsigrok","libftdi1","declared"
"libsigrok","libieee1284","declared"
"libsigrok","libserialport","declared"
"libsigrok","libusb-1.0","declared"
"libsigrok","libzip","declared"
"nemo-qml-plugin-contacts","gcc-14","declared"
"nemo-qml-plugin-contacts","glibc","declared"
"nemo-qml-plugin-contacts","gsettings-qt","declared"
"nemo-qml-plugin-contacts","libaccounts-qt","declared"
"nemo-qml-plugin-contacts","libmlocale","declared"
"nemo-qml-plugin-contacts","libphonenumber8t64-protobuf32","declared"
"nemo-qml-plugin-contacts","qtbase-opensource-src","declared"
"nemo-qml-plugin-contacts","qtcontacts-sqlite","declared"
"nemo-qml-plugin-contacts","qtdeclarative-opensource-src","declared"
"nemo-qml-plugin-contacts","qtpim-opensource-src","declared"
"infinipath-psm","glibc","declared"
"infinipath-psm","util-linux","declared"
"mustang","gcc-14","declared"
"mustang","glibc","declared"
"kldap","cyrus-sasl2","declared"
"kldap","gcc-14","declared"
"kldap","glibc","declared"
"kldap","kf6-kconfig","declared"
"kldap","kf6-kcoreaddons","declared"
"kldap","kf6-ki18n","declared"
"kldap","kf6-kio","declared"
"kldap","kf6-kwidgetsaddons","declared"
"kldap","libkpim6ldapcore6-24.12","declared"
"kldap","openldap","declared"
"kldap","qt6-base","declared"
"kldap","qtkeychain","declared"
"xloadimage","glibc","declared"
"xloadimage","libjpeg-turbo","declared"
"xloadimage","libpng1.6","declared"
"xloadimage","libx11","declared"
"xloadimage","tiff","declared"
"libtypec","glibc","declared"
"libtypec","systemd","declared"
"kparts","gcc-14","declared"
"kparts","glibc","declared"
"kparts","kconfig","declared"
"kparts","kcoreaddons","declared"
"kparts","ki18n","declared"
"kparts","kiconthemes","declared"
"kparts","kio","declared"
"kparts","kjobwidgets","declared"
"kparts","kservice","declared"
"kparts","ktextwidgets","declared"
"kparts","kwidgetsaddons","declared"
"kparts","kxmlgui","declared"
"kparts","qtbase-opensource-src","declared"
"csstidy","gcc-14","declared"
"csstidy","glibc","declared"
"tcplay","glibc","declared"
"tcplay","libgcrypt20","declared"
"tcplay","lvm2","declared"
"tcplay","util-linux","declared"
"gnome-session","dconf","declared"
"gnome-session","default-dbus-session-bus","declared"
"gnome-session","glib2.0","declared"
"gnome-session","glibc","declared"
"gnome-session","gnome-desktop","declared"
"gnome-session","gsettings-desktop-schemas","declared"
"gnome-session","gtk+3.0","declared"
"gnome-session","json-glib","declared"
"gnome-session","libepoxy","declared"
"gnome-session","libglvnd","declared"
"gnome-session","libice","declared"
"gnome-session","libsm","declared"
"gnome-session","libx11","declared"
"gnome-session","libxcomposite","declared"
"gnome-session","systemd","declared"
"gnome-session","upower","declared"
"libss7","glibc","declared"
"gloox","gcc-14","declared"
"gloox","glibc","declared"
"gloox","gnutls28","declared"
"gloox","libidn","declared"
"gloox","zlib","declared"
"mscgen","glibc","declared"
"mscgen","libgd2","declared"
"kf6-kcmutils","gcc-14","declared"
"kf6-kcmutils","glibc","declared"
"kf6-kcmutils","kf6-kconfig","declared"
"kf6-kcmutils","kf6-kconfigwidgets","declared"
"kf6-kcmutils","kf6-kcoreaddons","declared"
"kf6-kcmutils","kf6-kguiaddons","declared"
"kf6-kcmutils","kf6-ki18n","declared"
"kf6-kcmutils","kf6-kio","declared"
"kf6-kcmutils","kf6-kirigami","declared"
"kf6-kcmutils","kf6-kitemviews","declared"
"kf6-kcmutils","kf6-kservice","declared"
"kf6-kcmutils","kf6-kwidgetsaddons","declared"
"kf6-kcmutils","kf6-kxmlgui","declared"
"kf6-kcmutils","qt6-base","declared"
"kf6-kcmutils","qt6-declarative","declared"
"kf6-kcmutils","qt6-declarative-private-abi","declared"
"ros-resource-retriever","boost-defaults","declared"
"ros-resource-retriever","curl","declared"
"ros-resource-retriever","gcc-14","declared"
"ros-resource-retriever","glibc","declared"
"ros-resource-retriever","log4cxx","declared"
"ros-resource-retriever","ros-ros","declared"
"ros-resource-retriever","ros-rosconsole","declared"
"brasero","brasero-common","declared"
"brasero","cairo","declared"
"brasero","gdk-pixbuf","declared"
"brasero","gir1.2-brasero-3.1","declared"
"brasero","gir1.2-gtk-3.0-dev","declared"
"brasero","glib2.0","declared"
"brasero","glibc","declared"
"brasero","gst-plugins-base1.0","declared"
"brasero","gstreamer1.0","declared"
"brasero","gtk+3.0","declared"
"brasero","libburn","declared"
"brasero","libcanberra","declared"
"brasero","libisofs","declared"
"brasero","libnotify","declared"
"brasero","libxml2","declared"
"brasero","pango1.0","declared"
"brasero","totem-pl-parser","declared"
"libcoap3","glibc","declared"
"libcoap3","gnutls28","declared"
"libcoap3","openssl","declared"
"djview4","djvulibre","declared"
"djview4","gcc-14","declared"
"djview4","glibc","declared"
"djview4","qtbase-opensource-src","declared"
"djview4","sensible-utils","declared"
"djview4","tiff","declared"
"ksmtp","cyrus-sasl2","declared"
"ksmtp","gcc-14","declared"
"ksmtp","glibc","declared"
"ksmtp","kf6-kcoreaddons","declared"
"ksmtp","kf6-ki18n","declared"
"ksmtp","kf6-kio","declared"
"ksmtp","qt6-base","declared"
"android-platform-frameworks-base","android-platform-tools","declared"
"android-platform-frameworks-base","gcc-14","declared"
"android-platform-frameworks-base","glibc","declared"
"android-platform-frameworks-base","zlib","declared"
"asclock","glibc","declared"
"asclock","libx11","declared"
"asclock","libxext","declared"
"asclock","libxpm","declared"
"tdbcmysql","glibc","declared"
"tdbcmysql","mariadb","declared"
"tdbcmysql","tcl8.6","declared"
"tdbcmysql","tdbc","declared"
"lodepng","gcc-14","declared"
"lodepng","glibc","declared"
"ngraph-gtk","cairo","declared"
"ngraph-gtk","gdk-pixbuf","declared"
"ngraph-gtk","glib2.0","declared"
"ngraph-gtk","glibc","declared"
"ngraph-gtk","gsl","declared"
"ngraph-gtk","gtk+3.0","declared"
"ngraph-gtk","gtksourceview4","declared"
"ngraph-gtk","pango1.0","declared"
"ngraph-gtk","readline","declared"
"e00compr","glibc","declared"
"ukui-interface","dconf","declared"
"ukui-interface","gcc-14","declared"
"ukui-interface","glib2.0","declared"
"ukui-interface","glibc","declared"
"ukui-interface","gsettings-qt","declared"
"ukui-interface","iniparser","declared"
"ukui-interface","libxcrypt","declared"
"ukui-interface","qtbase-opensource-src","declared"
"libncl","gcc-14","declared"
"libncl","glibc","declared"
"purple-plugin-pack","enchant-2","declared"
"purple-plugin-pack","gdk-pixbuf","declared"
"purple-plugin-pack","glib2.0","declared"
"purple-plugin-pack","glibc","declared"
"purple-plugin-pack","gtk+2.0","declared"
"purple-plugin-pack","gtkspell","declared"
"purple-plugin-pack","pango1.0","declared"
"purple-plugin-pack","pidgin","declared"
"tk9.0","fontconfig","declared"
"tk9.0","glibc","declared"
"tk9.0","libx11","declared"
"tk9.0","libxext","declared"
"tk9.0","libxss","declared"
"tk9.0","libxt","declared"
"tk9.0","tcl9.0","declared"
"tk9.0","x11proto-core-dev","declared"
"tk9.0","xft","declared"
"libcloudproviders","gir1.2-cloudproviders-0.3.0","declared"
"libcloudproviders","gir1.2-gio-2.0-dev","declared"
"libcloudproviders","glib2.0","declared"
"libcloudproviders","glibc","declared"
"linux-base","debconf","declared"
"libqxp","gcc-14","declared"
"libqxp","glibc","declared"
"libqxp","icu","declared"
"libqxp","librevenge","declared"
"starlink-pal","erfa","declared"
"starlink-pal","glibc","declared"
"apr-util","apr","declared"
"apr-util","db5.3","declared"
"apr-util","expat","declared"
"apr-util","gdbm","declared"
"apr-util","glibc","declared"
"apr-util","libxcrypt","declared"
"apr-util","mariadb","declared"
"apr-util","openldap","declared"
"apr-util","openssl","declared"
"apr-util","postgresql-17","declared"
"apr-util","sqlite3","declared"
"apr-util","unixodbc","declared"
"opendkim","db5.3","declared"
"opendkim","glibc","declared"
"opendkim","openssl","declared"
"proxychains-ng","glibc","declared"
"kalarm","akonadi","declared"
"kalarm","akonadi-contacts","declared"
"kalarm","akonadi-mime","declared"
"kalarm","gcc-14","declared"
"kalarm","glibc","declared"
"kalarm","kcalutils","declared"
"kalarm","kf6-kauth","declared"
"kalarm","kf6-kcalendarcore","declared"
"kalarm","kf6-kcodecs","declared"
"kalarm","kf6-kcolorscheme","declared"
"kalarm","kf6-kcompletion","declared"
"kalarm","kf6-kconfig","declared"
"kalarm","kf6-kconfigwidgets","declared"
"kalarm","kf6-kcontacts","declared"
"kalarm","kf6-kcoreaddons","declared"
"kalarm","kf6-kcrash","declared"
"kalarm","kf6-kdbusaddons","declared"
"kalarm","kf6-kglobalaccel","declared"
"kalarm","kf6-kguiaddons","declared"
"kalarm","kf6-kholidays","declared"
"kalarm","kf6-ki18n","declared"
"kalarm","kf6-kiconthemes","declared"
"kalarm","kf6-kio","declared"
"kalarm","kf6-kitemmodels","declared"
"kalarm","kf6-knotifications","declared"
"kalarm","kf6-knotifyconfig","declared"
"kalarm","kf6-kstatusnotifieritem","declared"
"kalarm","kf6-ktextwidgets","declared"
"kalarm","kf6-kwidgetsaddons","declared"
"kalarm","kf6-kwindowsystem","declared"
"kalarm","kf6-kxmlgui","declared"
"kalarm","kidentitymanagement","declared"
"kalarm","kmailtransport","declared"
"kalarm","kmime","declared"
"kalarm","ktextaddons","declared"
"kalarm","libkpim6akonadicontactcore6-24.12","declared"
"kalarm","libkpim6akonadicontactwidgets6-24.12","declared"
"kalarm","libkpim6akonadicore6-24.12","declared"
"kalarm","libkpim6akonadimime6-24.12","declared"
"kalarm","libkpim6akonadiwidgets6-24.12","declared"
"kalarm","libkpim6calendarutils6-24.12","declared"
"kalarm","libkpim6identitymanagementcore6-24.12","declared"
"kalarm","libkpim6identitymanagementwidgets6-24.12","declared"
"kalarm","libkpim6mailtransport6-24.12","declared"
"kalarm","libkpim6mime6-24.12","declared"
"kalarm","qt6-base","declared"
"kalarm","vlc","declared"
"avra","glibc","declared"
"kf6-kdesu","gcc-14","declared"
"kf6-kdesu","glibc","declared"
"kf6-kdesu","kf6-kconfig","declared"
"kf6-kdesu","kf6-kcoreaddons","declared"
"kf6-kdesu","kf6-ki18n","declared"
"kf6-kdesu","kf6-kpty","declared"
"kf6-kdesu","libx11","declared"
"kf6-kdesu","qt6-base","declared"
"kf6-kdesu","sudo","declared"
"ruby-gnome","ruby-all-dev","declared"
"ruby-gnome","ruby-pkg-config","declared"
"gpscorrelate","exiv2","declared"
"gpscorrelate","gcc-14","declared"
"gpscorrelate","glib2.0","declared"
"gpscorrelate","glibc","declared"
"gpscorrelate","gtk+3.0","declared"
"gpscorrelate","libxml2","declared"
"rocthrust","gcc-14","declared"
"rocthrust","glibc","declared"
"rocthrust","rocm-hipamd","declared"
"rocthrust","rocprim","declared"
"libvolatilestream","glibc","declared"
"clblast","gcc-14","declared"
"clblast","glibc","declared"
"clblast","ocl-icd","declared"
"r-base","build-essential","declared"
"r-base","bzip2","declared"
"r-base","ca-certificates","declared"
"r-base","cairo","declared"
"r-base","curl","declared"
"r-base","gcc","declared"
"r-base","gcc-14","declared"
"r-base","gcc-defaults","declared"
"r-base","gfortran","declared"
"r-base","glib2.0","declared"
"r-base","glibc","declared"
"r-base","icu","declared"
"r-base","lapack","declared"
"r-base","libdeflate","declared"
"r-base","libjpeg-turbo","declared"
"r-base","libpaper-utils","declared"
"r-base","libpng1.6","declared"
"r-base","libtirpc","declared"
"r-base","libx11","declared"
"r-base","libxt","declared"
"r-base","libzstd","declared"
"r-base","ncurses","declared"
"r-base","pango1.0","declared"
"r-base","pcre2","declared"
"r-base","pkgconf","declared"
"r-base","r-cran-boot","declared"
"r-base","r-cran-class","declared"
"r-base","r-cran-cluster","declared"
"r-base","r-cran-codetools","declared"
"r-base","r-cran-foreign","declared"
"r-base","r-cran-kernsmooth","declared"
"r-base","r-cran-lattice","declared"
"r-base","r-cran-mass","declared"
"r-base","r-cran-matrix","declared"
"r-base","r-cran-mgcv","declared"
"r-base","r-cran-nlme","declared"
"r-base","r-cran-nnet","declared"
"r-base","r-cran-rpart","declared"
"r-base","r-cran-spatial","declared"
"r-base","r-cran-survival","declared"
"r-base","readline","declared"
"r-base","tcl8.6","declared"
"r-base","tiff","declared"
"r-base","tk8.6","declared"
"r-base","ucf","declared"
"r-base","unzip","declared"
"r-base","xauth","declared"
"r-base","xdg-utils","declared"
"r-base","xz-utils","declared"
"r-base","zip","declared"
"r-base","zlib","declared"
"sumalibs","glibc","declared"
"foonathan-memory","gcc-14","declared"
"foonathan-memory","glibc","declared"
"openbabel","cairo","declared"
"openbabel","gcc-14","declared"
"openbabel","glibc","declared"
"openbabel","inchi","declared"
"openbabel","libjs-jquery","declared"
"openbabel","libxml2","declared"
"openbabel","perl","declared"
"openbabel","perlapi-5.40.1","declared"
"openbabel","python3-defaults","declared"
"openbabel","python3.13","declared"
"openbabel","schroedinger-maeparser","declared"
"openbabel","wxwidgets3.2","declared"
"openbabel","zlib","declared"
"goobox","brasero","declared"
"goobox","dconf","declared"
"goobox","gdk-pixbuf","declared"
"goobox","glib2.0","declared"
"goobox","glibc","declared"
"goobox","gst-plugins-base1.0","declared"
"goobox","gst-plugins-good1.0","declared"
"goobox","gstreamer1.0","declared"
"goobox","gtk+3.0","declared"
"goobox","libcoverart","declared"
"goobox","libdiscid","declared"
"goobox","libmusicbrainz5","declared"
"goobox","pango1.0","declared"
"quickfix","gcc-14","declared"
"quickfix","glibc","declared"
"quickfix","libxml2","declared"
"quickfix","openssl","declared"
"python-mapnik","boost1.83","declared"
"python-mapnik","cairo","declared"
"python-mapnik","gcc-14","declared"
"python-mapnik","glibc","declared"
"python-mapnik","icu","declared"
"python-mapnik","libboost-python1.83.0-py313","declared"
"python-mapnik","mapnik","declared"
"python-mapnik","python3-cairo","declared"
"python-mapnik","python3-defaults","declared"
"mini18n","glibc","declared"
"java-diff-utils","libjgit-java","declared"
"polkit-qt-1","default-logind","declared"
"polkit-qt-1","gcc-14","declared"
"polkit-qt-1","glib2.0","declared"
"polkit-qt-1","glibc","declared"
"polkit-qt-1","policykit-1","declared"
"polkit-qt-1","qt6-base","declared"
"polkit-qt-1","qtbase-opensource-src","declared"
"liblexical-sealrequirehints-perl","perl","declared"
"liblexical-sealrequirehints-perl","perlapi-5.40.0","declared"
"ngspice","blt","declared"
"ngspice","blt-dev","declared"
"ngspice","gcc-14","declared"
"ngspice","glibc","declared"
"ngspice","tcl8.6","declared"
"ngspice","tk8.6","declared"
"sox","alsa-lib","declared"
"sox","file","declared"
"sox","flac","declared"
"sox","gcc-14","declared"
"sox","glibc","declared"
"sox","lame","declared"
"sox","libao","declared"
"sox","libgsm","declared"
"sox","libid3tag","declared"
"sox","libmad","declared"
"sox","libogg","declared"
"sox","libpng1.6","declared"
"sox","libsndfile","declared"
"sox","libtool","declared"
"sox","libvorbis","declared"
"sox","opencore-amr","declared"
"sox","opusfile","declared"
"sox","pulseaudio","declared"
"sox","twolame","declared"
"sox","wavpack","declared"
"sox","zlib","declared"
"gigolo","glib2.0","declared"
"gigolo","glibc","declared"
"gigolo","gtk+3.0","declared"
"xneur","enchant-2","declared"
"xneur","glib2.0","declared"
"xneur","glibc","declared"
"xneur","gstreamer1.0","declared"
"xneur","libnotify","declared"
"xneur","libx11","declared"
"xneur","libxi","declared"
"xneur","libxtst","declared"
"xneur","pcre2","declared"
"xneur","xosd","declared"
"xneur","zlib","declared"
"zlog","glibc","declared"
"qt6-sensors","gcc-14","declared"
"qt6-sensors","glibc","declared"
"qt6-sensors","qt6-base","declared"
"qt6-sensors","qt6-base-private-abi","declared"
"qt6-sensors","qt6-declarative","declared"
"grafx2","fontconfig","declared"
"grafx2","fonts-tuffy","declared"
"grafx2","glibc","declared"
"grafx2","libpng1.6","declared"
"grafx2","libsdl2","declared"
"grafx2","libsdl2-image","declared"
"grafx2","libsdl2-ttf","declared"
"grafx2","libx11","declared"
"grafx2","lua5.3","declared"
"grafx2","tiff","declared"
"grafx2","zlib","declared"
"ddccontrol","cairo","declared"
"ddccontrol","glib2.0","declared"
"ddccontrol","glibc","declared"
"ddccontrol","gtk+2.0","declared"
"ddccontrol","libxml2","declared"
"ddccontrol","pango1.0","declared"
"ddccontrol","pciutils","declared"
"ros-robot-state-publisher","gcc-14","declared"
"ros-robot-state-publisher","glibc","declared"
"ros-robot-state-publisher","log4cxx","declared"
"ros-robot-state-publisher","orocos-kdl","declared"
"ros-robot-state-publisher","ros-common-msgs","declared"
"ros-robot-state-publisher","ros-geometry2","declared"
"ros-robot-state-publisher","ros-kdl-parser","declared"
"ros-robot-state-publisher","ros-ros-comm","declared"
"ros-robot-state-publisher","ros-rosconsole","declared"
"ros-robot-state-publisher","ros-roscpp-core","declared"
"ros-robot-state-publisher","ros-urdf","declared"
"ros-robot-state-publisher","urdfdom","declared"
"xft","fontconfig","declared"
"xft","freetype","declared"
"xft","glibc","declared"
"xft","libfreetype6-dev","declared"
"xft","libx11","declared"
"xft","libxrender","declared"
"xft","zlib","declared"
"s6","glibc","declared"
"s6","skalibs","declared"
"dclock","glibc","declared"
"dclock","libx11","declared"
"dclock","libxt","declared"
"kf6-kcodecs","gcc-14","declared"
"kf6-kcodecs","glibc","declared"
"kf6-kcodecs","libkf6codecs-data","declared"
"kf6-kcodecs","qt6-base","declared"
"yubikey-personalization","glibc","declared"
"yubikey-personalization","json-c","declared"
"yubikey-personalization","libusb-1.0","declared"
"yubikey-personalization","libyubikey","declared"
"yubikey-personalization","systemd","declared"
"x265","gcc-14","declared"
"x265","glibc","declared"
"x265","numactl","declared"
"libzstd","glibc","declared"
"libvhdi","glibc","declared"
"kf6-syndication","gcc-14","declared"
"kf6-syndication","glibc","declared"
"kf6-syndication","kf6-kcodecs","declared"
"kf6-syndication","qt6-base","declared"
"groundhog","gcc-14","declared"
"groundhog","gdk-pixbuf","declared"
"groundhog","glib2.0","declared"
"groundhog","glibc","declared"
"groundhog","gtk+2.0","declared"
"libusb-1.0","glibc","declared"
"libusb-1.0","systemd","declared"
"libircclient","glibc","declared"
"libdevice-usb-pcsensor-hidtemper-perl","libdevice-usb-perl","declared"
"libdevice-usb-pcsensor-hidtemper-perl","perl","declared"
"clustalw","gcc-14","declared"
"clustalw","glibc","declared"
"cifs-utils","glibc","declared"
"cifs-utils","keyutils","declared"
"cifs-utils","krb5","declared"
"cifs-utils","libcap-ng","declared"
"cifs-utils","pam","declared"
"cifs-utils","python3-defaults","declared"
"cifs-utils","samba","declared"
"qt6-websockets","gcc-14","declared"
"qt6-websockets","glibc","declared"
"qt6-websockets","qt6-base","declared"
"qt6-websockets","qt6-base-private-abi","declared"
"qt6-websockets","qt6-declarative","declared"
"hdapsd","glibc","declared"
"hdapsd","init-system-helpers","declared"
"hdapsd","libconfig","declared"
"qt-color-widgets","gcc-14","declared"
"qt-color-widgets","glibc","declared"
"qt-color-widgets","qtbase-opensource-src","declared"
"pqmarble","gir1.2-pqmarble-2","declared"
"pqmarble","glib2.0","declared"
"pqmarble","glibc","declared"
"pqmarble","gtk4","declared"
"hello","glibc","declared"
"libapache-mod-musicindex","apache2","declared"
"libapache-mod-musicindex","apache2-api-20120211","declared"
"libapache-mod-musicindex","apr","declared"
"libapache-mod-musicindex","flac","declared"
"libapache-mod-musicindex","glibc","declared"
"libapache-mod-musicindex","libarchive","declared"
"libapache-mod-musicindex","libid3tag","declared"
"libapache-mod-musicindex","libmad","declared"
"libapache-mod-musicindex","libvorbis","declared"
"libapache-mod-musicindex","mariadb","declared"
"libapache-mod-musicindex","mod-musicindex-common","declared"
"ros2-rcpputils","gcc-14","declared"
"ros2-rcpputils","glibc","declared"
"ros2-rcpputils","ros2-rcutils","declared"
"ros-vision-opencv","gcc-14","declared"
"ros-vision-opencv","glibc","declared"
"ros-vision-opencv","log4cxx","declared"
"ros-vision-opencv","opencv","declared"
"ros-vision-opencv","ros-common-msgs","declared"
"ros-vision-opencv","ros-rosconsole","declared"
"xserver-xorg-video-r128","glibc","declared"
"xserver-xorg-video-r128","xorg-server","declared"
"xserver-xorg-video-r128","xorg-video-abi-25","declared"
"csound","alsa-lib","declared"
"csound","gcc-14","declared"
"csound","glibc","declared"
"csound","jackd2","declared"
"csound","liblo","declared"
"csound","libsamplerate","declared"
"csound","libsndfile","declared"
"csound","portaudio19","declared"
"csound","portmidi","declared"
"csound","pulseaudio","declared"
"csound","python3-defaults","declared"
"csound","python3-numpy","declared"
"libticables","glib2.0","declared"
"libticables","glibc","declared"
"libticables","libusb-1.0","declared"
"libticables","pkgconf","declared"
"libhat-trie","glibc","declared"
"cxxtools","gcc-14","declared"
"cxxtools","glibc","declared"
"cxxtools","openssl","declared"
"keybinder-3.0","gir1.2-keybinder-3.0","declared"
"keybinder-3.0","glib2.0","declared"
"keybinder-3.0","glibc","declared"
"keybinder-3.0","gtk+3.0","declared"
"keybinder-3.0","libx11","declared"
"webcamoid","gcc-14","declared"
"webcamoid","glibc","declared"
"webcamoid","qt6-base","declared"
"webcamoid","qt6-declarative","declared"
"kget","gcc-14","declared"
"kget","glibc","declared"
"kget","gpgme1.0","declared"
"kget","kf6-kcmutils","declared"
"kget","kf6-kcolorscheme","declared"
"kget","kf6-kcompletion","declared"
"kget","kf6-kconfig","declared"
"kget","kf6-kconfigwidgets","declared"
"kget","kf6-kcoreaddons","declared"
"kget","kf6-kcrash","declared"
"kget","kf6-kdbusaddons","declared"
"kget","kf6-ki18n","declared"
"kget","kf6-kiconthemes","declared"
"kget","kf6-kio","declared"
"kget","kf6-kitemviews","declared"
"kget","kf6-knotifications","declared"
"kget","kf6-knotifyconfig","declared"
"kget","kf6-kstatusnotifieritem","declared"
"kget","kf6-kwallet","declared"
"kget","kf6-kwidgetsaddons","declared"
"kget","kf6-kwindowsystem","declared"
"kget","kf6-kxmlgui","declared"
"kget","libktorrent","declared"
"kget","libmms","declared"
"kget","qt6-base","declared"
"deets","augeas-tools","declared"
"deets","glibc","declared"
"deets","libmd","declared"
"deets","lua-augeas","declared"
"deets","lua-cosmo","declared"
"deets","lua-md5","declared"
"deets","lua5.1","declared"
"fsplib","glibc","declared"
"libkaz","glibc","declared"
"slrn","canlock","declared"
"slrn","debconf","declared"
"slrn","glibc","declared"
"slrn","openssl","declared"
"slrn","slang2","declared"
"slrn","uudeview","declared"
"libhdhomerun","glibc","declared"
"libpar-packer-perl","glibc","declared"
"libpar-packer-perl","libarchive-zip-perl","declared"
"libpar-packer-perl","libdigest-sha-perl","declared"
"libpar-packer-perl","libgetopt-argvfile-perl","declared"
"libpar-packer-perl","libmodule-scandeps-perl","declared"
"libpar-packer-perl","libpar-dist-perl","declared"
"libpar-packer-perl","libpar-perl","declared"
"libpar-packer-perl","perl","declared"
"libpar-packer-perl","perlapi-5.40.1","declared"
"myproxy","cyrus-sasl2","declared"
"myproxy","glibc","declared"
"myproxy","globus-common","declared"
"myproxy","globus-gsi-callback","declared"
"myproxy","globus-gsi-cert-utils","declared"
"myproxy","globus-gsi-credential","declared"
"myproxy","globus-gsi-proxy-core","declared"
"myproxy","globus-gsi-sysconfig","declared"
"myproxy","globus-gss-assist","declared"
"myproxy","globus-gssapi-gsi","declared"
"myproxy","globus-proxy-utils","declared"
"myproxy","openldap","declared"
"myproxy","openssl","declared"
"myproxy","pam","declared"
"myproxy","voms","declared"
"libdata-alias-perl","glibc","declared"
"libdata-alias-perl","perl","declared"
"libdata-alias-perl","perlapi-5.40.0","declared"
"libzen","gcc-14","declared"
"libzen","glibc","declared"
"libzen","tinyxml","declared"
"vnstat","glibc","declared"
"vnstat","libgd2","declared"
"vnstat","sqlite3","declared"
"bcpp","gcc-14","declared"
"bcpp","glibc","declared"
"yorick-gl","glibc","declared"
"yorick-gl","libglvnd","declared"
"yorick-gl","libx11","declared"
"yorick-gl","yorick","declared"
"ospray","embree","declared"
"ospray","gcc-14","declared"
"ospray","glibc","declared"
"ospray","onetbb","declared"
"ospray","rkcommon","declared"
"libtext-qrcode-perl","glibc","declared"
"libtext-qrcode-perl","perl","declared"
"libtext-qrcode-perl","perlapi-5.40.0","declared"
"libtext-qrcode-perl","qrencode","declared"
"gnome-keyring","dconf","declared"
"gnome-keyring","default-dbus-session-bus","declared"
"gnome-keyring","gcr","declared"
"gnome-keyring","glib2.0","declared"
"gnome-keyring","glibc","declared"
"gnome-keyring","init-system-helpers","declared"
"gnome-keyring","libgcrypt20","declared"
"gnome-keyring","libpam-runtime","declared"
"gnome-keyring","libselinux","declared"
"gnome-keyring","p11-kit","declared"
"gnome-keyring","pam","declared"
"gnome-keyring","pinentry-gnome3","declared"
"gnome-keyring","systemd","declared"
"sleuthkit","afflib","declared"
"sleuthkit","gcc-14","declared"
"sleuthkit","glibc","declared"
"sleuthkit","libewf","declared"
"sleuthkit","libvhdi","declared"
"sleuthkit","libvmdk","declared"
"sleuthkit","sqlite3","declared"
"sleuthkit","zlib","declared"
"strace","glibc","declared"
"strace","libunwind","declared"
"unbound","adduser","declared"
"unbound","expat","declared"
"unbound","glibc","declared"
"unbound","hiredis","declared"
"unbound","init-system-helpers","declared"
"unbound","libevent","declared"
"unbound","nghttp2","declared"
"unbound","openssl","declared"
"unbound","protobuf-c","declared"
"unbound","python3-defaults","declared"
"unbound","python3.13","declared"
"unbound","systemd","declared"
"jimtcl","glibc","declared"
"jimtcl","openssl","declared"
"libibtk","gcc-14","declared"
"libibtk","glibc","declared"
"libbpp-phyl","gcc-14","declared"
"libbpp-phyl","glibc","declared"
"libbpp-phyl","libbpp-core","declared"
"libbpp-phyl","libbpp-seq","declared"
"libdrumstick","alsa-lib","declared"
"libdrumstick","fluidsynth","declared"
"libdrumstick","gcc-14","declared"
"libdrumstick","glibc","declared"
"libdrumstick","pipewire","declared"
"libdrumstick","pulseaudio","declared"
"libdrumstick","qt6-5compat","declared"
"libdrumstick","qt6-base","declared"
"libdrumstick","sonivox","declared"
"qgnomeplatform","adwaita-qt","declared"
"qgnomeplatform","gcc-14","declared"
"qgnomeplatform","gdk-pixbuf","declared"
"qgnomeplatform","glib2.0","declared"
"qgnomeplatform","glibc","declared"
"qgnomeplatform","gtk+3.0","declared"
"qgnomeplatform","pango1.0","declared"
"qgnomeplatform","qt6-base","declared"
"qgnomeplatform","qt6-base-private-abi","declared"
"qgnomeplatform","qt6-declarative","declared"
"qgnomeplatform","qt6-wayland","declared"
"qgnomeplatform","qt6-waylandclient-private-abi","declared"
"qgnomeplatform","qtbase-abi-5-15-15","declared"
"qgnomeplatform","qtbase-opensource-src","declared"
"qgnomeplatform","qtquickcontrols2-opensource-src","declared"
"qgnomeplatform","qtwayland-client-abi-5-15-15","declared"
"qgnomeplatform","qtwayland-opensource-src","declared"
"nasm","glibc","declared"
"cd-discid","glibc","declared"
"libcairo-gobject-perl","cairo","declared"
"libcairo-gobject-perl","glib2.0","declared"
"libcairo-gobject-perl","glibc","declared"
"libcairo-gobject-perl","libcairo-perl","declared"
"libcairo-gobject-perl","libglib-perl","declared"
"libcairo-gobject-perl","perl","declared"
"libcairo-gobject-perl","perlapi-5.40.0","declared"
"e17","alsa-lib","declared"
"e17","bluez","declared"
"e17","default-dbus-session-bus","declared"
"e17","efl","declared"
"e17","glibc","declared"
"e17","libexif","declared"
"e17","libxkbcommon","declared"
"e17","pam","declared"
"e17","pulseaudio","declared"
"e17","util-linux","declared"
"e17","wayland","declared"
"ots","glib2.0","declared"
"ots","glibc","declared"
"ots","libxml2","declared"
"openfec","glibc","declared"
"cupt","boost1.83","declared"
"cupt","curl","declared"
"cupt","gcc-14","declared"
"cupt","glibc","declared"
"cupt","libgcrypt20","declared"
"cupt","wget","declared"
"gnome-menus","gir1.2-gio-2.0-dev","declared"
"gnome-menus","gir1.2-gmenu-3.0","declared"
"gnome-menus","glib2.0","declared"
