package,is_eol,eol_method,eol_reason,source,eol_checked_at
capstone,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmysofa,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
cracklib,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
video4linux,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libvdpau-va-gl,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
vo-aacenc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
grpc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
hicolor-icon-theme,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
wpa-supplicant,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gstreamer:bad,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
a52dec,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmpeg2,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:gir1.2-gdkpixbuf-2.0,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libxfce4ui,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libgcc1,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libatasmart,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
fakeroot,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
cups-filters,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libspectre,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libbdplus,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libsoup2.4-1,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
meson,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
usb-modeswitch,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libxres,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
enchant,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
hyphen,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libxvmc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
speech-dispatcher,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
openvino,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
ibus,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libsmbclient,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libdca,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
sonic-speech-rate-library,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libyuv,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libdbusmenu,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
ppp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gstreamer:libav,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libgav1,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
rabbitmq-c,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
texlive,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libteam,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gptfdisk,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libndp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
anacron,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmodplug,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
iw,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libwnck,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
perl:algorithm-diff-xs,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xdrv:fbdev,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:xkb-data,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gdal,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xdrv:vesa,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xdrv:ati,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
re2,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:sphinx-common,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gspell,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xdrv:wacom,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
alsa-utils,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
pcaudiolib,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xdrv:vmware,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmtp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
msgpack,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
nas,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libexttextcat,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libao,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libjs-sphinxdoc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libwmf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libsidplay1,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:x11-apps,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libqmi,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
zbar,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
mythes,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
rtkit,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xdrv:intel,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
woff2,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libieee1284,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
x11-session-utils,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
cmocka,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:python2.7-minimal,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
qrencode,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:python2.7,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
cairomm,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
soundtouch,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
usbmuxd,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
wildmidi,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
unibilium,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libkate,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libxklavier,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libwpg,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libdc1394,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
pipewire,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libeot,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libvisio,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libcdr,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
vde,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
spandsp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
pipenv,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gexiv2,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
alsa-ucm-conf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
alsa-topology-conf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gnome-online-accounts,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libbpf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
geoip,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:perlapi-5.40.1,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
erlang,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gstreamer:ugly,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libodfgen,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libsrtp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
volume-key,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libpython2.7-minimal,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
python:pre-commit,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
ayatana-ido,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libpython2.7-stdlib,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libetonyek,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:gir1.2-pango-1.0,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libabw,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libe-book,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
fastlane,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:gir1.2-gmodule-2.0-dev,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gnome-keyring,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmwaw,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
pocketsphinx,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
socat,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmspub,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libfreehand,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gvfs,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
netcdf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
ucf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libfreetype6-dev,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libwps,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
rasqal,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
alsa-plugins,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
python:sphinx,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libpagemaker,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
python:pycups,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libgdk-pixbuf2.0-0,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
liblouis,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
mc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
espeak,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
ffms2,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
pygments,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
dotconf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
plymouth,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
suitesparse,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:xorg-video-abi-25,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
kio,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
brltty,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
pangomm,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:qt6-base-private-abi,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libgee,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
bison,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
opencv,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libnumbertext,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libadwaita-1,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libstaroffice,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
bsdmainutils,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
accountsservice,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libcdio-paranoia,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libepubgen,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
kwindowsystem,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gsl,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
kconfigwidgets,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libftdi,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libayatana-indicator,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libzmf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libqxp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
the-silver-searcher,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
atkmm,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
redland,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:redis-tools,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libgtop,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libimobiledevice,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
hdparm,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
mjpegtools,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
rdma-core,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libhandy,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
metis,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:imagemagick-6-common,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
python:pycairo,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libcue,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
cogl,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libical,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
powermgmt-base,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
distro-info-unclassified,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
geos,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
kxmlgui,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
lirc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
eigen,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
clutter,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libinstpatch,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
llhttp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
tfenv,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libpeas,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
zenity,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libgdata,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
totem-pl-parser,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libnma,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmad,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
yelp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libpwquality,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
liboauth,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libflac8,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libgs9-common,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libayatana-appindicator,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libgxps,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libdecor-0,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
cfitsio,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
graphicsmagick,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libltc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
insserv,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
kcodecs,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
terminal-notifier,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libiptc0,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xterm,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libgs9,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gtksourceview,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:clang-19,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
aws-c-cal,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
python:pygobject,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
openni2,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
synaptic,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
smartmontools,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
zix,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
vulkan-headers,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libmagickcore-6.q16-6,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:liblcms-dev,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libmagickwand-6.q16-6,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xml-core,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:default-dbus-session-bus,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
ssl-cert,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
watch,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xfconf,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
kguiaddons,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libprocps8,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:perl-modules-5.36,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:libperl5.36,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
jxrlib-4creators,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libburn,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:python-minimal,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
groonga,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
tk,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:python,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libisofs,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
perl:glib-object-introspection,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
perl:cairo-gobject,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xerces-c,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xfce4-panel,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gssdp,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:fonts-noto-core,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
fonts:noto-emoji,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libvterm-leonerd,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libxnvctrl,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:librest-0.7-0,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
doxygen,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
apache-arrow,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
network-manager-applet,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
libmanette,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xcodegen,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
dtc,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
babl,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gnuplot,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
docbook-xsl,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
clutter-gtk,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
lynx,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
jigit,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
adwaita-icon-theme,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
xkbset,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
gjs,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
debian:default-dbus-system-bus,False,unsupported,no registry-level deprecation signal for cpp,unsupported,2026-04-27T10:56:04+00:00
