"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class","git","eco_guess","repo_id","canonical_url","license"
"levenshtein","rapidfuzz/levenshtein","62482772","1371564","15895649","43958317","92687259","158501071","True","0.00016804","B","https://github.com/rapidfuzz/levenshtein.git","eco","gh/369009015","","gpl-2.0-or-later"
"pycountry","pycountry/pycountry","111767541","53378959","71575856","71320645","119442456","243119789","True","0.00016775","B","https://github.com/pycountry/pycountry.git","eco","gh/203750459","","lgpl-2.1-only"
"argparse","thomaswaldmann/argparse","116600371","73528244","69855721","84578795","160601986","194437108","True","0.00016678","B","https://github.com/thomaswaldmann/argparse.git","eco","gh/42367913","","python-2.0"
"python-daemon","","114211328","38257078","41815328","74427302","179917289","236639643","True","0.00016632","B","https://pagure.io/python-daemon/","native","","","apache-2.0"
"rich-toolkit","textualize/rich","100063039","0","0","0","22113673","478201524","True","0.00016626","B","https://github.com/textualize/rich.git","eco","gh/220809393","","mit"
"dbt-adapters","dbt-labs/dbt-adapters","93651371","0","0","0","44584836","423672017","True","0.00016583","B","https://github.com/dbt-labs/dbt-adapters.git","eco","gh/675102934","","apache-2.0"
"datasets","huggingface/datasets","113800468","3341666","15089987","53504645","144793220","352272823","True","0.00016477","B","https://github.com/huggingface/datasets.git","eco","gh/250213286","","apache-2.0"
"moto","getmoto/moto","115161816","31403544","67432022","98224384","144387349","234361779","True","0.00016472","B","https://github.com/getmoto/moto.git","eco","gh/8277372","","apache-2.0"
"querystring-parser","bernii/querystring-parser","113884772","112113982","132295903","130457636","120436153","74120186","True","0.00016289","B","https://github.com/bernii/querystring-parser.git","eco","gh/1740934","","mit"
"google-cloud-language","googleapis/google-cloud-python","113012496","11639950","51992883","23881655","108688370","368859623","True","0.00016288","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"flask-wtf","pallets-eco/flask-wtf","107177826","33826746","47139074","69282881","193704112","191936319","True","0.00016231","B","https://github.com/pallets-eco/flask-wtf.git","eco","gh/3583552","","bsd-3-clause"
"google-cloud-tasks","googleapis/google-cloud-python","112409297","5166562","12501318","30852204","121194971","392331429","True","0.00016201","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"pip-run","jaraco/pip-run","113074","76373","102095","59017","180901","146983","False","0.00016169","B","https://github.com/jaraco/pip-run.git","eco","gh/50319078","","mit"
"google-cloud-videointelligence","googleapis/google-cloud-python","111937506","15944769","50860995","23963995","108262643","360655128","True","0.00016134","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"smdebug-rulesconfig","awslabs/sagemaker-debugger-rulesconfig","108174670","9778544","33041766","56489816","190424830","251138392","True","0.00015917","B","https://github.com/awslabs/sagemaker-debugger-rulesconfig.git","eco","gh/221298639","","apache-2.0"
"geographiclib","geographiclib/geographiclib-python","57021122","30383054","40761560","48488978","67182323","98289696","True","0.00015911","B","https://github.com/geographiclib/geographiclib-python.git","eco","gh/382140692","","mit"
"flask-sqlalchemy","pallets-eco/flask-sqlalchemy","98681190","37835138","49590656","64531973","145645921","195802263","True","0.00015894","B","https://github.com/pallets-eco/flask-sqlalchemy.git","eco","gh/697361","","bsd-3-clause"
"pytest-black","coherent-oss/pytest-black","1955647","992055","1592664","1696952","1650071","3846493","False","0.0001585","B","https://github.com/coherent-oss/pytest-black.git","eco","gh/903817871","","mit"
"pywin32-ctypes","enthought/pywin32-ctypes","42832993","7008407","10494594","26628073","56321055","113712837","True","0.00015767","B","https://github.com/enthought/pywin32-ctypes.git","eco","gh/16738962","","bsd-3-clause"
"simple-salesforce","simple-salesforce/simple-salesforce","109897294","36457645","52091350","76653096","140722351","243562029","True","0.00015719","B","https://github.com/simple-salesforce/simple-salesforce.git","eco","gh/7673329","","apache-2.0"
"tldextract","john-kurkowski/tldextract","108094279","47314710","69033579","74323777","135252571","214546758","True","0.00015579","B","https://github.com/john-kurkowski/tldextract.git","eco","gh/1413932","","bsd-3-clause"
"ansible-core","ansible/ansible","47704162","11703129","25752095","33208391","70588863","97268333","True","0.00015526","B","https://github.com/ansible/ansible.git","eco","gh/3638964","","gpl-3.0-or-later"
"omegaconf","omry/omegaconf","98066908","6532594","24124413","53392310","121688168","284597056","True","0.00015507","B","https://github.com/omry/omegaconf.git","eco","gh/147219819","","bsd-3-clause"
"azure-storage-queue","azure/azure-sdk-for-python","99960369","65289404","81572145","75736709","103736750","173466839","True","0.00015436","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"tensorflow-io-gcs-filesystem","tensorflow/io","79050793","4499714","53344050","100997770","132432948","103979483","True","0.00015407","B","https://github.com/tensorflow/io.git","eco","gh/156926195","","apache-2.0"
"sendgrid","sendgrid/sendgrid-python","107550194","47760100","75549359","74025302","99876922","240539285","True","0.00015383","B","https://github.com/sendgrid/sendgrid-python.git","eco","gh/3546794","","mit"
"snowflake-snowpark-python","snowflakedb/snowpark-python","96895625","0","173427","3527358","38331783","442445557","True","0.00015315","B","https://github.com/snowflakedb/snowpark-python.git","eco","gh/359558698","","apache-2.0"
"cramjam","milesgranger/cramjam","69653042","3847883","17474895","35943692","94539754","196458986","True","0.00015311","B","https://github.com/milesgranger/cramjam.git","eco","gh/245773040","","mit"
"pytimeparse","wroberts/pytimeparse","93450292","16133690","39840344","54819768","115034723","241422933","True","0.00015277","B","https://github.com/wroberts/pytimeparse.git","eco","gh/16433372","","mit"
"google-cloud-batch","googleapis/google-cloud-python","105495380","0","16417","1593970","59264641","466601871","True","0.00015212","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"pybind11","pybind/pybind11","97146589","20462364","42082784","66571835","133723835","222892128","True","0.0001515","B","https://github.com/pybind/pybind11.git","eco","gh/38581626","","bsd-3-clause"
"ipython-pygments-lexers","ipython/ipython-pygments-lexers","54182323","0","0","0","0","270911613","True","0.00015138","B","https://github.com/ipython/ipython-pygments-lexers.git","eco","gh/916215748","","bsd-3-clause"
"python-jose","mpdavis/python-jose","105507887","62935241","68850916","82487889","115763487","197501900","True","0.00015091","B","https://github.com/mpdavis/python-jose.git","eco","gh/34281115","","mit"
"google-cloud-firestore","googleapis/google-cloud-python","100461489","19131222","38618693","89162897","142604320","212790314","True","0.00015085","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"aws-sam-translator","aws/serverless-application-model","88108834","32358749","47536078","109370264","126828434","124450646","True","0.00015055","B","https://github.com/aws/serverless-application-model.git","eco","gh/70530854","","apache-2.0"
"watchtower","kislyuk/watchtower","102915877","22094794","76874353","101014576","141357945","173237718","True","0.00015016","B","https://github.com/kislyuk/watchtower.git","eco","gh/36625204","","apache-2.0"
"validators","python-validators/validators","86916266","24850562","39024648","68101531","107557243","195047345","True","0.00014999","B","https://github.com/python-validators/validators.git","eco","gh/13642984","","mit"
"google-cloud-dataproc","googleapis/google-cloud-python","102611511","4631473","14735709","35299110","138517807","319873454","True","0.00014992","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"boto3-stubs","youtype/boto3_stubs_docs","104126643","6047082","27520199","57599560","118258607","311207769","True","0.0001495","B","https://github.com/youtype/boto3_stubs_docs.git","eco","gh/363553185","","mit"
"boto","boto/boto","103667677","104837660","112105601","101126646","106709497","93558982","True","0.00014941","B","https://github.com/boto/boto.git","eco","gh/771016","","mit"
"pywavelets","pywavelets/pywt","100191547","83401606","80431974","78843339","148973070","109307745","True","0.00014937","B","https://github.com/pywavelets/pywt.git","eco","gh/11591264","","mit and bsd-3-clause"
"nvidia-cudnn-cu12","","104015234","0","102","16594238","128298956","375182875","True","0.00014883","B","","","","",""
"google-cloud-workflows","googleapis/google-cloud-python","102951839","1103398","9051942","23606104","108409786","372587964","True","0.00014849","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"aws-requests-auth","davidmuller/aws-requests-auth","103774913","10140331","24441287","53473138","184331964","246487844","True","0.00014843","B","https://github.com/davidmuller/aws-requests-auth.git","eco","gh/44851555","","bsd-3-clause"
"gym-notices","farama-foundation/gym-notices","103672366","0","3344252","4164467","62732716","448120393","True","0.00014829","B","https://github.com/farama-foundation/gym-notices.git","eco","gh/453387163","","mit"
"sqlalchemy-bigquery","googleapis/google-cloud-python","101927319","57649","6837878","17586131","96611935","388543002","True","0.00014809","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","mit"
"pysftp","","103499917","54741591","97024840","106661182","121424901","137647071","True","0.00014804","B","https://bitbucket.org/dundeemt/pysftp.git","native","","","bsd-3-clause"
"pbs-installer","frostming/pbs-installer","87109283","0","0","837","11375909","424169669","True","0.00014776","B","https://github.com/frostming/pbs-installer.git","eco","gh/665954830","","mit"
"google-cloud-compute","googleapis/google-cloud-python","102323038","109340","7341425","28407858","97941442","377815124","True","0.00014759","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"findpython","frostming/findpython","86963299","0","540581","3928796","14591653","415755466","True","0.00014755","B","https://github.com/frostming/findpython.git","eco","gh/461679672","","mit"
"nvidia-cufft-cu12","","102137025","0","1726","11940194","121687014","377056189","True","0.00014609","B","","","","",""
"locket","mwilliamson/locket.py","64648695","24350126","52658268","53362639","75400430","117472012","True","0.00014608","B","https://github.com/mwilliamson/locket.py.git","eco","gh/7509922","","bsd-3-clause"
"pyreadline","pyreadline/pyreadline","4315163","4162944","5002396","4774900","3734402","3901175","False","0.00014572","B","https://github.com/pyreadline/pyreadline.git","eco","gh/2608337","","bsd-3-clause"
"nvidia-cuda-cupti-cu12","","101584562","0","178","11932773","121866073","374123787","True","0.0001453","B","","","","",""
"ua-parser-builtins","ua-parser/uap-python","17767237","0","0","0","3066222","85769961","True","0.00014511","B","https://github.com/ua-parser/uap-python.git","eco","gh/26384672","","apache-2.0"
"azure-cosmos","azure/azure-sdk-for-python","100758842","26541047","58135323","76153725","134161834","208802283","True","0.00014501","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"nvidia-cusolver-cu12","","101232675","0","183","11808763","119511485","374842946","True","0.0001448","B","","","","",""
"nvidia-curand-cu12","","101228037","0","180","11762413","120292261","374085332","True","0.00014479","B","","","","",""
"azure-keyvault-keys","azure/azure-sdk-for-python","77358953","14908718","52083370","65803985","119170412","134828280","True","0.00014467","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"click-didyoumean","click-contrib/click-didyoumean","95133135","14400479","35320431","53446548","111824830","260673386","True","0.00014465","B","https://github.com/click-contrib/click-didyoumean.git","eco","gh/53760811","","mit"
"flask-login","maxcountryman/flask-login","93205910","31849060","41060020","63245045","137255045","192620379","True","0.00014418","B","https://github.com/maxcountryman/flask-login.git","eco","gh/3687291","","mit"
"click-repl","click-contrib/click-repl","94772485","13909944","34414997","61619766","116019661","247898055","True","0.00014414","B","https://github.com/click-contrib/click-repl.git","eco","gh/38763632","","mit"
"nvidia-cuda-runtime-cu12","","100747845","0","863","12248111","122247227","369243024","True","0.0001441","B","","","","",""
"mysqlclient","pymysql/mysqlclient","91305327","43654733","45659938","52890966","101222728","213098268","True","0.00014396","B","https://github.com/pymysql/mysqlclient.git","eco","gh/19227725","","gpl-2.0-or-later"
"docker-pycreds","shin-/dockerpy-creds","100586249","25439913","37083060","54115513","181513000","204779759","True","0.00014387","B","https://github.com/shin-/dockerpy-creds.git","eco","gh/67267051","","apache-2.0"
"djangorestframework","encode/django-rest-framework","88638016","44474695","52267306","73627043","115040645","157780393","True","0.00014299","B","https://github.com/encode/django-rest-framework.git","eco","gh/1431547","","bsd-3-clause"
"azure-mgmt-containerregistry","azure/azure-sdk-for-python","97236841","64630667","74215063","74586981","140605851","132145641","True","0.00014278","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","",""
"fasteners","harlowja/fasteners","82977630","28404641","47064301","61972333","108122738","169324135","True","0.00014272","B","https://github.com/harlowja/fasteners.git","eco","gh/31970793","","apache-2.0"
"python-magic","ahupp/python-magic","92021489","33857239","67466787","71675857","112582902","174524658","True","0.0001427","B","https://github.com/ahupp/python-magic.git","eco","gh/589189","","mit"
"google-cloud-speech","googleapis/google-cloud-python","98763552","3287331","7165443","10718996","95961909","376684082","True","0.0001425","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"pyobjc","ronaldoussoren/pyobjc","2758630","960797","1301420","3187341","5073723","3269868","False","0.00014247","B","https://github.com/ronaldoussoren/pyobjc.git","eco","gh/243933900","","mit"
"bracex","facelessuser/bracex","54598855","4955209","14605007","26361929","67780438","159291691","True","0.000142","B","https://github.com/facelessuser/bracex.git","eco","gh/133765873","","mit"
"flask-appbuilder","dpgaspar/flask-appbuilder","96764044","26258977","55457817","70241573","162234419","169627435","True","0.00014168","B","https://github.com/dpgaspar/flask-appbuilder.git","eco","gh/14265145","","bsd-3-clause"
"google-cloud-redis","googleapis/google-cloud-python","98037931","1799160","8163968","23269263","108263595","348693669","True","0.00014146","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"ua-parser","ua-parser/uap-python","66035152","34790958","53947131","50656967","63950239","126830467","True","0.00014094","B","https://github.com/ua-parser/uap-python.git","eco","gh/26384672","","apache-2.0"
"linkify-it-py","tsutsu3/linkify-it-py","95728785","313465","19069624","57251772","162734365","239274697","True","0.00014067","B","https://github.com/tsutsu3/linkify-it-py.git","eco","gh/308944657","","mit"
"google-cloud-os-login","googleapis/google-cloud-python","97321073","1556762","7874610","18815559","104448911","353909524","True","0.00014043","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"google-ads","googleads/google-ads-python","97252245","4173461","19943622","28538356","113815273","319790512","True","0.00014033","B","https://github.com/googleads/google-ads-python.git","eco","gh/143435091","",""
"weaviate-client","weaviate/weaviate-python-client","98109048","60005","169881","4097850","45270416","440947086","True","0.00014033","B","https://github.com/weaviate/weaviate-python-client.git","eco","gh/207585477","",""
"wandb","wandb/wandb","97914044","5467163","20055983","54189262","177531042","232326768","True","0.00014005","B","https://github.com/wandb/wandb.git","eco","gh/86031674","","mit"
"libclang","sighingnow/libclang","81795364","4558111","52309952","87344792","127903733","136860231","True","0.00014003","B","https://github.com/sighingnow/libclang.git","eco","gh/285556287","","apache-2.0"
"xattr","xattr/xattr","6869380","601222","1365982","3888384","10569338","17921975","False","0.00013926","B","https://github.com/xattr/xattr.git","eco","gh/2220007","","mit"
"avro-python3","apache/avro","97275636","37031666","73844259","75047639","138570248","161884368","True","0.00013914","B","https://github.com/apache/avro.git","eco","gh/206459","","apache-2.0"
"flask-caching","pallets-eco/flask-caching","97244019","25454694","38237152","46845886","224305140","151377221","True","0.00013909","B","https://github.com/pallets-eco/flask-caching.git","eco","gh/62584910","","bsd-3-clause"
"httpx-sse","florimondmanca/httpx-sse","81204000","0","0","229593","18151171","387639235","True","0.00013845","B","https://github.com/florimondmanca/httpx-sse.git","eco","gh/562461686","","mit"
"graphql-relay","graphql-python/graphql-relay-py","76840081","12870341","16734116","20364260","100324375","233907313","True","0.00013828","B","https://github.com/graphql-python/graphql-relay-py.git","eco","gh/42670247","","mit"
"pyproj","pyproj4/pyproj","85349171","35751313","56699978","81831619","106159957","146302988","True","0.00013827","B","https://github.com/pyproj4/pyproj.git","eco","gh/28607354","","mit"
"lightgbm","lightgbm-org/lightgbm","95838498","86374141","84506814","76040453","105057440","127213643","True","0.00013769","B","https://github.com/lightgbm-org/lightgbm.git","eco","gh/64991887","","mit"
"jupyter-console","jupyter/jupyter_console","84931043","111238375","50314481","53984760","80457203","128660397","True","0.00013763","B","https://github.com/jupyter/jupyter_console.git","eco","gh/33653639","","bsd-3-clause"
"pyee","jfhbrook/pyee","69338132","15478650","22325980","28998407","67339972","212547649","True","0.00013748","B","https://github.com/jfhbrook/pyee.git","eco","gh/2059865","","mit"
"srsly","explosion/srsly","82292516","31201467","49150909","55501611","110866349","164742243","True","0.00013747","B","https://github.com/explosion/srsly.git","eco","gh/159904634","","mit"
"sqlalchemy-utils","kvesteri/sqlalchemy-utils","90679591","26865598","44584729","63407358","133699373","184840899","True","0.00013544","B","https://github.com/kvesteri/sqlalchemy-utils.git","eco","gh/8272640","","bsd-3-clause"
"langchain-openai","langchain-ai/langchain","61012717","0","0","0","47397634","257665949","True","0.00013535","B","https://github.com/langchain-ai/langchain.git","eco","gh/552661142","","mit"
"bitarray","ilanschnell/bitarray","75236655","12828433","22606153","45876288","114495429","180376974","True","0.00013496","B","https://github.com/ilanschnell/bitarray.git","eco","gh/1273406","",""
"google-cloud-memcache","googleapis/google-cloud-python","93484905","1333420","7514450","17994545","101533567","339048542","True","0.00013494","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"spacy","explosion/spacy","93932296","33801797","56187122","67951397","127455587","184265575","True","0.00013486","B","https://github.com/explosion/spacy.git","eco","gh/21467110","","mit"
"google-analytics-admin","googleapis/google-cloud-python","93390787","6118","56585","162029","35345470","431383733","True","0.00013481","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"wasabi","explosion/wasabi","80421978","29568356","47405606","54513801","111566831","159055298","True","0.0001348","B","https://github.com/explosion/wasabi.git","eco","gh/157993426","","mit"
"google-cloud-dataform","googleapis/google-cloud-python","93014936","0","2807225","13823826","91748863","356694767","True","0.00013427","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"types-pytz","typeshed-internal/stub_uploader","93787478","3977701","25854320","50450673","112263198","276391498","True","0.00013415","B","https://github.com/typeshed-internal/stub_uploader.git","eco","gh/331669593","","apache-2.0"
"twine","pypa/twine","93683739","23397184","38336745","46133592","124667484","235883689","True","0.000134","B","https://github.com/pypa/twine.git","eco","gh/12085555","","apache-2.0"
"apispec","marshmallow-code/apispec","89574927","28669530","46485657","62410201","153050950","157258296","True","0.00013386","B","https://github.com/marshmallow-code/apispec.git","eco","gh/25413181","","mit"
"graphene","graphql-python/graphene","78319486","13069550","17007089","22715188","103892778","234912825","True","0.00013356","B","https://github.com/graphql-python/graphene.git","eco","gh/43056951","","mit"
"tableauserverclient","tableau/server-client-python","93135333","18191396","34106625","31272703","63273736","318832203","True","0.00013321","B","https://github.com/tableau/server-client-python.git","eco","gh/62177327","",""
"pyspnego","jborean93/pyspnego","58644671","2315783","10369303","45023596","86582175","148932500","True","0.00013169","B","https://github.com/jborean93/pyspnego.git","eco","gh/252348669","","mit"
"google-cloud-bigquery-datatransfer","googleapis/google-cloud-python","90339489","2489984","9655872","26940762","117453918","295156910","True","0.00013045","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"langchain-community","langchain-ai/langchain","89641884","0","0","884142","125061127","322264152","True","0.00012993","B","https://github.com/langchain-ai/langchain.git","eco","gh/552661142","","mit"
"mergedeep","clarketm/mergedeep","75932446","4295761","17916976","37638189","85461996","234349307","True","0.00012972","B","https://github.com/clarketm/mergedeep.git","eco","gh/169014362","","mit"
"pytest-timeout","pytest-dev/pytest-timeout","86104831","23887877","29511840","47159255","111225433","218739749","True","0.00012957","B","https://github.com/pytest-dev/pytest-timeout.git","eco","gh/222890647","","mit"
"mypy-boto3-s3","youtype/mypy_boto3_builder","90427876","4293341","19605075","46368110","125740345","256132510","True","0.00012934","B","https://github.com/youtype/mypy_boto3_builder.git","eco","gh/235817168","","mit"
"preshed","explosion/preshed","79827986","30611614","46986354","51609842","110577833","159354286","True","0.0001293","B","https://github.com/explosion/preshed.git","eco","gh/24506683","","mit"
"cssselect","scrapy/cssselect","73923537","36159251","43008368","59122403","90421359","140906304","True","0.00012915","B","https://github.com/scrapy/cssselect.git","eco","gh/3991517","","bsd-3-clause"
"yamllint","adrienverge/yamllint","89232502","27501438","32887120","51605563","96329394","237838996","True","0.00012911","B","https://github.com/adrienverge/yamllint.git","eco","gh/49412249","","gpl-3.0-or-later"
"thinc","explosion/thinc","85509768","31827193","50503582","58676327","112304294","174237446","True","0.00012834","B","https://github.com/explosion/thinc.git","eco","gh/25311354","","mit"
"nose","nose-devs/nose","76747367","49863911","63332454","60496059","111423386","98621025","True","0.00012821","B","https://github.com/nose-devs/nose.git","eco","gh/2974718","","lgpl-2.1"
"ddtrace","datadog/dd-trace-py","89502374","30533808","40152693","61907285","121913589","193004495","True","0.00012802","B","https://github.com/datadog/dd-trace-py.git","eco","gh/61572326","",""
"blis","explosion/cython-blis","83113968","30516729","47984464","54562113","109192993","173313542","True","0.00012797","B","https://github.com/explosion/cython-blis.git","eco","gh/107000608","","bsd-3-clause"
"texttable","foutaise/texttable","85233561","36105359","43335725","65879972","106507196","174339552","True","0.00012788","B","https://github.com/foutaise/texttable.git","eco","gh/46265696","","mit"
"imbalanced-learn","scikit-learn-contrib/imbalanced-learn","89035859","21654791","36134481","51220780","153791642","182377600","True","0.00012735","B","https://github.com/scikit-learn-contrib/imbalanced-learn.git","eco","gh/23011147","","mit"
"nvidia-nvtx-cu12","","88864693","0","173","11635441","118578562","314109291","True","0.00012711","B","","","","",""
"azure-mgmt-keyvault","azure/azure-sdk-for-python","86465176","68988066","80585975","76894636","112857992","92999212","True","0.00012703","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","",""
"holidays","vacanza/holidays","85558586","30992877","53576040","67986927","92394798","182842287","True","0.00012702","B","https://github.com/vacanza/holidays.git","eco","gh/23284211","","mit"
"langgraph","langchain-ai/langgraph","25574688","0","0","0","9105569","118767873","True","0.00012597","B","https://github.com/langchain-ai/langgraph.git","eco","gh/676672661","","mit"
"sagemaker-core","aws/sagemaker-core","22275095","0","0","0","14208787","97166690","True","0.00012561","B","https://github.com/aws/sagemaker-core.git","eco","gh/808270103","","apache-2.0"
"boltons","mahmoud/boltons","48039281","12596106","22506577","41582891","56781837","106728994","True","0.00012547","B","https://github.com/mahmoud/boltons.git","eco","gh/8307391","","bsd-3-clause"
"dateparser","scrapinghub/dateparser","85030623","29733442","57347082","54859745","92783284","190429560","True","0.00012527","B","https://github.com/scrapinghub/dateparser.git","eco","gh/27086567","","bsd-3-clause"
"pydeequ","awslabs/python-deequ","86815064","4681935","26320785","56586294","158533750","187952554","True","0.00012417","B","https://github.com/awslabs/python-deequ.git","eco","gh/311469500","","apache-2.0"
"jira","pycontribs/jira","86590234","32880741","40646332","61032933","116776543","181614623","True","0.00012385","B","https://github.com/pycontribs/jira.git","eco","gh/21303988","","bsd-3-clause"
"fiona","toblerity/fiona","48423175","19044541","34967792","62001062","67878696","58223784","True","0.00012338","B","https://github.com/toblerity/fiona.git","eco","gh/3080628","","bsd-3-clause"
"bytecode","matthieudartiailh/bytecode","67060347","43863","7730089","42667247","99092999","185767538","True","0.00012312","B","https://github.com/matthieudartiailh/bytecode.git","eco","gh/52368046","","mit"
"astor","berkerpeksag/astor","83958867","46715681","62590383","70722470","97075013","142690789","True","0.00012286","B","https://github.com/berkerpeksag/astor.git","eco","gh/5879214","","bsd-3-clause"
"pytest-rerunfailures","pytest-dev/pytest-rerunfailures","81506959","21264192","24107106","41554943","95915227","224693328","True","0.00012261","B","https://github.com/pytest-dev/pytest-rerunfailures.git","eco","gh/5362370","","mpl-2.0"
"fuzzywuzzy","seatgeek/fuzzywuzzy","85441777","59926889","79520154","69335952","84378600","134047289","True","0.0001226","B","https://github.com/seatgeek/fuzzywuzzy.git","eco","gh/2019626","","gpl-2.0"
"types-urllib3","typeshed-internal/stub_uploader","85546540","0","39244263","83375612","96043344","209069481","True","0.00012236","B","https://github.com/typeshed-internal/stub_uploader.git","eco","gh/331669593","","apache-2.0"
"google-cloud-automl","googleapis/google-cloud-python","84505814","2410946","8732444","23286742","107338472","280760465","True","0.0001221","B","https://github.com/googleapis/google-cloud-python.git","eco","gh/16316451","","apache-2.0"
"makefun","smarie/python-makefun","85279440","1516885","16497818","67589317","157865956","182927226","True","0.00012198","B","https://github.com/smarie/python-makefun.git","eco","gh/168345622","","bsd-3-clause"
"azure-mgmt-authorization","azure/azure-sdk-for-python","82774757","63498714","72591956","71486829","115281333","91014952","True","0.00012175","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"rich-argparse","hamdanal/rich-argparse","80024848","0","3894","25613175","185477218","189029951","True","0.00012144","B","https://github.com/hamdanal/rich-argparse.git","eco","gh/496777561","","mit"
"connexion","spec-first/connexion","84858429","9507367","48981944","55804554","173625682","136372599","True","0.00012138","B","https://github.com/spec-first/connexion.git","eco","gh/35882519","","apache-2.0"
"tifffile","cgohlke/tifffile","76139349","50714667","48485831","59420758","89001310","133074177","True","0.0001213","B","https://github.com/cgohlke/tifffile.git","eco","gh/242422272","","bsd-3-clause"
"limits","alisaifee/limits","69645671","2957671","5354873","32800186","99312641","207802982","True","0.00012112","B","https://github.com/alisaifee/limits.git","eco","gh/28948972","","mit"
"looker-sdk","looker-open-source/sdk-codegen","83762298","2463605","12271352","27974429","129922499","246179603","True","0.00012104","B","https://github.com/looker-open-source/sdk-codegen.git","eco","gh/180189919","","mit"
"pytz-deprecation-shim","pganssle/pytz-deprecation-shim","84505808","22382871","194600833","115200996","51924336","38420006","True","0.00012087","B","https://github.com/pganssle/pytz-deprecation-shim.git","eco","gh/271372997","","apache-2.0"
"prometheus-flask-exporter","rycus86/prometheus_flask_exporter","84288246","116831676","134596311","75204833","54128479","40679931","True","0.00012056","B","https://github.com/rycus86/prometheus_flask_exporter.git","eco","gh/111846233","","mit"
"pydot","pydot/pydot","80004398","27680405","68731074","56239137","86189489","161181884","True","0.00012049","B","https://github.com/pydot/pydot.git","eco","gh/33875901","","mit"
"gcloud-aio-storage","talkiq/gcloud-aio","82924418","412920","1630010","6282410","92926423","313370329","True","0.00011984","B","https://github.com/talkiq/gcloud-aio.git","eco","gh/107485978","","mit"
"apscheduler","agronholm/apscheduler","81537176","26214701","56410643","71683214","99911454","153465869","True","0.00011961","B","https://github.com/agronholm/apscheduler.git","eco","gh/54828252","","mit"
"requests-mock","jamielennox/requests-mock","83264184","28544627","34886885","49319912","105928066","197641431","True","0.0001191","B","https://github.com/jamielennox/requests-mock.git","eco","gh/28104322","","apache-2.0"
"aws-lambda-powertools","aws-powertools/powertools-lambda-python","82716736","4742142","12311833","22526903","60119421","313883379","True","0.00011831","B","https://github.com/aws-powertools/powertools-lambda-python.git","eco","gh/221919379","","mit"
"azure-mgmt-datalake-nspkg","azure/azure-sdk-for-python","54394656","25021927","44359000","53379713","79139930","70072711","True","0.00011821","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"azure-keyvault","azure/azure-sdk-for-python","82627289","48432959","74612377","84739746","113076219","92275143","True","0.00011818","B","https://github.com/azure/azure-sdk-for-python.git","eco","gh/4127088","","mit"
"maxminddb","maxmind/maxmind-db-reader-python","65303998","30303246","57785320","46873139","74005732","117552554","True","0.00011811","B","https://github.com/maxmind/maxmind-db-reader-python.git","eco","gh/13107101","","apache-2.0"
"mlflow-skinny","mlflow/mlflow","73599490","1248223","11368256","23217419","97318051","234845500","True","0.00011807","B","https://github.com/mlflow/mlflow.git","eco","gh/136202695","","apache-2.0"
"python-gnupg","vsajip/python-gnupg","82500165","24472091","47665923","81229636","112340041","146793136","True","0.000118","B","https://github.com/vsajip/python-gnupg.git","eco","gh/436952016","","bsd-3-clause"
"envier","datadog/envier","63342472","0","3718023","35332046","98155174","179507116","True","0.0001178","B","https://github.com/datadog/envier.git","eco","gh/491449921","","mit"
"pypdf2","py-pdf/pypdf","82235658","25360269","39866440","51033914","104477458","190440210","True","0.00011762","B","https://github.com/py-pdf/pypdf.git","eco","gh/3119517","","bsd-3-clause"
