url,valid,method,checked_at
https://gitlab.freedesktop.org/xorg/lib/libxpm.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/lib/libxpresent.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.freedesktop.org/xorg/lib/libxrandr.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/lib/libxshmfence.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.freedesktop.org/xorg/lib/libxt.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/lib/libxtst.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/lib/libxv.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/lib/libxxf86vm.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/lib/pthread-stubs.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.freedesktop.org/xorg/proto/xorgproto.git,True,ls-remote,2026-05-31T23:17:28Z
https://gitlab.freedesktop.org/xorg/xserver.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.gnome.org/chergert/libspelling.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/evolution.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/gdk-pixbuf.git,True,ls-remote,2026-06-28T13:20:44Z
https://gitlab.gnome.org/gnome/gjs.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/glib-networking.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/glib.git,True,ls-remote,2026-06-28T13:20:44Z
https://gitlab.gnome.org/gnome/glibmm.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/gnome-session.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/gnome-settings-daemon.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/gnome-shell.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/gspell.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/gtk-vnc.git,True,ls-remote,2026-07-06T10:53:22Z
https://gitlab.gnome.org/gnome/gtksourceview.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libdazzle.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libdex.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libgee.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libgsf.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libgtop.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libhandy.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libpanel.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/librsvg.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.gnome.org/gnome/libshumate.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libsoup.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libwnck.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/libxml2.git,True,ls-remote,2026-06-28T13:20:44Z
https://gitlab.gnome.org/gnome/libxslt.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.gnome.org/gnome/metacity.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/phodav.git,True,ls-remote,2026-07-06T10:53:22Z
https://gitlab.gnome.org/gnome/pygobject.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/gnome/tinysparql.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/dleyna.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/gedit/gedit.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/gedit/libgedit-amtk.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/gedit/libgedit-gfls.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/gedit/libgedit-gtksourceview.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/gedit/libgedit-tepl.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.gnome.org/world/rust/soup3-rs.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.inria.fr/mpc/mpc.git,True,ls-remote,2026-05-31T23:17:28Z
https://gitlab.inria.fr/mpfr/mpfr.git,True,ls-remote,2026-05-31T23:17:28Z
https://gitlab.isc.org/isc-projects/bind9.git,True,ls-remote,2026-07-06T10:53:22Z
https://gitlab.isc.org/isc-projects/dhcp.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.kitware.com/utils/rust-yaml-merge-keys.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.linss.com/open-source/python/uri-template.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.pyicu.org/main/pyicu.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.redox-os.org/redox-os/libredox.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.redox-os.org/redox-os/orbclient.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.redox-os.org/redox-os/rusttype.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.redox-os.org/redox-os/seahash.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.redox-os.org/redox-os/syscall.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.redox-os.org/redox-os/termion.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.redox-os.org/redox-os/users.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.xiph.org/xiph/opus.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.xiph.org/xiph/opusfile.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.xiph.org/xiph/speex.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.xiph.org/xiph/theora.git,True,ls-remote,2026-04-27T20:41:04Z
https://gitlab.xiph.org/xiph/tremor.git,True,ls-remote,2026-05-17T23:15:11Z
https://gitlab.xiph.org/xiph/vorbis.git,True,ls-remote,2026-04-27T20:41:04Z
https://invent.kde.org/frameworks/attica,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/baloo,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/bluez-qt,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/breeze-icons,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/extra-cmake-modules,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/frameworkintegration,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kactivities,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kactivities-stats,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/karchive,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kauth,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kbookmarks,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcalendarcore,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcmutils,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcodecs,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcolorscheme,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcompletion,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kconfig,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kconfigwidgets,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcontacts,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kcoreaddons,True,ls-remote,2026-04-27T20:41:04Z
https://invent.kde.org/frameworks/kcrash,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kdav,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kdbusaddons,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kdeclarative,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kded,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kdesu,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kdnssd,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kdoctools,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kfilemetadata,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kglobalaccel,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kguiaddons,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kholidays,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/ki18n,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kiconthemes,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kidletime,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kio,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kirigami,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kitemmodels,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kitemviews,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kjobwidgets,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/knewstuff,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/knotifications,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/knotifyconfig,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kpackage,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kparts,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kpeople,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kpty,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kquickcharts,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kross,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/krunner,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kservice,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kstatusnotifieritem,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/ksvg,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/ktexteditor,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/ktextwidgets,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kunitconversion,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kuserfeedback,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kwallet,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kwayland,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kwidgetsaddons,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kwindowsystem,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/kxmlgui,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/modemmanager-qt,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/networkmanager-qt,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/plasma-framework,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/prison,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/purpose,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/solid,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/sonnet,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/syndication,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/syntax-highlighting,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/frameworks/threadweaver,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/graphics/kdegraphics-mobipocket,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/graphics/kdiagram,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/graphics/libkdcraw,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/graphics/libkexiv2,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/libraries/kdsoap-ws-discovery-client,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/libraries/kirigami-addons/,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/libraries/ktextaddons,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/libraries/libqaccessibilityclient,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/libraries/polkit-qt-1,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/libraries/pulseaudio-qt,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/multimedia/libkcddb,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/network/kaccounts-integration,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/akonadi,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/akonadi-calendar,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/akonadi-contacts,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/akonadi-mime,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/akonadi-search,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/calendarsupport,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/eventviews,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/grantleetheme,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/incidenceeditor,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kaddressbook,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kcalutils,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kdepim-runtime,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kidentitymanagement,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kimap,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kldap,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kmailtransport,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kmbox,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kmime,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kontactinterface,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/kpimtextedit,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/ksmtp,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/ktnef,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/libgravatar,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/libkdepim,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/libkgapi,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/libkleo,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/libksieve,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/mailcommon,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/mailimporter,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/messagelib,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/pim/pimcommon,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/bluedevil,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/kdecoration,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/kdeplasma-addons,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/kglobalacceld,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/kinfocenter,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/kmenuedit,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/kpipewire,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/ksshaskpass,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/libkscreen,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/libksysguard,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/libplasma,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/plasma-activities,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/plasma-activities-stats,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/plasma-desktop,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/plasma-workspace,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/plasma5support,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/powerdevil,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/plasma/systemsettings,True,ls-remote,2026-05-17T23:15:11Z
https://invent.kde.org/system/kpmcore,True,ls-remote,2026-05-17T23:15:11Z
https://pagure.io/libaio,True,ls-remote,2026-05-17T23:15:11Z
https://pagure.io/libuser/,True,ls-remote,2026-05-17T23:15:11Z
https://pagure.io/newt,True,ls-remote,2026-04-27T20:41:04Z
https://pagure.io/python-daemon/,True,ls-remote,2026-05-31T17:41:31Z
https://pagure.io/python-daemon/blob/main/f/changelog,False,ls-remote,2026-05-17T23:15:11Z
https://pagure.io/volume_key,True,ls-remote,2026-05-17T23:15:11Z
https://pagure.io/xmlto/,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/a11y-team/at-spi2-core.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/a11y-team/brltty.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/a11y-team/flite.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/a11y-team/liblouisutdml.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/a11y-team/pocketsphinx.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/alsa-team/alsa-lib.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/alsa-team/alsa-plugins.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/alsa-team/alsa-topology-conf.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/alsa-team/alsa-ucm-conf.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/alsa-team/alsa-utils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/alteholz/libb64.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/apache-team/apr-util.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/apache-team/apr.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/apparmor-team/apparmor/tree/debian/unstable.git,False,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/apt-team/aptitude.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/aurel32/i2c-tools.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/auth-team/libu2f-host.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/bblough/xerces-c.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/berto/grilo-plugins.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/berto/grilo.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/blade/pigz.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/bluetooth-team/sbc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/bottoms/pkg-codec2.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/ceph-team/ceph.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/cgzones/ncdu.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/chromium-team/chromium.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/cinnamon-team/cinnamon-control-center.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/cinnamon-team/cinnamon-desktop.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/cinnamon-team/cinnamon-menus.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/clint/fakeroot.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/common-lisp-team/clisp.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/common-lisp-team/ffcall.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/common-lisp-team/libsigsegv.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/cpython-team/python3-defaults.git,True,ls-remote,2026-04-27T20:41:04Z
https://salsa.debian.org/cwidget-team/cwidget.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-astro-team/cfitsio.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-ayatana-team/libdbusmenu.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-gis-team/freexl.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-gis-team/hdf4.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-gis-team/ogdi-dfsg.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/atril.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/caja.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/libmatekbd.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/libmatemixer.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/libmateweather.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/marco.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/mate-control-center.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/mate-desktop.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/mate-menus.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/mate-panel.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-mate-team/mate-utils.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-phototools-team/optipng.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian-remote-team/libvncserver.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/7zip.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/aalib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/acpi-support.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/acpid.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/anacron.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/at.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/autogen.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/babeltrace.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/base-passwd.git,True,ls-remote,2026-04-27T20:50:59Z
https://salsa.debian.org/debian/boost-defaults.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/btrfs-progs.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/bzip2.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/ca-certificates.git,True,ls-remote,2026-05-31T17:41:31Z
https://salsa.debian.org/debian/ccid.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/cdrkit.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/chafa.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/cmocka.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/colord-gtk.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/colord.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/cron.git,True,ls-remote,2026-06-28T13:20:44Z
https://salsa.debian.org/debian/cunit.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/czmq.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/db-defaults.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/dbus-glib.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ddcutil.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/debianutils.git,True,ls-remote,2026-04-27T20:41:04Z
https://salsa.debian.org/debian/dee.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/discount.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/djvulibre.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/dos2unix.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/doxygen.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ed.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/ell.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/enca.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/esnacc.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/exempi.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/filezilla.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/flatpak.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/fping.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/freetds.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/gcab.git,True,ls-remote,2026-05-17T23:15:11Z
https://salsa.debian.org/debian/gdbm.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/giflib.git,True,ls-remote,2026-06-28T19:52:26Z
https://salsa.debian.org/debian/glew.git,True,ls-remote,2026-05-17T23:15:11Z
