"package","dependency","type"
"gstreamer","rtmpdump","runtime"
"gstreamer","speex","runtime"
"gstreamer","srt","runtime"
"gstreamer","srtp","runtime"
"gstreamer","svt-av1","runtime"
"gstreamer","taglib","runtime"
"gstreamer","theora","runtime"
"gstreamer","webp","runtime"
"gstreamer","x264","runtime"
"gstreamer","x265","runtime"
"gtk+","at-spi2-core","runtime"
"gtk+","cairo","runtime"
"gtk+","gdk-pixbuf","runtime"
"gtk+","gettext","runtime"
"gtk+","glib","runtime"
"gtk+","harfbuzz","runtime"
"gtk+","hicolor-icon-theme","runtime"
"gtk+","pango","runtime"
"gtk+3","at-spi2-core","runtime"
"gtk+3","cairo","runtime"
"gtk+3","fribidi","runtime"
"gtk+3","gdk-pixbuf","runtime"
"gtk+3","gettext","runtime"
"gtk+3","glib","runtime"
"gtk+3","gsettings-desktop-schemas","runtime"
"gtk+3","harfbuzz","runtime"
"gtk+3","hicolor-icon-theme","runtime"
"gtk+3","libepoxy","runtime"
"gtk+3","pango","runtime"
"gtk-mac-integration","at-spi2-core","runtime"
"gtk-mac-integration","cairo","runtime"
"gtk-mac-integration","gdk-pixbuf","runtime"
"gtk-mac-integration","gettext","runtime"
"gtk-mac-integration","glib","runtime"
"gtk-mac-integration","gtk+3","runtime"
"gtk-mac-integration","harfbuzz","runtime"
"gtk-mac-integration","pango","runtime"
"gtk4","cairo","runtime"
"gtk4","fontconfig","runtime"
"gtk4","fribidi","runtime"
"gtk4","gdk-pixbuf","runtime"
"gtk4","gettext","runtime"
"gtk4","glib","runtime"
"gtk4","graphene","runtime"
"gtk4","harfbuzz","runtime"
"gtk4","hicolor-icon-theme","runtime"
"gtk4","jpeg-turbo","runtime"
"gtk4","libepoxy","runtime"
"gtk4","libpng","runtime"
"gtk4","librsvg","runtime"
"gtk4","libtiff","runtime"
"gtk4","pango","runtime"
"gtksourceview4","at-spi2-core","runtime"
"gtksourceview4","cairo","runtime"
"gtksourceview4","fribidi","runtime"
"gtksourceview4","gdk-pixbuf","runtime"
"gtksourceview4","gettext","runtime"
"gtksourceview4","glib","runtime"
"gtksourceview4","gtk+3","runtime"
"gtksourceview4","pango","runtime"
"gts","gettext","runtime"
"gts","glib","runtime"
"gts","netpbm","runtime"
"guile","bdw-gc","runtime"
"guile","gmp","runtime"
"guile","libtool","runtime"
"guile","libunistring","runtime"
"guile","pkgconf","runtime"
"guile","readline","runtime"
"hadolint","gmp","runtime"
"hadoop","openjdk@17","runtime"
"handbrake","dav1d","runtime"
"handbrake","freetype","runtime"
"handbrake","fribidi","runtime"
"handbrake","harfbuzz","runtime"
"handbrake","jansson","runtime"
"handbrake","jpeg-turbo","runtime"
"handbrake","lame","runtime"
"handbrake","libass","runtime"
"handbrake","libbluray","runtime"
"handbrake","libdvdnav","runtime"
"handbrake","libdvdread","runtime"
"handbrake","libogg","runtime"
"handbrake","libvorbis","runtime"
"handbrake","libvpx","runtime"
"handbrake","libx11","runtime"
"handbrake","opus","runtime"
"handbrake","speex","runtime"
"handbrake","svt-av1","runtime"
"handbrake","theora","runtime"
"handbrake","x264","runtime"
"handbrake","xz","runtime"
"handbrake","zimg","runtime"
"harfbuzz","cairo","runtime"
"harfbuzz","freetype","runtime"
"harfbuzz","glib","runtime"
"harfbuzz","graphite2","runtime"
"harfbuzz","icu4c@78","runtime"
"harfbuzz","libpng","runtime"
"hashcat","minizip","runtime"
"hashcat","xxhash","runtime"
"haskell-stack","gmp","runtime"
"hdf5","gcc","runtime"
"hdf5","libaec","runtime"
"hdf5","pkgconf","runtime"
"helmfile","helm","runtime"
"highlight","lua","runtime"
"hiredis","openssl@3","runtime"
"htop","ncurses","runtime"
"httpd","apr","runtime"
"httpd","apr-util","runtime"
"httpd","brotli","runtime"
"httpd","libnghttp2","runtime"
"httpd","openssl@3","runtime"
"httpd","pcre2","runtime"
"httpie","certifi","runtime"
"httpie","python@3.14","runtime"
"httrack","openssl@4","runtime"
"hunspell","gettext","runtime"
"hunspell","readline","runtime"
"ideviceinstaller","libimobiledevice","runtime"
"ideviceinstaller","libplist","runtime"
"ideviceinstaller","libzip","runtime"
"imagemagick","freetype","runtime"
"imagemagick","jpeg-turbo","runtime"
"imagemagick","libheif","runtime"
"imagemagick","libpng","runtime"
"imagemagick","libtiff","runtime"
"imagemagick","libtool","runtime"
"imagemagick","little-cms2","runtime"
"imagemagick","webp","runtime"
"imagemagick","xz","runtime"
"imagemagick@6","fontconfig","runtime"
"imagemagick@6","freetype","runtime"
"imagemagick@6","jpeg-turbo","runtime"
"imagemagick@6","libpng","runtime"
"imagemagick@6","libtiff","runtime"
"imagemagick@6","libtool","runtime"
"imagemagick@6","little-cms2","runtime"
"imagemagick@6","openjpeg","runtime"
"imagemagick@6","webp","runtime"
"imagemagick@6","xz","runtime"
"imlib2","freetype","runtime"
"imlib2","giflib","runtime"
"imlib2","jpeg-turbo","runtime"
"imlib2","libpng","runtime"
"imlib2","libtiff","runtime"
"imlib2","libx11","runtime"
"imlib2","libxcb","runtime"
"imlib2","libxext","runtime"
"imlib2","xz","runtime"
"inetutils","libidn2","runtime"
"iperf3","openssl@4","runtime"
"ipopt","ampl-asl","runtime"
"ipopt","gcc","runtime"
"ipopt","openblas","runtime"
"iproute2mac","python@3.14","runtime"
"ipython","python@3.14","runtime"
"isl","gmp","runtime"
"jadx","openjdk","runtime"
"jasper","jpeg-turbo","runtime"
"jenkins","openjdk@21","runtime"
"jenkins-lts","openjdk@21","runtime"
"jmeter","openjdk@21","runtime"
"jpeg-xl","brotli","runtime"
"jpeg-xl","giflib","runtime"
"jpeg-xl","highway","runtime"
"jpeg-xl","imath","runtime"
"jpeg-xl","jpeg-turbo","runtime"
"jpeg-xl","libpng","runtime"
"jpeg-xl","little-cms2","runtime"
"jpeg-xl","openexr","runtime"
"jq","oniguruma","runtime"
"json-glib","gettext","runtime"
"json-glib","glib","runtime"
"julia","ca-certificates","runtime"
"julia","curl","runtime"
"julia","gcc","runtime"
"julia","gmp","runtime"
"julia","libblastrampoline","runtime"
"julia","libgit2","runtime"
"julia","libnghttp2","runtime"
"julia","libssh2","runtime"
"julia","mpfr","runtime"
"julia","openblas64","runtime"
"julia","openlibm","runtime"
"julia","openssl@3","runtime"
"julia","p7zip","runtime"
"julia","pcre2","runtime"
"julia","suite-sparse","runtime"
"julia","utf8proc","runtime"
"julia","zstd","runtime"
"jupyterlab","certifi","runtime"
"jupyterlab","cffi","runtime"
"jupyterlab","libyaml","runtime"
"jupyterlab","node","runtime"
"jupyterlab","pandoc","runtime"
"jupyterlab","python@3.14","runtime"
"jupyterlab","rpds-py","runtime"
"jupyterlab","zeromq","runtime"
"kafka","openjdk","runtime"
"kcat","avro-c","runtime"
"kcat","librdkafka","runtime"
"kcat","libserdes","runtime"
"kcat","yajl","runtime"
"kcov","dwarfutils","runtime"
"kcov","openssl@3","runtime"
"keyring","python@3.14","runtime"
"kotlin","openjdk","runtime"
"krb5","openssl@3","runtime"
"krew","kubernetes-cli","runtime"
"ktlint","openjdk","runtime"
"kube-ps1","kubernetes-cli","runtime"
"ladspa-sdk","libsndfile","runtime"
"lame","mpg123","runtime"
"ldns","openssl@3","runtime"
"ldns","python@3.14","runtime"
"leptonica","giflib","runtime"
"leptonica","jpeg-turbo","runtime"
"leptonica","libpng","runtime"
"leptonica","libtiff","runtime"
"leptonica","openjpeg","runtime"
"leptonica","webp","runtime"
"libadwaita","appstream","runtime"
"libadwaita","fribidi","runtime"
"libadwaita","gettext","runtime"
"libadwaita","glib","runtime"
"libadwaita","graphene","runtime"
"libadwaita","gtk4","runtime"
"libadwaita","pango","runtime"
"libarchive","libb2","runtime"
"libarchive","lz4","runtime"
"libarchive","xz","runtime"
"libarchive","zstd","runtime"
"libass","freetype","runtime"
"libass","fribidi","runtime"
"libass","harfbuzz","runtime"
"libass","libunibreak","runtime"
"libassuan","libgpg-error","runtime"
"libassuan@2","libgpg-error","runtime"
"libavif","aom","runtime"
"libavif","dav1d","runtime"
"libavif","jpeg-turbo","runtime"
"libavif","libpng","runtime"
"libbluray","fontconfig","runtime"
"libbluray","freetype","runtime"
"libbluray","libudfread","runtime"
"libdap","libxml2","runtime"
"libdap","openssl@3","runtime"
"libdicom","uthash","runtime"
"libdrm","libpciaccess","runtime"
"libevent","openssl@3","runtime"
"libexif","gettext","runtime"
"libfido2","libcbor","runtime"
"libfido2","openssl@3","runtime"
"libftdi","boost","runtime"
"libftdi","confuse","runtime"
"libftdi","libusb","runtime"
"libgccjit","gmp","runtime"
"libgccjit","isl","runtime"
"libgccjit","libmpc","runtime"
"libgccjit","mpfr","runtime"
"libgccjit","zstd","runtime"
"libgcrypt","libgpg-error","runtime"
"libgeotiff","jpeg-turbo","runtime"
"libgeotiff","libtiff","runtime"
"libgeotiff","proj","runtime"
"libgit2","libssh2","runtime"
"libgit2","llhttp","runtime"
"libgit2@1.7","libssh2","runtime"
"libgit2@1.7","openssl@3","runtime"
"libgit2@1.8","libssh2","runtime"
"libgpg-error","gettext","runtime"
"libgphoto2","gd","runtime"
"libgphoto2","gettext","runtime"
"libgphoto2","jpeg-turbo","runtime"
"libgphoto2","libexif","runtime"
"libgphoto2","libtool","runtime"
"libgphoto2","libusb","runtime"
"libgphoto2","libusb-compat","runtime"
"libgsf","gettext","runtime"
"libgsf","glib","runtime"
"libheif","aom","runtime"
"libheif","jpeg-turbo","runtime"
"libheif","libde265","runtime"
"libheif","libpng","runtime"
"libheif","libtiff","runtime"
"libheif","webp","runtime"
"libheif","x265","runtime"
"libice","xorgproto","runtime"
"libidn2","gettext","runtime"
"libidn2","libunistring","runtime"
"libimobiledevice","libimobiledevice-glue","runtime"
"libimobiledevice","libplist","runtime"
"libimobiledevice","libtasn1","runtime"
"libimobiledevice","libtatsu","runtime"
"libimobiledevice","libusbmuxd","runtime"
"libimobiledevice","openssl@3","runtime"
"libimobiledevice-glue","libplist","runtime"
"libkml","minizip","runtime"
"libkml","uriparser","runtime"
"libksba","libgpg-error","runtime"
"liblqr","gettext","runtime"
"liblqr","glib","runtime"
"libmatio","hdf5","runtime"
"libmediainfo","libmms","runtime"
"libmediainfo","libzen","runtime"
"libmicrohttpd","gnutls","runtime"
"libmng","jpeg-turbo","runtime"
"libmng","little-cms2","runtime"
"libmpc","gmp","runtime"
"libmpc","mpfr","runtime"
"libngtcp2","openssl@3","runtime"
"libnice","gettext","runtime"
"libnice","glib","runtime"
"libnice","gnutls","runtime"
"libnsl","libtirpc","runtime"
"libpciaccess","zlib-ng-compat","runtime"
"libpq","icu4c@78","runtime"
"libpq","krb5","runtime"
"libpq","openssl@3","runtime"
"libpq","readline","runtime"
"libproxy","duktape","runtime"
"libproxy","glib","runtime"
"libpthread-stubs","pkgconf","runtime"
"libraqm","freetype","runtime"
"libraqm","fribidi","runtime"
"libraqm","harfbuzz","runtime"
"libraw","jpeg-turbo","runtime"
"libraw","libomp","runtime"
"libraw","little-cms2","runtime"
"librdkafka","lz4","runtime"
"librdkafka","lzlib","runtime"
"librdkafka","openssl@3","runtime"
"librdkafka","zstd","runtime"
"libressl","ca-certificates","runtime"
"librist","cjson","runtime"
"librist","libmicrohttpd","runtime"
"librist","lz4","runtime"
"librist","mbedtls@3","runtime"
"librsvg","cairo","runtime"
"librsvg","fontconfig","runtime"
"librsvg","freetype","runtime"
"librsvg","gdk-pixbuf","runtime"
"librsvg","gettext","runtime"
"librsvg","glib","runtime"
"librsvg","harfbuzz","runtime"
"librsvg","libpng","runtime"
"librsvg","pango","runtime"
"librttopo","geos","runtime"
"libsecret","gettext","runtime"
"libsecret","glib","runtime"
"libsecret","libgcrypt","runtime"
"libshout","libogg","runtime"
"libshout","libvorbis","runtime"
"libshout","openssl@3","runtime"
"libshout","speex","runtime"
"libshout","theora","runtime"
"libslirp","glib","runtime"
"libsm","libice","runtime"
"libsndfile","flac","runtime"
"libsndfile","lame","runtime"
"libsndfile","libogg","runtime"
"libsndfile","libvorbis","runtime"
"libsndfile","mpg123","runtime"
"libsndfile","opus","runtime"
"libsoup","gettext","runtime"
"libsoup","glib","runtime"
"libsoup","glib-networking","runtime"
"libsoup","libnghttp2","runtime"
"libsoup","libpsl","runtime"
"libsoup","sqlite","runtime"
"libspatialite","freexl","runtime"
"libspatialite","geos","runtime"
"libspatialite","librttopo","runtime"
"libspatialite","libxml2","runtime"
"libspatialite","minizip","runtime"
"libspatialite","proj","runtime"
"libspatialite","sqlite","runtime"
"libssh","openssl@3","runtime"
"libssh2","openssl@3","runtime"
"libtermkey","unibilium","runtime"
"libtiff","jpeg-turbo","runtime"
"libtiff","webp","runtime"
"libtiff","xz","runtime"
"libtiff","zstd","runtime"
"libtirpc","krb5","runtime"
"libtool","m4","runtime"
"libunwind","xz","runtime"
"libunwind","zlib-ng-compat","runtime"
"libusb-compat","libusb","runtime"
"libusbmuxd","libimobiledevice-glue","runtime"
"libusbmuxd","libplist","runtime"
"libva","libdrm","runtime"
"libva","libx11","runtime"
"libva","libxcb","runtime"
"libva","libxext","runtime"
"libva","libxfixes","runtime"
"libva","wayland","runtime"
"libvirt","cyrus-sasl","runtime"
"libvirt","gettext","runtime"
"libvirt","glib","runtime"
"libvirt","gnutls","runtime"
"libvirt","json-c","runtime"
"libvirt","libiscsi","runtime"
"libvirt","libssh2","runtime"
"libvirt","readline","runtime"
"libvorbis","libogg","runtime"
"libwebsockets","libevent","runtime"
"libwebsockets","libuv","runtime"
"libwebsockets","openssl@3","runtime"
"libx11","libxcb","runtime"
"libx11","xorgproto","runtime"
"libxau","xorgproto","runtime"
"libxcb","libxau","runtime"
"libxcb","libxdmcp","runtime"
"libxcursor","libx11","runtime"
"libxcursor","libxfixes","runtime"
"libxcursor","libxrender","runtime"
"libxdamage","libx11","runtime"
"libxdamage","libxfixes","runtime"
"libxdamage","xorgproto","runtime"
"libxdmcp","xorgproto","runtime"
"libxext","libx11","runtime"
"libxext","xorgproto","runtime"
"libxfixes","libx11","runtime"
"libxfixes","xorgproto","runtime"
"libxft","fontconfig","runtime"
"libxft","freetype","runtime"
"libxft","libx11","runtime"
"libxft","libxrender","runtime"
"libxi","libx11","runtime"
"libxi","libxext","runtime"
"libxi","libxfixes","runtime"
"libxi","xorgproto","runtime"
"libxinerama","libx11","runtime"
"libxinerama","libxext","runtime"
"libxinerama","xorgproto","runtime"
"libxkbcommon","libxcb","runtime"
"libxkbcommon","xkeyboard-config","runtime"
"libxml2","readline","runtime"
"libxmlsec1","gnutls","runtime"
"libxmlsec1","libxml2","runtime"
"libxmlsec1","openssl@3","runtime"
"libxmu","libx11","runtime"
"libxmu","libxext","runtime"
"libxmu","libxt","runtime"
"libxpm","gettext","runtime"
"libxpm","libx11","runtime"
"libxrandr","libx11","runtime"
"libxrandr","libxext","runtime"
"libxrandr","libxrender","runtime"
"libxrandr","xorgproto","runtime"
"libxrender","libx11","runtime"
"libxrender","xorgproto","runtime"
"libxslt","libgcrypt","runtime"
"libxslt","libgpg-error","runtime"
"libxslt","libxml2","runtime"
"libxt","libice","runtime"
"libxt","libsm","runtime"
"libxt","libx11","runtime"
"libxtst","libx11","runtime"
"libxtst","libxext","runtime"
"libxtst","libxi","runtime"
"libxtst","xorgproto","runtime"
"libxv","libx11","runtime"
"libxv","libxext","runtime"
"libxv","xorgproto","runtime"
"libxxf86vm","libx11","runtime"
"libxxf86vm","libxext","runtime"
"libxxf86vm","xorgproto","runtime"
"libzip","xz","runtime"
"libzip","zstd","runtime"
"linux-pam","libnsl","runtime"
"linux-pam","libtirpc","runtime"
"linux-pam","libxcrypt","runtime"
"liquibase","openjdk","runtime"
"litehtml","gumbo-parser","runtime"
"little-cms2","jpeg-turbo","runtime"
"little-cms2","libtiff","runtime"
"llama.cpp","ggml","runtime"
"llama.cpp","openssl@3","runtime"
"lld","llvm","runtime"
"lld","zstd","runtime"
"lld@19","llvm@19","runtime"
"lld@19","zstd","runtime"
"llvm","python@3.14","runtime"
"llvm","xz","runtime"
"llvm","z3","runtime"
"llvm","zstd","runtime"
"llvm@16","python@3.12","runtime"
"llvm@16","xz","runtime"
"llvm@16","zstd","runtime"
"llvm@17","zstd","runtime"
"llvm@18","zstd","runtime"
"llvm@19","zstd","runtime"
"llvm@20","zstd","runtime"
"lnav","libarchive","runtime"
"lnav","libunistring","runtime"
"lnav","pcre2","runtime"
"lnav","sqlite","runtime"
"localstack","certifi","runtime"
"localstack","cryptography","runtime"
"localstack","libyaml","runtime"
"localstack","openssl@3","runtime"
"localstack","python@3.14","runtime"
"luarocks","lua","runtime"
"luv","libuv","runtime"
"lynx","ncurses","runtime"
"lynx","openssl@4","runtime"
"macvim","cscope","runtime"
"macvim","lua","runtime"
"macvim","python@3.14","runtime"
"macvim","ruby","runtime"
"magic-wormhole","cryptography","runtime"
"magic-wormhole","libsodium","runtime"
"magic-wormhole","python@3.14","runtime"
"mariadb","groonga","runtime"
"mariadb","lz4","runtime"
"mariadb","lzo","runtime"
"mariadb","openssl@3","runtime"
"mariadb","pcre2","runtime"
"mariadb","xz","runtime"
"mariadb","zstd","runtime"
"mariadb-connector-c","openssl@3","runtime"
"mariadb-connector-c","zstd","runtime"
"maven","openjdk","runtime"
"md5sha1sum","openssl@4","runtime"
"mecab-ipadic","mecab","runtime"
"media-info","libmediainfo","runtime"
"media-info","libzen","runtime"
"memcached","libevent","runtime"
"memcached","openssl@3","runtime"
"mercurial","python@3.14","runtime"
"mesa","libclc","runtime"
"mesa","libpng","runtime"
"mesa","libx11","runtime"
"mesa","libxcb","runtime"
"mesa","libxext","runtime"
"mesa","libxfixes","runtime"
"mesa","llvm","runtime"
"mesa","molten-vk","runtime"
"mesa","spirv-llvm-translator","runtime"
"mesa","spirv-tools","runtime"
"mesa","xcb-util-keysyms","runtime"
"mesa","zstd","runtime"
"mesa-glu","mesa","runtime"
"meson","ninja","runtime"
"meson","python@3.14","runtime"
"midnight-commander","diffutils","runtime"
"midnight-commander","gettext","runtime"
"midnight-commander","glib","runtime"
"midnight-commander","libssh2","runtime"
"midnight-commander","openssl@3","runtime"
"midnight-commander","s-lang","runtime"
"mingw-w64","gmp","runtime"
"mingw-w64","isl","runtime"
"mingw-w64","libmpc","runtime"
"mingw-w64","mpfr","runtime"
"mingw-w64","zstd","runtime"
"minikube","kubernetes-cli","runtime"
"mise","usage","runtime"
"mkvtoolnix","boost","runtime"
"mkvtoolnix","flac","runtime"
"mkvtoolnix","fmt","runtime"
"mkvtoolnix","gettext","runtime"
"mkvtoolnix","gmp","runtime"
"mkvtoolnix","libebml","runtime"
"mkvtoolnix","libmatroska","runtime"
"mkvtoolnix","libogg","runtime"
"mkvtoolnix","libvorbis","runtime"
"mkvtoolnix","pugixml","runtime"
"mkvtoolnix","qtbase","runtime"
"mongodb-atlas-cli","mongosh","runtime"
"mongosh","node","runtime"
"mono","python@3.14","runtime"
"mosh","protobuf","runtime"
"mosquitto","cjson","runtime"
"mosquitto","libwebsockets","runtime"
"mosquitto","openssl@3","runtime"
"mozjpeg","libpng","runtime"
"mpfr","gmp","runtime"
"mpv","ffmpeg","runtime"
"mpv","jpeg-turbo","runtime"
"mpv","libarchive","runtime"
"mpv","libass","runtime"
"mpv","libbluray","runtime"
"mpv","libplacebo","runtime"
"mpv","little-cms2","runtime"
"mpv","luajit","runtime"
"mpv","molten-vk","runtime"
"mpv","mujs","runtime"
"mpv","rubberband","runtime"
"mpv","uchardet","runtime"
"mpv","vapoursynth","runtime"
"mpv","vulkan-loader","runtime"
"mpv","yt-dlp","runtime"
"mpv","zimg","runtime"
"mtr","jansson","runtime"
"mupdf","brotli","runtime"
"mupdf","freetype","runtime"
"mupdf","gumbo-parser","runtime"
"mupdf","harfbuzz","runtime"
"mupdf","jbig2dec","runtime"
"mupdf","jpeg-turbo","runtime"
"mupdf","leptonica","runtime"
"mupdf","libarchive","runtime"
"mupdf","openjpeg","runtime"
"mupdf","openssl@3","runtime"
"mupdf","python@3.14","runtime"
"mupdf","tesseract","runtime"
"musepack","libcuefile","runtime"
"musepack","libreplaygain","runtime"
"mvfst","double-conversion","runtime"
"mvfst","fizz","runtime"
"mvfst","fmt","runtime"
"mvfst","folly","runtime"
"mvfst","gflags","runtime"
"mvfst","glog","runtime"
"mvfst","openssl@3","runtime"
"mycli","certifi","runtime"
"mycli","cryptography","runtime"
"mycli","libyaml","runtime"
"mycli","pydantic","runtime"
"mycli","python@3.14","runtime"
"mypy","python@3.14","runtime"
"mysql","abseil","runtime"
"mysql","icu4c@78","runtime"
"mysql","lz4","runtime"
"mysql","openssl@3","runtime"
"mysql","protobuf","runtime"
"mysql","zlib-ng-compat","runtime"
"mysql","zstd","runtime"
"mysql-client","libfido2","runtime"
"mysql-client","openssl@3","runtime"
"mysql-client","zlib-ng-compat","runtime"
"mysql-client","zstd","runtime"
"mysql-client@8.0","libevent","runtime"
"mysql-client@8.0","libfido2","runtime"
"mysql-client@8.0","openssl@3","runtime"
"mysql-client@8.0","zlib-ng-compat","runtime"
"mysql-client@8.0","zstd","runtime"
"mysql-client@8.4","libevent","runtime"
"mysql-client@8.4","libfido2","runtime"
"mysql-client@8.4","openssl@3","runtime"
"mysql-client@8.4","zlib-ng-compat","runtime"
"mysql-client@8.4","zstd","runtime"
"mysql@8.0","abseil","runtime"
"mysql@8.0","icu4c@78","runtime"
"mysql@8.0","libevent","runtime"
"mysql@8.0","libfido2","runtime"
"mysql@8.0","lz4","runtime"
"mysql@8.0","openssl@3","runtime"
"mysql@8.0","protobuf","runtime"
"mysql@8.0","zlib-ng-compat","runtime"
"mysql@8.0","zstd","runtime"
"mysql@8.4","abseil","runtime"
"mysql@8.4","icu4c@78","runtime"
"mysql@8.4","lz4","runtime"
"mysql@8.4","openssl@3","runtime"
"mysql@8.4","protobuf","runtime"
"mysql@8.4","zlib-ng-compat","runtime"
"mysql@8.4","zstd","runtime"
"nano","gettext","runtime"
"nano","ncurses","runtime"
"ncdu","ncurses","runtime"
"ncdu","zstd","runtime"
"neovim","gettext","runtime"
"neovim","libuv","runtime"
"neovim","lpeg","runtime"
"neovim","luajit","runtime"
"neovim","luv","runtime"
"neovim","tree-sitter","runtime"
"neovim","unibilium","runtime"
"neovim","utf8proc","runtime"
"net-snmp","openssl@3","runtime"
"netcdf","hdf5","runtime"
"netcdf","libaec","runtime"
"netcdf","zstd","runtime"
"netpbm","jasper","runtime"
"netpbm","jpeg-turbo","runtime"
"netpbm","libpng","runtime"
"netpbm","libtiff","runtime"
"nettle","gmp","runtime"
"nghttp2","c-ares","runtime"
"nghttp2","jemalloc","runtime"
"nghttp2","libev","runtime"
"nghttp2","libnghttp2","runtime"
"nghttp2","openssl@3","runtime"
"nginx","openssl@3","runtime"
"nginx","pcre2","runtime"
"nmap","liblinear","runtime"
"nmap","libssh2","runtime"
"nmap","lua","runtime"
"nmap","openssl@3","runtime"
"nmap","pcre2","runtime"
"nmap","python@3.14","runtime"
"node","ada-url","runtime"
"node","brotli","runtime"
"node","c-ares","runtime"
"node","hdrhistogram_c","runtime"
"node","icu4c@78","runtime"
"node","libffi","runtime"
"node","libnghttp2","runtime"
"node","libnghttp3","runtime"
"node","libngtcp2","runtime"
"node","libuv","runtime"
"node","llhttp","runtime"
"node","merve","runtime"
"node","nbytes","runtime"
"node","openssl@3","runtime"
"node","simdjson","runtime"
"node","sqlite","runtime"
"node","uvwasi","runtime"
"node","zstd","runtime"
"node-build","autoconf","runtime"
"node-build","openssl@3","runtime"
"node-build","pkgconf","runtime"
"node@18","brotli","runtime"
"node@18","c-ares","runtime"
"node@18","icu4c@77","runtime"
"node@18","libnghttp2","runtime"
"node@18","libuv","runtime"
"node@18","openssl@3","runtime"
"node@20","brotli","runtime"
"node@20","c-ares","runtime"
"node@20","icu4c@78","runtime"
"node@20","libnghttp2","runtime"
"node@20","libuv","runtime"
"node@20","openssl@3","runtime"
"node@22","brotli","runtime"
"node@22","c-ares","runtime"
"node@22","icu4c@78","runtime"
"node@22","libnghttp2","runtime"
"node@22","libnghttp3","runtime"
"node@22","libngtcp2","runtime"
"node@22","libuv","runtime"
"node@22","openssl@3","runtime"
"node@22","simdjson","runtime"
"node@22","simdutf","runtime"
"node@22","sqlite","runtime"
"node@22","uvwasi","runtime"
"node@22","zstd","runtime"
"nodenv","node-build","runtime"
"nss","nspr","runtime"
"nuget","mono","runtime"
"numpy","openblas","runtime"
"nushell","openssl@3","runtime"
"oci-cli","certifi","runtime"
"oci-cli","cryptography","runtime"
"oci-cli","libyaml","runtime"
"oci-cli","python@3.14","runtime"
"ocrmypdf","cryptography","runtime"
"ocrmypdf","freetype","runtime"
"ocrmypdf","ghostscript","runtime"
"ocrmypdf","img2pdf","runtime"
"ocrmypdf","jbig2enc","runtime"
"ocrmypdf","libheif","runtime"
"ocrmypdf","libpng","runtime"
"ocrmypdf","pillow","runtime"
"ocrmypdf","pngquant","runtime"
"ocrmypdf","pybind11","runtime"
"ocrmypdf","pydantic","runtime"
"ocrmypdf","python@3.14","runtime"
"ocrmypdf","qpdf","runtime"
"ocrmypdf","tesseract","runtime"
"ocrmypdf","unpaper","runtime"
"octave","arpack","runtime"
"octave","epstool","runtime"
"octave","fftw","runtime"
"octave","fig2dev","runtime"
"octave","fltk","runtime"
"octave","fontconfig","runtime"
"octave","freetype","runtime"
"octave","gcc","runtime"
"octave","ghostscript","runtime"
"octave","gl2ps","runtime"
"octave","glpk","runtime"
"octave","graphicsmagick","runtime"
"octave","hdf5","runtime"
"octave","libsndfile","runtime"
"octave","libtool","runtime"
"octave","little-cms2","runtime"
"octave","openblas","runtime"
"octave","pcre2","runtime"
"octave","portaudio","runtime"
"octave","pstoedit","runtime"
"octave","qhull","runtime"
"octave","qrupdate","runtime"
"octave","qscintilla2","runtime"
"octave","qt5compat","runtime"
"octave","qtbase","runtime"
"octave","qttools","runtime"
"octave","rapidjson","runtime"
"octave","readline","runtime"
"octave","suite-sparse","runtime"
"octave","sundials","runtime"
"octave","texinfo","runtime"
"ollama","mlx-c","runtime"
"onnx","abseil","runtime"
"onnx","protobuf","runtime"
"opam","rsync","runtime"
"open-mpi","gcc","runtime"
"open-mpi","hwloc","runtime"
"open-mpi","libevent","runtime"
"open-mpi","pmix","runtime"
"open-mpi","prrte","runtime"
"openapi-generator","openjdk","runtime"
"openblas","gcc","runtime"
"openblas","libomp","runtime"
"opencode","node","runtime"
"opencode","ripgrep","runtime"
"openconnect","gettext","runtime"
"openconnect","gmp","runtime"
"openconnect","gnutls","runtime"
"openconnect","nettle","runtime"
"openconnect","p11-kit","runtime"
"openconnect","stoken","runtime"
"opencv","abseil","runtime"
"opencv","ceres-solver","runtime"
"opencv","eigen","runtime"
"opencv","ffmpeg","runtime"
"opencv","freetype","runtime"
"opencv","gflags","runtime"
"opencv","glew","runtime"
"opencv","glog","runtime"
"opencv","harfbuzz","runtime"
"opencv","imath","runtime"
"opencv","jpeg-turbo","runtime"
"opencv","jsoncpp","runtime"
"opencv","libarchive","runtime"
"opencv","libpng","runtime"
"opencv","libtiff","runtime"
"opencv","numpy","runtime"
"opencv","openblas","runtime"
"opencv","openexr","runtime"
"opencv","openjpeg","runtime"
"opencv","openvino","runtime"
"opencv","protobuf","runtime"
"opencv","python@3.14","runtime"
"opencv","tbb","runtime"
"opencv","tesseract","runtime"
"opencv","vtk","runtime"
"opencv","webp","runtime"
"openexr","imath","runtime"
"openexr","libdeflate","runtime"
"openexr","openjph","runtime"
"openjdk","freetype","runtime"
"openjdk","giflib","runtime"
"openjdk","harfbuzz","runtime"
"openjdk","jpeg-turbo","runtime"
"openjdk","libpng","runtime"
"openjdk","little-cms2","runtime"
"openjdk@11","freetype","runtime"
"openjdk@11","giflib","runtime"
"openjdk@11","harfbuzz","runtime"
"openjdk@11","jpeg-turbo","runtime"
"openjdk@11","libpng","runtime"
