"package","github","gitlab","bitbucket","sourcehut","codeberg","custom","eco_guess"
"liblerc","https://github.com/esri/lerc.git","","","","","",""
"liblinear","","","","","","",""
"liblqr","https://github.com/carlobaldassi/liblqr.git","","","","","",""
"libmagic","","","","","","",""
"libmatio","","","","","","",""
"libmatroska","","","","","","",""
"libmaxminddb","https://github.com/maxmind/libmaxminddb.git","","","","","",""
"libmd","","","","","","",""
"libmediainfo","","","","","","",""
"libmicrohttpd","","","","","","",""
"libmms","","","","","","",""
"libmng","","","","","","",""
"libmpc","","","","","","",""
"libnet","https://github.com/libnet/libnet.git","","","","","",""
"libnghttp2","https://github.com/nghttp2/nghttp2.git","","","","","",""
"libnghttp3","https://github.com/ngtcp2/nghttp3.git","","","","","",""
"libngtcp2","https://github.com/ngtcp2/ngtcp2.git","","","","","",""
"libnice","","","","","","",""
"libnsl","https://github.com/thkukuk/libnsl.git","","","","","",""
"libogg","","","","","","",""
"libomp","https://github.com/llvm/llvm-project.git","","","","","",""
"libosinfo","","","","","","",""
"libpaper","https://github.com/rrthomas/libpaper.git","","","","","",""
"libpcap","","","","","","",""
"libpciaccess","","","","","","",""
"libpeas@1","","","","","","",""
"libplacebo","","https://code.videolan.org/videolan/libplacebo.git","","","","",""
"libplist","https://github.com/libimobiledevice/libplist.git","","","","","",""
"libpng","","","","","","",""
"libpq","","","","","","",""
"libproxy","https://github.com/libproxy/libproxy.git","","","","","",""
"libpsl","https://github.com/rockdaboot/libpsl.git","","","","","",""
"libpthread-stubs","","","","","","",""
"libptytty","","","","","","",""
"libraqm","https://github.com/host-oman/libraqm.git","","","","","",""
"libraw","","","","","","",""
"librdkafka","https://github.com/confluentinc/librdkafka.git","","","","","",""
"libreplaygain","","","","","","",""
"libressl","","","","","","",""
"librist","","https://code.videolan.org/rist/librist.git","","","","",""
"librsvg","","","","","","",""
"librtlsdr","https://github.com/steve-m/librtlsdr.git","","","","","",""
"librttopo","","","","","","https://git.osgeo.org/gitea/rttopo/librttopo",""
"libsamplerate","https://github.com/libsndfile/libsamplerate.git","","","","","",""
"libscrypt","https://github.com/technion/libscrypt.git","","","","","",""
"libseccomp","https://github.com/seccomp/libseccomp.git","","","","","",""
"libsecret","","","","","","",""
"libserdes","https://github.com/confluentinc/libserdes.git","","","","","",""
"libshout","","","","","","",""
"libsigsegv","","","","","","",""
"libslirp","","https://gitlab.freedesktop.org/slirp/libslirp.git","","","","",""
"libsm","","","","","","",""
"libsmi","","","","","","",""
"libsndfile","https://github.com/libsndfile/libsndfile.git","","","","","",""
"libsodium","","","","","","",""
"libsoup","","","","","","",""
"libsoxr","","","","","","",""
"libspatialite","","","","","","",""
"libspiro","https://github.com/fontforge/libspiro.git","","","","","",""
"libspng","https://github.com/randy408/libspng.git","","","","","",""
"libssh","","","","","","",""
"libssh2","","","","","","",""
"libtasn1","","","","","","",""
"libtatsu","https://github.com/libimobiledevice/libtatsu.git","","","","","",""
"libtermkey","","","","","","",""
"libthai","","","","","","",""
"libtiff","","","","","","",""
"libtirpc","","","","","","",""
"libtomcrypt","https://github.com/libtom/libtomcrypt.git","","","","","",""
"libtommath","https://github.com/libtom/libtommath.git","","","","","",""
"libtool","","","","","","",""
"libudfread","","https://code.videolan.org/videolan/libudfread.git","","","","",""
"libultrahdr","https://github.com/google/libultrahdr.git","","","","","",""
"libunibreak","https://github.com/adah1972/libunibreak.git","","","","","",""
"libuninameslist","https://github.com/fontforge/libuninameslist.git","","","","","",""
"libunistring","","","","","","",""
"libunwind","https://github.com/libunwind/libunwind.git","","","","","",""
"libusb","https://github.com/libusb/libusb.git","","","","","",""
"libusb-compat","","","","","","",""
"libusbmuxd","https://github.com/libimobiledevice/libusbmuxd.git","","","","","",""
"libusrsctp","https://github.com/sctplab/usrsctp.git","","","","","",""
"libuv","","","","","","",""
"libva","https://github.com/intel/libva.git","","","","","",""
"libvidstab","https://github.com/georgmartius/vid.stab.git","","","","","",""
"libvirt","","","","","","",""
"libvirt-glib","","","","","","",""
"libvirt-python","","","","","","",""
"libvmaf","https://github.com/netflix/vmaf.git","","","","","",""
"libvorbis","","","","","","",""
"libvpx","https://github.com/webmproject/libvpx.git","","","","","",""
"libvterm","","","","","","",""
"libwebsockets","https://github.com/warmcat/libwebsockets.git","","","","","",""
"libx11","","","","","","",""
"libxau","","","","","","",""
"libxcb","","","","","","",""
"libxcrypt","https://github.com/besser82/libxcrypt.git","","","","","",""
"libxcursor","","","","","","",""
"libxdamage","","","","","","",""
"libxdmcp","","","","","","",""
"libxext","","","","","","",""
"libxfixes","","","","","","",""
"libxfont2","","","","","","",""
"libxft","","","","","","",""
"libxi","","","","","","",""
"libxinerama","","","","","","",""
"libxkbcommon","https://github.com/xkbcommon/libxkbcommon.git","","","","","",""
"libxkbfile","","","","","","",""
"libxml2","","","","","","",""
"libxmlb","https://github.com/hughsie/libxmlb.git","","","","","",""
"libxmlsec1","https://github.com/lsh123/xmlsec.git","","","","","",""
"libxmp","","","","","","",""
"libxmu","","","","","","",""
"libxpm","","","","","","",""
"libxrandr","","","","","","",""
"libxrender","","","","","","",""
"libxslt","","","","","","",""
"libxt","","","","","","",""
"libxtst","","","","","","",""
"libxv","","","","","","",""
"libxxf86vm","","","","","","",""
"libyaml","https://github.com/yaml/libyaml.git","","","","","",""
"libzen","https://github.com/mediaarea/zenlib.git","","","","","",""
"libzip","","","","","","",""
"licenseplist","https://github.com/mono0926/licenseplist.git","","","","","",""
"lima","https://github.com/lima-vm/lima.git","","","","","",""
"linux-headers@5.15","","","","","","",""
"linux-headers@6.8","","","","","","",""
"linux-pam","https://github.com/linux-pam/linux-pam.git","","","","","",""
"liquibase","https://github.com/liquibase/liquibase.git","","","","","",""
"litehtml","https://github.com/litehtml/litehtml.git","","","","","",""
"little-cms2","","","","","","",""
"llama.cpp","https://github.com/ggml-org/llama.cpp.git","","","","","",""
"lld","https://github.com/llvm/llvm-project.git","","","","","",""
"lld@19","https://github.com/llvm/llvm-project.git","","","","","",""
"lld@21","https://github.com/llvm/llvm-project.git","","","","","",""
"llhttp","https://github.com/nodejs/llhttp.git","","","","","",""
"llvm","https://github.com/llvm/llvm-project.git","","","","","",""
"llvm@16","https://github.com/llvm/llvm-project.git","","","","","",""
"llvm@17","https://github.com/llvm/llvm-project.git","","","","","",""
"llvm@18","https://github.com/llvm/llvm-project.git","","","","","",""
"llvm@19","https://github.com/llvm/llvm-project.git","","","","","",""
"llvm@20","https://github.com/llvm/llvm-project.git","","","","","",""
"llvm@21","https://github.com/llvm/llvm-project.git","","","","","",""
"lm-sensors","https://github.com/hramrach/lm-sensors.git","","","","","",""
"lmdb","","","","","","https://git.openldap.org/openldap/openldap/-/archive/lmdb_0.9.35/openldap-lmdb_0.9.35.tar.bz2",""
"lnav","https://github.com/tstack/lnav.git","","","","","",""
"localstack","","","","","","",""
"lpeg","","","","","","",""
"lsd","https://github.com/lsd-rs/lsd.git","","","","","",""
"lua","","","","","","",""
"lua-language-server","https://github.com/luals/lua-language-server.git","","","","","",""
"luajit","https://github.com/luajit/luajit.git","","","","","",""
"luajit-openresty","https://github.com/openresty/luajit2.git","","","","","",""
"luarocks","","","","","","",""
"luv","https://github.com/luvit/luv.git","","","","","",""
"lychee","https://github.com/lycheeverse/lychee.git","","","","","",""
"lynx","","","","","","",""
"lz4","https://github.com/lz4/lz4.git","","","","","",""
"lzip","","","","","","",""
"lzlib","","","","","","",""
"lzo","","","","","","",""
"m4","","","","","","",""
"macos-term-size","https://github.com/sindresorhus/macos-terminal-size.git","","","","","",""
"macvim","https://github.com/macvim-dev/macvim.git","","","","","",""
"mad","","","","","https://codeberg.org/tenacityteam/libmad.git","",""
"magic-wormhole","","","","","","",""
"make","","","","","","",""
"mandoc","","","","","","",""
"mariadb","","","","","","",""
"mariadb-connector-c","","","","","","",""
"mas","https://github.com/mas-cli/mas.git","","","","","",""
"maven","","","","","","",""
"mbedtls","https://github.com/mbed-tls/mbedtls.git","","","","","",""
"mbedtls@3","https://github.com/mbed-tls/mbedtls.git","","","","","",""
"md4c","https://github.com/mity/md4c.git","","","","","",""
"md5sha1sum","","","","","","",""
"mecab","","","","","","",""
"mecab-ipadic","","","","","","",""
"media-info","","","","","","",""
"memcached","","","","","","",""
"mercurial","","","","","","",""
"merve","https://github.com/nodejs/merve.git","","","","","",""
"mesa","","","","","","",""
"mesa-glu","","https://gitlab.freedesktop.org/mesa/glu.git","","","","",""
"meson","https://github.com/mesonbuild/meson.git","","","","","",""
"metis","","","","","","",""
"midnight-commander","","","","","","",""
"mingw-w64","","","","","","",""
"minicom","","","","","","",""
"minikube","https://github.com/kubernetes/minikube.git","","","","","",""
"minio-mc","https://github.com/minio/mc.git","","","","","",""
"miniupnpc","https://github.com/miniupnp/miniupnp.git","","","","","",""
"minizip","","","","","","",""
"mint","https://github.com/yonaskolb/mint.git","","","","","",""
"mise","https://github.com/jdx/mise.git","","","","","",""
"mkcert","https://github.com/filosottile/mkcert.git","","","","","",""
"mkvtoolnix","","","","","","",""
"mlx","https://github.com/ml-explore/mlx.git","","","","","",""
"mlx-c","https://github.com/ml-explore/mlx-c.git","","","","","",""
"mockery","https://github.com/vektra/mockery.git","","","","","",""
"molten-vk","https://github.com/khronosgroup/moltenvk.git","","","","","",""
"mongodb-atlas-cli","https://github.com/mongodb/mongodb-atlas-cli.git","","","","","",""
"mongosh","","","","","","",""
"mono","","","","","","",""
"moreutils","","","","","","https://git.joeyh.name/index.cgi/moreutils.git/snapshot/moreutils-0.70.tar.gz",""
"mosh","https://github.com/mobile-shell/mosh.git","","","","","",""
"mosquitto","","","","","","",""
"mozjpeg","https://github.com/mozilla/mozjpeg.git","","","","","",""
"mpdecimal","","","","","","",""
"mpfr","","","","","","",""
"mpg123","","","","","","",""
"mpv","https://github.com/mpv-player/mpv.git","","","","","",""
"msgpack","https://github.com/msgpack/msgpack-c.git","","","","","",""
"mtr","https://github.com/traviscross/mtr.git","","","","","",""
"mujs","","","","","","",""
"mupdf","","","","","","",""
"musepack","","","","","","",""
"mvfst","https://github.com/facebook/mvfst.git","","","","","",""
"mycli","","","","","","",""
"mypy","","","","","","",""
"mysql","https://github.com/mysql/mysql-server.git","","","","","",""
"mysql-client","https://github.com/mysql/mysql-server.git","","","","","",""
"mysql-client@8.0","https://github.com/mysql/mysql-server.git","","","","","",""
"mysql-client@8.4","https://github.com/mysql/mysql-server.git","","","","","",""
"mysql@8.0","https://github.com/mysql/mysql-server.git","","","","","",""
"mysql@8.4","https://github.com/mysql/mysql-server.git","","","","","",""
"n","https://github.com/tj/n.git","","","","","",""
"nano","","","","","","",""
"nasm","","","","","","",""
"nbytes","https://github.com/nodejs/nbytes.git","","","","","",""
"ncdu","","","","","","",""
"ncurses","","","","","","",""
"neovim","https://github.com/neovim/neovim.git","","","","","",""
"net-snmp","","","","","","",""
"netcat","","","","","","",""
"netcdf","https://github.com/unidata/netcdf-c.git","","","","","",""
"netpbm","","","","","","",""
"nettle","","","","","","",""
"nghttp2","https://github.com/nghttp2/nghttp2.git","","","","","",""
"nginx","","","","","","",""
"ninja","https://github.com/ninja-build/ninja.git","","","","","",""
"nlohmann-json","https://github.com/nlohmann/json.git","","","","","",""
"nmap","","","","","","",""
"node","","","","","","",""
"node-build","https://github.com/nodenv/node-build.git","","","","","",""
"node@18","","","","","","",""
"node@20","","","","","","",""
"node@22","","","","","","",""
"node@24","","","","","","",""
"nodebrew","https://github.com/hokaccha/nodebrew.git","","","","","",""
"nodenv","https://github.com/nodenv/nodenv.git","","","","","",""
"npth","","","","","","",""
"nspr","","","","","","",""
"nss","","","","","","",""
"nuget","","","","","","",""
"numpy","","","","","","",""
"nushell","https://github.com/nushell/nushell.git","","","","","",""
"nvm","https://github.com/nvm-sh/nvm.git","","","","","",""
"oci-cli","","","","","","",""
"ocrmypdf","","","","","","",""
"octave","","","","","","",""
"oh-my-posh","https://github.com/jandedobbeleer/oh-my-posh.git","","","","","",""
"okta-aws-cli","https://github.com/okta/okta-aws-cli.git","","","","","",""
"ollama","https://github.com/ollama/ollama.git","","","","","",""
"onigmo","https://github.com/k-takata/onigmo.git","","","","","",""
"oniguruma","https://github.com/kkos/oniguruma.git","","","","","",""
"onnx","https://github.com/onnx/onnx.git","","","","","",""
"opam","https://github.com/ocaml/opam.git","","","","","",""
"open-mpi","","","","","","",""
"openapi-generator","","","","","","",""
"openblas","https://github.com/openmathlib/openblas.git","","","","","",""
"openblas64","https://github.com/openmathlib/openblas.git","","","","","",""
"opencode","","","","","","",""
"openconnect","","","","","","",""
"opencore-amr","","","","","","",""
"opencv","https://github.com/opencv/opencv.git","","","","","",""
"openexr","https://github.com/academysoftwarefoundation/openexr.git","","","","","",""
"openjdk","https://github.com/openjdk/jdk26u.git","","","","","",""
"openjdk@11","https://github.com/openjdk/jdk11u.git","","","","","",""
"openjdk@17","https://github.com/openjdk/jdk17u.git","","","","","",""
"openjdk@21","https://github.com/openjdk/jdk21u.git","","","","","",""
"openjdk@8","https://github.com/openjdk/jdk8u.git","","","","","",""
"openjpeg","https://github.com/uclouvain/openjpeg.git","","","","","",""
"openjph","https://github.com/aous72/openjph.git","","","","","",""
"openldap","","","","","","",""
"openlibm","https://github.com/juliamath/openlibm.git","","","","","",""
"openshift-cli","","","","","","",""
"openslide","https://github.com/openslide/openslide.git","","","","","",""
"openssh","","","","","","",""
"openssl@3","https://github.com/openssl/openssl.git","","","","","",""
"openssl@3.5","https://github.com/openssl/openssl.git","","","","","",""
"openssl@4","https://github.com/openssl/openssl.git","","","","","",""
"opentofu","https://github.com/opentofu/opentofu.git","","","","","",""
"openvino","https://github.com/openvinotoolkit/openvino.git","","","","","",""
"openvpn","","","","","","",""
"operator-sdk","https://github.com/operator-framework/operator-sdk.git","","","","","",""
"opus","","","","","","",""
"opusfile","","","","","","",""
"oras","https://github.com/oras-project/oras.git","","","","","",""
"orc","","","","","","",""
"osinfo-db","","","","","","",""
"ossp-uuid","","","","","","",""
"overmind","https://github.com/darthsim/overmind.git","","","","","",""
"p11-kit","https://github.com/p11-glue/p11-kit.git","","","","","",""
"p7zip","https://github.com/p7zip-project/p7zip.git","","","","","",""
"pandoc","https://github.com/jgm/pandoc.git","","","","","",""
"pango","","","","","","",""
"parallel","","","","","","",""
"passt","","","","","","",""
"pcre","","","","","","",""
"pcre2","https://github.com/pcre2project/pcre2.git","","","","","",""
"pdm","","","","","","",""
"percona-toolkit","","","","","","",""
"periphery","https://github.com/peripheryapp/periphery.git","","","","","",""
"perl","","","","","","",""
"perl-dbd-mysql","","","","","","",""
"pgcli","","","","","","",""
"phodav","","https://gitlab.gnome.org/gnome/phodav.git","","","","",""
"php","","","","","","",""
"php-cs-fixer","https://github.com/php-cs-fixer/php-cs-fixer.git","","","","","",""
"php@8.1","","","","","","",""
"php@8.2","","","","","","",""
"php@8.3","","","","","","",""
"phpmyadmin","","","","","","",""
"pigz","","","","","","",""
"pillow","","","","","","",""
"pinentry","","","","","","",""
"pinentry-mac","https://github.com/gpgtools/pinentry.git","","","","","",""
"pipenv","https://github.com/pypa/pipenv.git","","","","","",""
"pipx","","","","","","",""
"pixman","","","","","","",""
"pkcs11-helper","https://github.com/opensc/opensc.git","","","","","",""
"pkgconf","https://github.com/pkgconf/pkgconf.git","","","","","",""
"plantuml","https://github.com/plantuml/plantuml.git","","","","","",""
"platformio","","","","","","",""
"plotutils","","","","","","",""
"pmix","https://github.com/openpmix/openpmix.git","","","","","",""
"pngquant","","","","","","",""
"pnpm","","","","","","",""
"podman","https://github.com/podman-container-tools/podman.git","","","","","",""
"podman-compose","https://github.com/containers/podman-compose.git","","","","","",""
"poetry","","","","","","",""
"poppler","","","","","","",""
"poppler-qt5","","","","","","",""
"popt","https://github.com/rpm-software-management/popt.git","","","","","",""
"portaudio","","","","","","",""
"postgis","","","","","","",""
"postgresql@12","","","","","","",""
"postgresql@13","","","","","","",""
"postgresql@14","","","","","","",""
"postgresql@15","","","","","","",""
"postgresql@16","","","","","","",""
"postgresql@17","","","","","","",""
"postgresql@18","","","","","","",""
"potrace","","","","","","",""
"powerlevel10k","https://github.com/romkatv/powerlevel10k.git","","","","","",""
"pre-commit","","","","","","",""
"prettier","","","","","","",""
"procs","https://github.com/dalance/procs.git","","","","","",""
"proj","https://github.com/osgeo/proj.git","","","","","",""
"prometheus","https://github.com/prometheus/prometheus.git","","","","","",""
"protobuf","https://github.com/protocolbuffers/protobuf.git","","","","","",""
"protobuf-c","https://github.com/protobuf-c/protobuf-c.git","","","","","",""
"protobuf@21","https://github.com/protocolbuffers/protobuf.git","","","","","",""
"protobuf@29","https://github.com/protocolbuffers/protobuf.git","","","","","",""
"protoc-gen-go","https://github.com/protocolbuffers/protobuf-go.git","","","","","",""
"prrte","https://github.com/openpmix/prrte.git","","","","","",""
"pstoedit","https://github.com/woglu/pstoedit.git","","","","","",""
"pstree","https://github.com/fredhucht/pstree.git","","","","","",""
"psutils","https://github.com/rrthomas/psutils.git","","","","","",""
"pugixml","https://github.com/zeux/pugixml.git","","","","","",""
"pulseaudio","","","","","","",""
"pulumi","https://github.com/pulumi/pulumi.git","","","","","",""
"putty","","","","","","",""
"pv","","","","","","",""
"pwgen","","","","","","",""
"py3cairo","https://github.com/pygobject/pycairo.git","","","","","",""
"pybind11","https://github.com/pybind/pybind11.git","","","","","",""
"pycparser","https://github.com/eliben/pycparser.git","","","","","",""
"pydantic","","","","","","",""
"pyenv","https://github.com/pyenv/pyenv.git","","","","","",""
"pyenv-virtualenv","https://github.com/pyenv/pyenv-virtualenv.git","","","","","",""
"pygit2","","","","","","",""
"pygments","","","","","","",""
"pygobject3","","","","","","",""
"pylint","","","","","","",""
"pyqt","","","","","","",""
"pyqt@5","","","","","","",""
"pyright","https://github.com/microsoft/pyright.git","","","","","",""
"pytest","","","","","","",""
"python-argcomplete","","","","","","",""
"python-lsp-server","https://github.com/python-lsp/python-lsp-server.git","","","","","",""
"python-matplotlib","","","","","","",""
"python-packaging","","","","","","",""
"python-setuptools","","","","","","",""
"python-tabulate","https://github.com/astanin/python-tabulate.git","","","","","",""
"python-tk@3.10","","","","","","",""
"python-tk@3.11","","","","","","",""
"python-tk@3.12","","","","","","",""
"python-tk@3.13","","","","","","",""
"python-tk@3.14","","","","","","",""
"python-tk@3.9","","","","","","",""
"python-yq","","","","","","",""
"python@3.10","","","","","","",""
"python@3.11","","","","","","",""
"python@3.12","","","","","","",""
"python@3.13","","","","","","",""
"python@3.14","","","","","","",""
"python@3.9","","","","","","",""
"pytorch","https://github.com/pytorch/pytorch.git","","","","","",""
"qcachegrind","","","","","","",""
"qemu","","","","","","",""
"qhull","","","","","","",""
"qpdf","https://github.com/qpdf/qpdf.git","","","","","",""
"qrencode","https://github.com/fukuchi/libqrencode.git","","","","","",""
"qrupdate","","https://gitlab.mpi-magdeburg.mpg.de/koehlerm/qrupdate-ng.git","","","","",""
"qscintilla2","","","","","","",""
"qt","","","","","","",""
"qt3d","","","","","","",""
"qt5compat","","","","","","",""
"qt@5","","","","","","",""
"qtbase","","","","","","",""
"qtcanvaspainter","","","","","","",""
"qtcharts","","","","","","",""
"qtconnectivity","","","","","","",""
"qtdatavis3d","","","","","","",""
"qtdeclarative","","","","","","",""
"qtgraphs","","","","","","",""
"qtgrpc","","","","","","",""
"qthttpserver","","","","","","",""
"qtimageformats","","","","","","",""
"qtlanguageserver","","","","","","",""
"qtlocation","","","","","","",""
"qtlottie","","","","","","",""
"qtmultimedia","","","","","","",""
"qtnetworkauth","","","","","","",""
"qtpositioning","","","","","","",""
"qtquick3d","","","","","","",""
"qtquick3dphysics","","","","","","",""
"qtquickeffectmaker","","","","","","",""
"qtquicktimeline","","","","","","",""
"qtremoteobjects","","","","","","",""
"qtscxml","","","","","","",""
"qtsensors","","","","","","",""
"qtserialbus","","","","","","",""
"qtserialport","","","","","","",""
"qtshadertools","","","","","","",""
"qtspeech","","","","","","",""
"qtsvg","","","","","","",""
"qttasktree","","","","","","",""
"qttools","","","","","","",""
"qttranslations","","","","","","",""
"qtvirtualkeyboard","","","","","","",""
"qtwebchannel","","","","","","",""
"qtwebengine","","","","","","",""
"qtwebsockets","","","","","","",""
"qtwebview","","","","","","",""
"qwen-code","https://github.com/qwenlm/qwen-code.git","","","","","",""
"qwt-qt5","","","","","","",""
"r","","","","","","",""
"rabbitmq","https://github.com/rabbitmq/rabbitmq-server.git","","","","","",""
"ranger","","","","","","",""
"rapidjson","https://github.com/tencent/rapidjson.git","","","","","",""
"rav1e","https://github.com/xiph/rav1e.git","","","","","",""
"rbenv","https://github.com/rbenv/rbenv.git","","","","","",""
"rclone","https://github.com/rclone/rclone.git","","","","","",""
"re2","https://github.com/google/re2.git","","","","","",""
"re2c","https://github.com/skvadrik/re2c.git","","","","","",""
"readline","","","","","","",""
"redis","","","","","","",""
"rename","https://github.com/ap/rename.git","","","","","",""
"renovate","https://github.com/renovatebot/renovate.git","","","","","",""
"ripgrep","https://github.com/burntsushi/ripgrep.git","","","","","",""
"rlwrap","https://github.com/hanslub42/rlwrap.git","","","","","",""
"rpds-py","","","","","","",""
"rpm","https://github.com/rpm-software-management/rpm.git","","","","","",""
"rsync","","","","","","",""
"rtmpdump","","","","","","https://git.ffmpeg.org/rtmpdump.git",""
"rubberband","","","","","","",""
"ruby","","","","","","",""
"ruby-build","https://github.com/rbenv/ruby-build.git","","","","","",""
"ruby-install","https://github.com/postmodern/ruby-install.git","","","","","",""
"ruby@3.1","","","","","","",""
"ruff","https://github.com/astral-sh/ruff.git","","","","","",""
"rust","","","","","","",""
"rust-analyzer","https://github.com/rust-lang/rust-analyzer.git","","","","","",""
"rustup","https://github.com/rust-lang/rustup.git","","","","","",""
"s-lang","","","","","","",""
"s2n","https://github.com/aws/s2n-tls.git","","","","","",""
"s3cmd","","","","","","",""
"samba","","","","","","",""
"saml2aws","https://github.com/versent/saml2aws.git","","","","","",""
"sane-backends","","","","","","",""
"sbcl","","","","","","",""
"sbt","https://github.com/sbt/sbt.git","","","","","",""
"scala","https://github.com/scala/scala3.git","","","","","",""
"scala-cli","https://github.com/virtuslab/scala-cli.git","","","","","",""
"sccache","https://github.com/mozilla/sccache.git","","","","","",""
"scipy","","","","","","",""
"scons","","","","","","",""
"scrcpy","https://github.com/genymobile/scrcpy.git","","","","","",""
"screen","","","","","","",""
"screenresolution","https://github.com/jhford/screenresolution.git","","","","","",""
"sdl12-compat","https://github.com/libsdl-org/sdl12-compat.git","","","","","",""
"sdl2-compat","https://github.com/libsdl-org/sdl2-compat.git","","","","","",""
"sdl2_image","https://github.com/libsdl-org/sdl_image.git","","","","","",""
"sdl2_mixer","https://github.com/libsdl-org/sdl_mixer.git","","","","","",""
"sdl2_ttf","https://github.com/libsdl-org/sdl_ttf.git","","","","","",""
"sdl3","https://github.com/libsdl-org/sdl.git","","","","","",""
"sdl3_ttf","https://github.com/libsdl-org/sdl_ttf.git","","","","","",""
"selenium-server","https://github.com/seleniumhq/selenium.git","","","","","",""
"semgrep","https://github.com/semgrep/semgrep.git","","","","","",""
"serverless","https://github.com/serverless/serverless.git","","","","","",""
"sevenzip","https://github.com/ip7z/7zip.git","","","","","",""
"sfcgal","","https://gitlab.com/sfcgal/sfcgal.git","","","","",""
"shaderc","https://github.com/google/shaderc.git","","","","","",""
"shared-mime-info","","https://gitlab.freedesktop.org/xdg/shared-mime-info.git","","","","",""
"shellcheck","https://github.com/koalaman/shellcheck.git","","","","","",""
"shfmt","https://github.com/mvdan/sh.git","","","","","",""
"simdjson","https://github.com/simdjson/simdjson.git","","","","","",""
"simdutf","https://github.com/simdutf/simdutf.git","","","","","",""
"sip","","","","","","",""
"six","","","","","","",""
"skaffold","https://github.com/googlecontainertools/skaffold.git","","","","","",""
"skopeo","https://github.com/podman-container-tools/skopeo.git","","","","","",""
"sleef","https://github.com/shibatch/sleef.git","","","","","",""
"slirp4netns","https://github.com/rootless-containers/slirp4netns.git","","","","","",""
"smartmontools","","","","","","",""
"snappy","https://github.com/google/snappy.git","","","","","",""
"snyk-cli","","","","","","",""
"soapyrtlsdr","https://github.com/pothosware/soapyrtlsdr.git","","","","","",""
"soapysdr","https://github.com/pothosware/soapysdr.git","","","","","",""
"socat","","","","","","",""
"solidity","https://github.com/argotorg/solidity.git","","","","","",""
"sonar-scanner","","","","","","",""
"sops","https://github.com/getsops/sops.git","","","","","",""
"source-highlight","","","","","","",""
"sourcekitten","https://github.com/jpsim/sourcekitten.git","","","","","",""
"sourcery","https://github.com/krzysztofzablocki/sourcery.git","","","","","",""
"sox","","","","","","",""
"spaceship","https://github.com/spaceship-prompt/spaceship-prompt.git","","","","","",""
"spdlog","https://github.com/gabime/spdlog.git","","","","","",""
"speedtest-cli","https://github.com/sivel/speedtest-cli.git","","","","","",""
"speex","","","","","","",""
"speexdsp","","","","","","",""
"sphinx-doc","","","","","","",""
"spice-gtk","","","","","","",""
"spice-protocol","","","","","","",""
"spirv-headers","https://github.com/khronosgroup/spirv-headers.git","","","","","",""
"spirv-llvm-translator","https://github.com/khronosgroup/spirv-llvm-translator.git","","","","","",""
"spirv-tools","https://github.com/khronosgroup/spirv-tools.git","","","","","",""
"sqlite","","","","","","",""
"sqlmap","https://github.com/sqlmapproject/sqlmap.git","","","","","",""
"srt","https://github.com/haivision/srt.git","","","","","",""
"srtp","https://github.com/cisco/libsrtp.git","","","","","",""
"ssh-copy-id","","","","","","",""
"sshpass","","","","","","",""
"sshuttle","https://github.com/sshuttle/sshuttle.git","","","","","",""
"starship","https://github.com/starship/starship.git","","","","","",""
"step","https://github.com/smallstep/cli.git","","","","","",""
"stern","https://github.com/stern/stern.git","","","","","",""
"stoken","https://github.com/stoken-dev/stoken.git","","","","","",""
"stow","","","","","","",""
"streamlink","","","","","","",""
"subversion","","","","","","",""
"suite-sparse","https://github.com/drtimothyaldendavis/suitesparse.git","","","","","",""
"sundials","https://github.com/llnl/sundials.git","","","","","",""
"svt-av1","","https://gitlab.com/aomediacodec/svt-av1.git","","","","",""
"swagger-codegen","https://github.com/swagger-api/swagger-codegen.git","","","","","",""
"swi-prolog","","","","","","",""
"swift-format","https://github.com/swiftlang/swift-format.git","","","","","",""
"swift-protobuf","https://github.com/apple/swift-protobuf.git","","","","","",""
"swift-sh","https://github.com/mxcl/swift-sh.git","","","","","",""
"swiftformat","https://github.com/nicklockwood/swiftformat.git","","","","","",""
"swiftgen","https://github.com/swiftgen/swiftgen.git","","","","","",""
"swiftlint","https://github.com/realm/swiftlint.git","","","","","",""
"swig","","","","","","",""
"syncthing","https://github.com/syncthing/syncthing.git","","","","","",""
"systemd","https://github.com/systemd/systemd.git","","","","","",""
"ta-lib","https://github.com/ta-lib/ta-lib.git","","","","","",""
"taglib","","","","","","",""
"tailscale","https://github.com/tailscale/tailscale.git","","","","","",""
"talhelper","https://github.com/budimanjojo/talhelper.git","","","","","",""
"talisman","https://github.com/thoughtworks/talisman.git","","","","","",""
"talloc","","","","","","",""
"talosctl","https://github.com/siderolabs/talos.git","","","","","",""
"tbb","https://github.com/uxlfoundation/onetbb.git","","","","","",""
"tcl-tk","","","","","","",""
"tcl-tk@8","","","","","","",""
"tdb","","","","","","",""
"tealdeer","https://github.com/tealdeer-rs/tealdeer.git","","","","","",""
"teleport","https://github.com/gravitational/teleport.git","","","","","",""
"television","https://github.com/alexpasmantier/television.git","","","","","",""
"telnet","https://github.com/apple-oss-distributions/remote_cmds.git","","","","","",""
"terminal-notifier","https://github.com/julienxx/terminal-notifier.git","","","","","",""
"terraform-docs","https://github.com/terraform-docs/terraform-docs.git","","","","","",""
"terragrunt","https://github.com/gruntwork-io/terragrunt.git","","","","","",""
"tesseract","https://github.com/tesseract-ocr/tesseract.git","","","","","",""
