"package","avg_downloads","2021","2022","2023","2024","2025"
"mongodb-atlas-cli","43901","0","26129","22693","59215","67570"
"libraqm","43673","0","64108","19687","42909","47990"
"stern","43500","0","46324","15618","67985","44073"
"ruby-install","43429","0","88120","28599","31454","25545"
"ldns","43308","0","84400","23168","39336","26329"
"bazelisk","42997","0","64325","15187","54665","37811"
"apktool","42931","0","31613","18985","57298","63828"
"bats-core","42623","0","7457","23478","61908","77650"
"moreutils","42317","0","27465","7499","83958","50349"
"pulumi","42012","0","72229","22328","36078","37416"
"mingw-w64","42009","0","46896","36962","48272","35906"
"firebase-cli","41905","0","50128","22133","46928","48431"
"scala","41796","0","74950","19265","41595","31374"
"kotlin","41728","0","64016","21770","40621","40507"
"semgrep","41632","0","47777","20202","44640","53912"
"aws-cdk","41548","0","64194","21573","44440","35985"
"checkov","41412","0","61355","20827","46540","36926"
"postgis","41349","0","77775","18246","37802","31573"
"mosh","41294","0","44684","22077","57562","40853"
"tig","41193","0","92940","11241","31797","28796"
"sdl2_image","41152","0","61954","16891","46339","39425"
"allure","40776","0","28806","11504","45128","77666"
"poppler-qt5","40469","0","106409","18570","21043","15855"
"plantuml","40285","0","69851","21228","34640","35422"
"nano","39881","0","71619","14675","34881","38351"
"imagemagick@6","39877","0","88471","23268","28540","19231"
"graphene","39644","0","39152","28284","56822","34318"
"glew","39388","0","76260","15317","29948","36030"
"libvirt","39355","0","57465","18927","43928","37100"
"libplist","39268","0","76926","14448","36389","29309"
"dotnet","39243","0","43991","12082","45650","55252"
"libusbmuxd","39206","0","79371","14626","32689","30138"
"cmake-docs","39196","0","36592","21465","53732","44996"
"openshift-cli","38949","0","29917","17927","52544","55408"
"oh-my-posh","38947","0","29161","17082","51827","57718"
"aws-c-s3","38379","0","0","0","2866","73893"
"mono","38343","0","49913","9254","38269","55938"
"taglib","38324","0","44096","27862","39708","41631"
"libexif","38317","0","55349","23135","38022","36762"
"libxmlsec1","38223","0","61280","24030","40714","26869"
"aws-c-common","38105","0","0","0","4979","71232"
"pinentry-mac","38044","0","53956","10487","43850","43883"
"mbedtls@3","38011","0","0","0","0","38011"
"qpdf","37977","0","52579","20233","30174","48924"
"sourcery","37957","0","12553","33440","46183","59653"
"vapoursynth","37691","0","71223","13479","37335","28727"
"xcresultparser","37674","0","0","57","10883","102083"
"vulkan-headers","37458","0","10267","14865","59221","65481"
"blueutil","37419","0","85996","17453","25260","20968"
"ios-deploy","37218","0","55790","17331","44574","31177"
"xclogparser","37012","0","9674","1550","4062","132764"
"dialog","36893","0","91171","8800","27781","19821"
"rapidjson","36866","0","57370","28852","38071","23172"
"git-delta","36846","0","41905","12275","50641","42563"
"cloc","36829","0","57392","16322","34838","38766"
"doctl","36726","0","60714","15680","32728","37785"
"nushell","36694","0","34052","17718","44883","50126"
"opencode","36517","0","0","0","0","36517"
"sevenzip","36490","0","32799","13303","44829","55032"
"libgit2@1.7","36269","0","0","0","71594","944"
"dos2unix","36049","0","63275","22543","27434","30946"
"scipy","36019","0","53173","12624","39602","38677"
"bazel","35956","0","53896","19950","39391","30589"
"universal-ctags","35913","0","48620","19239","38633","37162"
"jmeter","35888","0","67553","21776","34269","19957"
"pv","35864","0","25951","12611","50828","54068"
"s-lang","35811","0","109482","8251","13817","11694"
"openapi-generator","35532","0","45253","17706","43149","36023"
"php@8.3","35400","0","0","0","10499","60301"
"libmaxminddb","35386","0","72102","7335","38288","23822"
"libev","35286","0","54019","29059","31966","26102"
"sip","35278","0","86748","18939","21165","14262"
"cgal","35126","0","67032","15807","29647","28018"
"jenkins-lts","34773","0","57271","17687","35692","28445"
"srtp","34688","0","29780","27533","50416","31024"
"zookeeper","34646","0","57004","23177","38572","19832"
"faad2","34580","0","42672","21052","41714","32884"
"smartmontools","34039","0","65099","17230","20737","33091"
"uchardet","34039","0","99741","10886","13964","11566"
"uutils-findutils","34001","0","47","272","30894","104791"
"findutils","33890","0","77593","15086","25241","17642"
"zizmor","33870","0","0","0","17320","50421"
"glances","33852","0","47417","9873","31906","46213"
"macos-term-size","33679","0","123165","8296","2694","564"
"screenresolution","33574","0","64608","11158","39501","19030"
"cabextract","33486","0","81861","18653","16712","16718"
"oci-cli","33486","0","40382","17243","36356","39965"
"glfw","33479","0","46294","12008","40097","35517"
"llvm@20","33429","0","0","0","0","33429"
"vte3","33290","0","56742","15679","33449","27290"
"helmfile","33235","0","32726","11697","47339","41179"
"python-tabulate","33032","0","100775","19276","10535","1544"
"libdap","33013","0","106430","9531","10099","5993"
"macvim","32928","0","77164","14574","21322","18655"
"aws-c-cal","32847","0","0","0","2691","63003"
"librttopo","32799","0","49705","10350","34914","36227"
"mecab","32762","0","58360","12729","32924","27037"
"typescript","32740","0","53499","16766","34732","25963"
"qhull","32729","0","17889","20459","50399","42172"
"mandoc","32707","0","7654","7323","44793","71058"
"ack","32700","0","76457","18084","16614","19646"
"cyrus-sasl","32697","0","1734","3898","9811","115347"
"md5sha1sum","32685","0","27595","16447","58854","27844"
"aws-c-io","32560","0","0","0","2024","63097"
"angular-cli","32477","0","56187","15350","31971","26400"
"octave","32393","0","48899","20210","33988","26476"
"luarocks","32380","0","49805","9189","34121","36405"
"python-tk@3.11","32191","0","6964","36230","51865","33707"
"psutils","32067","0","40485","41217","24688","21880"
"docker-buildx","31947","0","4688","9665","44802","68635"
"tldr","31762","0","58962","21362","26666","20061"
"ant","31725","0","54432","16969","29031","26468"
"nlohmann-json","31723","0","28604","9285","26315","62689"
"gitlab-runner","31698","0","68662","12774","21763","23595"
"groovy","31666","0","61976","17886","26169","20633"
"git-filter-repo","31646","0","28233","6284","27458","64612"
"libshout","31502","0","37441","24637","35777","28153"
"bitwarden-cli","31385","0","36598","14562","39414","34966"
"bash-completion","31322","0","71195","15246","22019","16830"
"chruby","31294","0","65787","20435","25980","12977"
"molten-vk","31272","0","20369","7740","55052","41928"
"shfmt","31127","0","21838","20039","39769","42862"
"postgresql@12","30997","0","76290","16483","22174","9042"
"git-crypt","30995","0","29104","6979","40830","47068"
"metis","30901","0","67081","10839","23975","21711"
"util-macros","30871","0","43039","13587","30771","36089"
"vala","30796","0","68519","23719","19210","11736"
"sfcgal","30595","0","57658","10992","27339","26394"
"sbcl","30583","0","48597","12315","31296","30124"
"vulkan-loader","30404","0","2467","5164","54269","59719"
"helix","30064","0","30173","15954","32827","41302"
"jo","30054","0","4841","2227","63075","50076"
"freexl","29908","0","48847","14060","29205","27521"
"xmlstarlet","29682","0","9718","11220","41456","56334"
"yazi","29671","0","0","657","30601","57755"
"python-yq","29496","0","23656","25057","19971","49301"
"fdk-aac","29446","0","31529","21112","43815","21331"
"onnx","29364","0","0","17","7729","80347"
"spdlog","29248","0","34371","12261","32187","38174"
"apache-spark","28921","0","49006","16253","26726","23700"
"trufflehog","28917","0","0","1677","43655","41419"
"googletest","28786","0","18137","9816","35074","52119"
"lld","28682","0","0","0","8443","48921"
"mkvtoolnix","28564","0","37575","14332","30106","32245"
"libmatio","28549","0","42750","13083","37596","20767"
"libiconv","28417","0","59808","14326","23382","16153"
"openslide","28206","0","60442","16568","20697","15117"
"zig","28161","0","21859","9113","29635","52038"
"jadx","28127","0","27518","14660","44414","25918"
"faac","28104","0","28694","20178","32336","31208"
"memcached","28045","0","54202","13643","24722","19616"
"k3d","27997","0","24390","11490","20422","55689"
"enchant","27758","0","34073","13295","39340","24326"
"saml2aws","27729","0","59241","16747","21321","13607"
"docker-credential-helper-ecr","27659","0","18865","8851","43154","39769"
"aws-c-http","27644","0","0","0","1920","53368"
"broot","27597","0","40532","14815","27591","27452"
"mtr","27416","0","46220","9180","19852","34414"
"pytest","27225","0","0","0","9684","44767"
"tilt","27217","0","39854","12121","20866","36028"
"conan","27194","0","39521","17347","26042","25867"
"atuin","27185","0","3114","4879","34528","66221"
"sqlmap","27172","0","44976","13897","24548","25268"
"diffutils","27023","0","24873","14358","30424","38439"
"python-matplotlib","26990","0","0","0","24937","29043"
"keyutils","26873","0","0","0","0","26873"
"grafana","26816","0","51768","11686","23659","20151"
"buf","26781","0","1609","9979","40389","55147"
"fluid-synth","26755","0","24365","12681","32507","37469"
"qtwebengine","26644","0","0","0","0","26644"
"fnm","26611","0","31317","13812","31368","29948"
"chibi-scheme","26599","0","97","2493","61120","42687"
"mujs","26543","0","52036","10553","18783","24802"
"emscripten","26530","0","39458","17579","28188","20895"
"tor","26436","0","47931","14006","18484","25326"
"uutils-coreutils","26429","0","430","553","21073","83661"
"sdl2_ttf","26418","0","30364","7412","34687","33212"
"ykman","26295","0","44335","18179","22067","20600"
"syncthing","26293","0","29711","9464","25443","40554"
"aws-c-mqtt","26269","0","0","0","1877","50662"
"gauche","26268","0","1240","3651","57010","43171"
"skaffold","26214","0","49829","18418","19599","17012"
"ruby@3.1","26073","0","34087","35243","23736","11228"
"python-argcomplete","26047","0","0","0","46667","5428"
"docker-credential-helper","26042","0","29756","9340","27265","37807"
"tinyxml2","25947","0","25703","11761","30364","35960"
"d2","25898","0","5029","4553","45570","48443"
"pkcs11-helper","25776","0","48927","11706","24307","18167"
"mecab-ipadic","25771","0","56497","8845","20763","16981"
"libnice","25706","0","41792","3369","25326","32337"
"gperf","25610","0","6391","11801","41201","43050"
"qtgrpc","25480","0","0","0","0","25480"
"sundials","25307","0","47083","13253","23593","17300"
"gspell","25298","0","49683","13084","23684","14742"
"ocrmypdf","25229","0","24012","11395","28597","36915"
"lzlib","25226","0","55776","5667","20496","18965"
"vale","25200","0","12991","9383","27975","50453"
"libgsf","25183","0","69513","7442","16034","7746"
"libusb-compat","25149","0","44161","21096","23903","11436"
"augeas","24971","0","65368","12815","11962","9740"
"libpcap","24901","0","38912","13785","26081","20829"
"gl2ps","24809","0","62602","9926","20698","6011"
"istioctl","24594","0","35863","9811","26684","26020"
"powerlevel10k","24588","0","0","2118","38323","33325"
"libclc","24439","0","0","154","27696","45469"
"libusrsctp","24363","0","21402","24352","33794","17906"
"gtk+","24355","0","46572","12412","23893","14544"
"musepack","24244","0","20874","23853","33306","18944"
"uriparser","24201","0","774","18292","41300","36439"
"aws-c-event-stream","24138","0","0","0","1764","46512"
"talisman","23684","0","1440","18897","46734","27665"
"cosign","23681","0","4868","8787","44501","36569"
"epsilon","23649","0","45701","8082","19925","20890"
"sshuttle","23524","0","39405","5602","13564","35526"
"libxmu","23376","0","32725","6218","31451","23110"
"aws-c-auth","23317","0","0","0","1811","44823"
"media-info","23270","0","27084","14429","26214","25355"
"speedtest-cli","23221","0","36333","9134","19493","27925"
"libsecret","23123","0","5990","5977","31180","49347"
"imlib2","23105","0","44196","17602","17679","12944"
"go@1.22","23062","0","0","0","26661","19464"
"xtrans","23061","0","30644","12331","17058","32211"
"jenkins","23060","0","40401","13031","22351","16458"
"cgif","23029","0","44599","12429","20691","14399"
"pstree","22967","0","71248","5174","7613","7833"
"unar","22962","0","18109","9608","28107","36026"
"prettier","22943","0","29830","12570","24390","24984"
"qt5compat","22925","0","0","0","0","22925"
"yasm","22837","0","38521","12525","18093","22211"
"mozjpeg","22818","0","52256","13507","14493","11018"
"flex","22756","0","34744","13108","21720","21454"
"n","22678","0","38968","17051","20236","14459"
"iso-codes","22627","0","43317","7788","21479","17925"
"teleport","22616","0","45059","16366","12846","16195"
"rlwrap","22615","0","49802","6904","11492","22264"
"qtsvg","22546","0","0","0","0","22546"
"yajl","22420","0","36431","7024","17324","28903"
"hidapi","22375","0","49374","11136","12309","16684"
"kubeseal","22092","0","36722","11015","20575","20056"
"television","22063","0","0","0","1817","42309"
"qtdeclarative","22059","0","0","0","0","22059"
"openconnect","21919","0","53120","13653","10162","10741"
"lsd","21790","0","28528","8055","29347","21232"
"sox","21711","0","35279","8009","14919","28637"
"mockery","21707","0","29050","13785","22667","21328"
"handbrake","21665","0","24596","4050","14454","43560"
"qscintilla2","21632","0","43778","14081","16356","12316"
"tomcat","21602","0","36290","10579","21330","18210"
"lua-language-server","21397","0","28491","10040","26195","20863"
"zellij","21394","0","9876","8661","27692","39349"
"fltk","21322","0","42667","5358","18943","18323"
"libxinerama","21309","0","27689","10669","26645","20235"
"gsl","21253","0","34401","7697","24662","18252"
"mosquitto","21235","0","29535","10762","18950","25696"
"wireguard-tools","21186","0","22191","9056","24706","28792"
"qrencode","21154","0","26130","23295","16463","18731"
"winetricks","21135","0","23348","9952","22554","28688"
"skopeo","21067","0","22799","9624","25210","26637"
"freerdp","21005","0","20742","8123","25684","29473"
"scons","20979","0","27930","9953","23578","22455"
"spirv-tools","20946","0","766","590","38889","43541"
"libspng","20792","0","51176","10539","11243","10212"
"eslint","20787","0","32524","11809","20179","18639"
"iproute2mac","20680","0","35785","5592","25011","16333"
"glslang","20671","0","6226","12255","40097","24106"
"assimp@5","20669","0","0","0","0","20669"
"duckdb","20601","0","3345","9538","27726","41797"
"autojump","20573","0","42155","10694","15651","13794"
"libcuefile","20456","0","20922","18675","26679","15548"
"libreplaygain","20447","0","20888","19192","26166","15545"
"ghc","20443","0","37563","6598","20845","16767"
"dust","20314","0","23521","6878","21200","29660"
"aws-c-sdkutils","20234","0","0","0","2310","38159"
"speexdsp","20193","0","9397","11434","31277","28665"
"bundletool","20188","0","29729","11107","20613","19303"
"cdrtools","20148","0","54609","10318","8146","7520"
"aws-checksums","20100","0","0","0","1751","38449"
"talhelper","20081","0","0","76","40763","19406"
"pgcli","20036","0","43898","5053","17801","13394"
"fswatch","20010","0","42241","4605","11954","21242"
"pyright","20009","0","21353","10746","27326","20612"
"xcodes","19974","0","2532","12970","24555","39839"
"flyway","19882","0","31164","9046","19452","19868"
"swagger-codegen","19856","0","28039","11453","24846","15086"
"s3cmd","19854","0","45936","5951","17245","10286"
"dpkg","19853","0","32977","9003","19650","17783"
"boost-python3","19800","0","35180","8270","21233","14519"
"inetutils","19724","0","43908","5485","13856","15647"
"libwebsockets","19673","0","33547","8747","13789","22610"
"keyring","19655","0","0","6516","44924","7527"
"thefuck","19545","0","32490","7569","19556","18567"
"cliclick","19496","0","7517","2392","18308","49769"
"qtshadertools","19469","0","0","0","0","19469"
"libkml","19437","0","235","19076","29257","29181"
"opusfile","19410","0","23430","13595","19791","20826"
"percona-toolkit","19384","0","8885","5051","36068","27533"
"pulseaudio","19346","0","4227","10017","31191","31951"
"cppcheck","19255","0","26464","7777","20399","22383"
"fetch","19154","0","1418","9380","46928","18891"
"hashcat","19150","0","36918","6765","12660","20259"
"cookiecutter","19133","0","20578","8967","31741","15246"
"libunwind","18881","0","0","2073","15649","38923"
"opam","18804","0","31367","8390","19274","16186"
"wayland-protocols","18791","0","0","5599","26223","24551"
"nodebrew","18748","0","43423","10684","12854","8031"
"libproxy","18715","0","32214","9893","26124","6631"
"caddy","18576","0","22799","7607","17684","26217"
"pytorch","18534","0","4592","6415","33336","29795"
"dotnet@8","18450","0","0","0","4202","32699"
"mysql-client@8.4","18420","0","0","0","14456","22385"
"sane-backends","18368","0","5305","26364","31527","10276"
"gomplate","18306","0","6447","1995","21639","43145"
"sdl2_mixer","18284","0","30178","5751","17335","19872"
"localstack","18167","0","20771","10074","21310","20513"
"libxkbcommon","18147","0","5826","5432","25506","35825"
"aws-elasticbeanstalk","18079","0","26250","15830","16978","13258"
"aws-c-compression","17968","0","0","0","2216","33721"
"mypy","17956","0","9249","13038","33884","15653"
"gpatch","17917","0","31841","7710","14268","17849"
"arpack","17884","0","39188","7736","14028","10584"
"liblerc","17873","0","123","15440","27766","28163"
"libdicom","17743","0","0","0","20219","15267"
"streamlink","17736","0","24936","9460","20433","16118"
"ideviceinstaller","17578","0","25641","8209","16830","19635"
"lazydocker","17555","0","24003","6807","16987","22423"
"ssh-copy-id","17553","0","34861","9039","14084","12231"
"daemontools","17509","0","68959","129","714","236"
"groff","17499","0","39792","11004","12057","7144"
"libimobiledevice-glue","17482","0","0","961","27495","23992"
"spirv-llvm-translator","17463","0","197","248","26383","43027"
"dive","17440","0","18603","9048","19147","22965"
"zbar","17439","0","20811","8682","20322","19943"
"source-highlight","17438","0","6525","6031","25818","31379"
"qtquicktimeline","17337","0","0","0","0","17337"
"qttools","17315","0","0","0","0","17315"
"pylint","17299","0","33676","6826","14822","13875"
"asciidoc","17255","0","8569","5196","25485","29771"
"qtmultimedia","17246","0","0","0","0","17246"
"libxv","17242","0","11506","8116","24080","25269"
"wxwidgets@3.2","17235","0","0","0","0","17235"
"qtquick3d","17211","0","0","0","0","17211"
"freeglut","17176","0","13995","7137","25040","22535"
"wireguard-go","17132","0","24581","6518","17767","19663"
"qtscxml","17072","0","0","0","0","17072"
"qt3d","17071","0","0","0","0","17071"
"cython","17067","0","27352","10989","15265","14662"
"libxcursor","17057","0","15036","5875","24041","23279"
"vercel-cli","17051","0","14941","8388","19389","25489"
"qtwebchannel","17037","0","0","0","0","17037"
"nodenv","17027","0","22935","11130","20377","13667"
"upx","17009","0","36241","9839","11414","10545"
"qtsensors","16995","0","0","0","0","16995"
"lm-sensors","16968","0","0","6745","20567","23594"
"qtcharts","16928","0","0","0","0","16928"
"qtpositioning","16911","0","0","0","0","16911"
"qtwebsockets","16906","0","0","0","0","16906"
"wayland","16833","0","0","6274","22248","21979"
"cmatrix","16775","0","27317","7673","15198","16912"
"libxft","16754","0","39579","8676","8325","10438"
"qtconnectivity","16734","0","0","0","0","16734"
"prometheus","16733","0","26721","6884","16898","16429"
"qtdatavis3d","16704","0","0","0","0","16704"
"dependency-check","16699","0","20044","6570","18944","21239"
"qtremoteobjects","16677","0","0","0","0","16677"
"freeimage","16639","0","17785","8388","20117","20267"
"qtserialport","16633","0","0","0","0","16633"
"qtnetworkauth","16619","0","0","0","0","16619"
"difftastic","16490","0","20154","6193","21026","18588"
"gzip","16483","0","16479","8650","24184","16621"
"clamav","16475","0","23659","8810","15936","17498"
"qtbase","16470","0","0","7","0","32934"
"php-cs-fixer","16368","0","26881","9320","15297","13976"
"figlet","16308","0","43178","4946","7347","9761"
"autoconf-archive","16258","0","12364","4416","14816","33439"
"llvm@16","16219","0","0","10904","27319","10436"
"yara","16123","0","28622","9426","15193","11252"
"cdk8s","16076","0","19908","9139","13006","22251"
"pstoedit","16057","0","27007","4935","14014","18272"
"ugrep","16048","0","4474","3044","22866","33809"
"ossp-uuid","15993","0","17749","7801","17918","20504"
"exercism","15931","0","24094","5945","20507","13178"
"gtksourceview4","15922","0","39232","5317","11702","7440"
"libdrm","15776","0","0","5038","20604","21688"
"rpds-py","15764","0","0","0","25","31504"
"aws-vault","15742","0","20357","7397","9595","25622"
"commitizen","15616","0","19573","8233","18791","15867"
"minio-mc","15603","0","20015","9308","20009","13081"
"bind","15549","0","19889","6912","15786","19610"
"cowsay","15542","0","21686","4870","12595","23020"
"texlive","15439","0","18705","7727","18588","16739"
"ta-lib","15409","0","15438","5505","15359","25334"
"gtk-mac-integration","15394","0","24443","4835","19691","12608"
"qtspeech","15392","0","0","0","0","15392"
"git-flow","15340","0","29795","5565","11228","14773"
"qtserialbus","15338","0","0","0","0","15338"
"awk","15332","0","17570","5831","16899","21029"
"qtimageformats","15299","0","0","0","0","15299"
"appstream","15257","0","0","0","14021","16493"
"bash-completion@2","15235","0","18035","3602","21850","17454"
"qtlocation","15195","0","0","0","0","15195"
"iperf","15189","0","30040","6315","15656","8747"
"aircrack-ng","15187","0","33968","6213","10355","10213"
"shaderc","15162","0","206","258","28283","31904"
"libnet","15129","0","32480","6820","13681","7538"
"tesseract-lang","15120","0","12861","4719","13539","29363"
"sdl12-compat","15111","0","32922","9894","9634","7997"
"qtvirtualkeyboard","15105","0","0","0","0","15105"
"goreleaser","15102","0","19682","6966","15730","18032"
"bottom","15093","0","13002","12171","14663","20539"
"qtwebview","15015","0","0","0","0","15015"
"binwalk","15010","0","27193","5091","16027","11732"
"qtquickeffectmaker","14980","0","0","0","0","14980"
"qtquick3dphysics","14962","0","0","0","0","14962"
"mupdf","14943","0","12239","6645","16597","24293"
"qtgraphs","14930","0","0","0","0","14930"
"qtlottie","14871","0","0","0","0","14871"
"glow","14843","0","12084","6635","13631","27025"
"golang-migrate","14836","0","17715","8490","17726","15414"
"qtlanguageserver","14716","0","0","0","0","14716"
"geckodriver","14695","0","34732","6134","9212","8703"
"swift-protobuf","14695","0","12499","4072","15279","26930"
"libgphoto2","14679","0","8122","19106","22993","8498"
"xorg-server","14615","0","318","623","27086","30435"
"podman-compose","14608","0","8553","6009","15306","28565"
"julia","14603","0","21029","7984","16336","13066"
"openssl@3.5","14599","0","0","0","0","14599"
"clojure","14584","0","27565","8655","11863","10255"
"protoc-gen-go","14579","0","20236","6343","16524","15213"
"litehtml","14504","0","0","0","0","14504"
"lychee","14499","0","763","4328","24405","28501"
"c-blosc","14472","0","6569","2729","8514","40078"
"ktlint","14468","0","19502","7469","19830","11071"
"cargo-c","14445","0","18036","7087","18038","14621"
"qthttpserver","14419","0","0","0","0","14419"
"swift-sh","14401","0","999","230","20781","35596"
"qttranslations","14385","0","0","0","0","14385"
"azcopy","14334","0","14852","13370","13784","15331"
"libsmi","14327","0","32394","5470","10290","9157"
"libxpm","14284","0","17292","5696","15799","18351"
"fontforge","14282","0","29809","9134","7265","10920"
"bear","14247","0","12537","7672","18646","18136"
"libadwaita","14240","0","5654","3040","23048","25219"
"samba","14201","0","14533","6128","15894","20249"
"miniupnpc","14129","0","15385","3424","17030","20679"
"kcov","14106","0","204","285","15079","40856"
"avrdude","14103","0","26089","6047","14896","9380"
"passt","14058","0","0","0","3367","24749"
"velero","14029","0","16213","5313","16409","18183"
"cppzmq","14008","0","15995","6957","14444","18637"
"libmediainfo","13893","0","0","6429","18467","16783"
"netcat","13851","0","23177","5955","13007","13267"
"aider","13790","0","0","0","5496","22084"
"hadolint","13724","0","16381","6692","13026","18799"
"rename","13654","0","27675","7294","10548","9099"
"expect","13625","0","13649","4841","11904","24109"
"pngquant","13602","0","19518","5774","12553","16563"
"vite","13598","0","9519","5266","18612","20996"
"xkeyboard-config","13515","0","0","0","0","13515"
"faudio","13510","0","2069","18783","26124","7066"
"dvc","13473","0","18391","14416","13169","7916"
"minicom","13464","0","18092","4461","15335","15970"
"gum","13445","0","7214","5028","16864","24675"
"xcb-proto","13346","0","19586","4705","11876","17220"
"valgrind","13339","0","157","13112","28325","11765"
"hyperkit","13293","0","36861","4883","7767","3661"
"dfu-util","13282","0","25349","4870","10265","12646"
"ladspa-sdk","13281","0","0","3939","16685","19219"
"confuse","13236","0","31714","4416","8650","8167"
"libxxf86vm","13234","0","12259","6864","17834","15982"
"mysql-client@8.0","13232","0","0","399","23628","15670"
"gedit","13216","0","24592","6023","14012","8237"
"swi-prolog","13202","0","23844","3093","17751","8123"
"python-tk@3.14","13199","0","0","0","0","13199"
"screen","13170","0","21856","6313","11628","12884"
"linux-pam","13151","0","0","5009","16421","18023"
"qcachegrind","13147","0","22589","6370","13339","10293"
"mycli","13144","0","18636","5412","11616","16913"
"topgrade","13107","0","20794","5458","9861","16317"
"overmind","13060","0","14282","3712","7608","26639"
"ast-grep","13035","0","0","1421","12610","25076"
"nuget","13030","0","11023","3972","16341","20786"
"lynx","13002","0","16309","6335","12358","17009"
"cassandra","12985","0","25612","6893","11518","7917"
"ethereum","12985","0","26787","6455","10762","7938"
"renovate","12979","0","0","2834","15951","20153"
"stow","12954","0","8769","2390","20995","19665"
"grype","12953","0","0","1911","14380","22568"
"libftdi","12942","0","29730","4906","8949","8183"
"capnp","12884","0","7529","10292","16262","17455"
"testdisk","12848","0","14481","4607","13110","19196"
"libpaper","12832","0","0","13973","16859","7665"
"oras","12777","0","2107","2504","9956","36542"
"mariadb-connector-c","12770","0","8664","3189","10365","28865"
