"package","avg_downloads","2021","2022","2023","2024","2025"
"serial_test_derive","16330855","1993768","4504742","8843513","22311598","44000656"
"downcast","16314746","1405102","5237277","9854914","23575725","41500712"
"protobuf","16265616","4034039","7364085","12045770","17615185","40269004"
"downcast-rs","16253025","1977198","3565303","8476166","23307460","43939000"
"quanta","16248326","946255","2765477","7742899","23978036","45808965"
"match_cfg","16235980","6423565","9983530","14831630","24130598","25810580"
"web-time","16202061","0","0","429052","13367490","67213765"
"jni","16178720","1392291","2440763","6616033","20302178","50142338"
"difflib","16154875","479096","5030952","13858622","24112870","37292839"
"string_cache","16082337","3283463","6961323","10330890","17331262","42504751"
"codespan-reporting","16071248","2006911","5454632","14309442","18146605","40438652"
"async-recursion","16029597","915064","3998166","11588596","21625959","42020200"
"term","16022267","6523891","8610088","10734122","15373603","38869634"
"md5","16002752","4912726","6742973","9814935","19054180","39488948"
"blake2","15988712","2173571","5392053","9393878","22251221","40732841"
"value-bag","15853189","3204662","5548507","9891741","19893603","40727432"
"sha1_smol","15781615","0","4527812","10983323","20983605","42413338"
"zerotrie","15774812","0","0","21534","863747","77988782"
"rand_distr","15695995","2510820","3564874","5894117","18013434","48496731"
"precomputed-hash","15660342","3154405","6557613","10064368","17419299","41106027"
"ptr_meta","15549779","195832","2315643","7293936","16520871","51422613"
"ptr_meta_derive","15549477","194705","2317566","7297687","16518956","51418472"
"potential_utf","15537443","0","0","0","1770","77685447"
"approx","15506725","4055243","6458181","9387045","15984550","41648608"
"derive_more-impl","15500262","0","0","51742","5186528","72263043"
"keccak","15487531","2418206","9245806","10141863","19805706","35826078"
"threadpool","15416016","4348450","8160855","12109702","19268835","33192238"
"ed25519-dalek","15415832","2716667","4760450","8353943","19465959","41782145"
"chrono-tz","15358979","2211709","4148358","8631108","20412523","41391198"
"secrecy","15346005","1063493","3023928","6600436","16917000","49125171"
"regex-lite","15286909","0","0","409554","18581683","57443311"
"p256","15268572","625980","2250458","7340207","18937091","47189126"
"opentelemetry-semantic-conventions","15179744","493896","2996215","7600961","20753564","44054087"
"borsh-derive","15167694","412284","1311821","7017702","22850994","44245670"
"icu_locale_core","15137250","0","0","0","1847","75684405"
"void","15115575","6187246","9666247","10592282","18670490","30461611"
"option-ext","15084214","0","418","5444818","20358048","49617790"
"seahash","15058171","930694","3229236","9219215","18792919","43118792"
"debugid","15019243","2112465","3935762","7637728","20330728","41079536"
"Inflector","14855045","4062061","8312506","12115907","20354193","29430561"
"ghash","14839498","3250117","7176214","13071462","18520274","32179426"
"rmp","14815442","1488918","2980279","7887331","18789504","42931181"
"der-parser","14781047","1146077","3578609","8994074","15157249","45029227"
"aes-gcm","14780171","3296759","7170017","13187576","18357753","31888752"
"rusty-fork","14667300","1733231","3467817","6436836","15618360","46080257"
"arbitrary","14634522","1128342","2031973","4994711","17179849","47837736"
"x509-parser","14622746","915014","3064157","8479691","14944044","45710825"
"serde-value","14571217","1551976","3068553","6038921","14157595","48039044"
"inotify","14503380","3107701","5288235","9735079","16867896","37517989"
"ctrlc","14490150","2683520","5353815","9327356","18259915","36826145"
"outref","14489234","0","89678","6184373","18341759","47830360"
"ref-cast-impl","14431029","1572846","2917036","5253755","9939335","52472175"
"ref-cast","14430848","1570641","2914369","5253780","9938603","52476848"
"const_format","14363663","1000984","2564429","6022010","15848302","46382592"
"matrixmultiply","14304449","2657644","4192215","7808797","14240713","42622879"
"oid-registry","14258713","696228","2950796","8376923","14667476","44602143"
"dotenvy","14246714","0","1215322","8019510","18423374","43575367"
"piper","14241902","15920","21523","1922589","20762773","48486707"
"http-range-header","14187169","25054","6266916","14259956","22273369","28110551"
"const_format_proc_macros","14177487","1011063","2529960","5998399","15815750","45532266"
"rkyv","14119427","204820","2407761","7500699","16287836","44196019"
"rkyv_derive","14113622","200952","2403939","7500688","16281716","44180818"
"async-process","14071327","2537050","3479424","6644262","17231902","40463999"
"dtoa","13973296","9337999","7710025","9167954","13465731","30184774"
"crossbeam","13961643","4318521","7061387","11058910","16930445","30438952"
"opentelemetry-http","13929164","587601","2015995","5428216","16063025","45550987"
"asn1-rs","13815381","83","1299931","7368926","14865837","45542132"
"indenter","13739433","1211831","5854409","8895662","16353685","36381582"
"opentelemetry-otlp","13735396","172273","1263231","6157854","17659852","43423770"
"bytecount","13730231","1552498","3788709","8856197","18356808","36096943"
"asn1-rs-derive","13726542","0","1297238","7282225","14754477","45298772"
"rust_decimal","13682622","1670303","3965252","7513385","14483847","40780323"
"rmp-serde","13678467","1258606","2683490","6842363","17317487","40290393"
"snafu","13593763","1564288","2755679","5615156","18314935","39718761"
"snafu-derive","13592130","1563844","2755239","5613764","18316377","39711429"
"unarray","13571175","0","332","5133315","16297676","46424555"
"resolv-conf","13549368","3447897","6161398","9099585","16032345","33005617"
"git2","13491389","3285341","6266625","10001082","15750503","32153396"
"opentelemetry-proto","13490417","0","141270","4880602","17421906","45008308"
"rend","13473099","64848","2276961","7328623","16022879","41672184"
"inotify-sys","13436924","2972979","5005818","9245066","15861383","34099376"
"libgit2-sys","13433166","3275041","6279367","9872238","15630419","32108769"
"cbindgen","13418431","965080","2674290","7909217","24921273","30622296"
"rawpointer","13400845","2644925","4209132","7443539","13489181","39217448"
"bytecheck","13387624","91223","2323095","7515391","16107796","40900618"
"bytecheck_derive","13387132","88920","2322236","7513716","16119480","40891310"
"notify","13344056","2955121","5215911","8925623","14621890","35001738"
"async-global-executor","13322024","3467913","5238857","8492003","14895464","34515884"
"libredox","13303680","0","0","915414","15582074","50020913"
"assert-json-diff","13176609","1047256","3213531","6630258","14887374","40104629"
"rusticata-macros","13122280","1014396","3430011","7321704","13714335","40130957"
"hash32","13114233","1163027","2703075","6066399","14960039","40678629"
"structopt","13079976","9917674","11125909","10122085","14536363","19697849"
"eyre","13056914","1177579","5774823","8699108","15432075","34200985"
"aws-smithy-http","13031204","44941","1760180","7435761","17198941","38716201"
"infer","13025050","1267038","3363938","8752067","17085081","34657128"
"lexical-util","13018743","198274","3639935","6598631","17016542","37640337"
"lexical-parse-integer","13011006","192328","3626745","6594762","17011322","37629876"
"lexical-parse-float","13008450","195613","3618640","6592662","17009299","37626039"
"prometheus","13003302","3944905","5939604","8448767","13870289","32812945"
"structopt-derive","12980055","9906972","10832208","10044302","14488139","19628654"
"hdrhistogram","12934546","1005517","3175821","6857310","16066205","37567881"
"fdeflate","12872654","0","331","6226045","17746886","40390012"
"backoff","12829894","1266860","3808675","7830203","17747246","33496487"
"lru-cache","12828961","3856672","6591180","10002985","17937265","25756707"
"shell-words","12801141","1148840","2217468","8009820","15933846","36695733"
"async-std","12795623","3889674","5257104","8049034","13763948","33018359"
"iri-string","12794406","42870","267367","1317046","4790305","57554443"
"futures-intrusive","12757301","712993","3033487","7095287","16040701","36904038"
"rust-ini","12733019","2565789","4932567","7681157","15341262","33144324"
"kv-log-macro","12728766","3543049","4928887","7690759","15809132","31672006"
"base64-simd","12720419","10","120817","6139721","18065003","39276547"
"aws-smithy-json","12710158","42570","1677238","7054254","16992601","37784128"
"wasmparser","12691825","2318479","5003824","9010039","16357241","30769546"
"color_quant","12678070","2411485","4132379","9216553","15431796","32198138"
"snap","12669409","2111297","4023794","7633892","15286006","34292056"
"normalize-line-endings","12661903","1867293","6141067","11724443","19458489","24118225"
"bytes-utils","12660923","158119","1803794","8077325","19520573","33744808"
"weezl","12634248","1508309","3343914","7232400","14810884","36275735"
"lz4_flex","12630172","133154","783347","4974023","18212299","39048040"
"asn1-rs-impl","12575698","0","1217256","5738009","14437922","41485303"
"ntapi","12533663","5967697","7873649","5915771","10776339","32134862"
"config","12515235","3275716","5732247","6831662","14642009","32094542"
"sqlx-core","12512212","873201","2663676","6505900","15602792","36915491"
"fs-err","12509343","1100848","2432339","6033857","11902021","41077653"
"gif","12507673","1822091","3532522","7041000","15804125","34338630"
"serde_core","12491795","0","0","0","0","62458976"
"chrono-tz-build","12483047","233096","2918346","7909777","19810537","31543481"
"sqlx","12461633","866265","2727934","6577699","15401192","36735079"
"integer-encoding","12448456","1900653","4150579","7005768","15095588","34089696"
"sqlx-macros","12380781","863824","2630685","6450263","15455300","36503833"
"wasm-streams","12380024","3295","77554","3864277","16872572","41082423"
"getopts","12206660","2704468","4909934","7073172","13846078","32499648"
"wit-bindgen-rt","12197756","0","0","0","957612","60031171"
"inventory","12177074","4159605","3070877","5012863","9951135","38690890"
"xmlparser","12161023","789973","2581075","8051480","17426946","31955642"
"deadpool","12098832","950113","2716812","5608098","12543232","38675909"
"multer","12050104","593068","2179310","5999474","16065828","35412842"
"aws-smithy-types","12005594","44992","1796883","7467135","17395084","33323877"
"parse-zoneinfo","11995364","2157086","3838379","7868402","17465993","28646964"
"bytemuck_derive","11957931","396311","2723959","5495431","14941644","36232312"
"unicode-properties","11950175","0","0","288273","10603013","48859589"
"axum-macros","11881635","41","288446","3113304","14052463","41953924"
"jni-sys","11869922","1448573","2514032","5635307","14701284","35050416"
"aws-sigv4","11869308","45918","1722769","7192263","17148964","33236629"
"gloo-timers","11858669","1847500","2755279","6213101","12116132","36361335"
"bigdecimal","11844456","1353624","3200853","6541338","11796028","36330441"
"curve25519-dalek-derive","11834550","0","0","3144103","16077806","39950841"
"widestring","11809765","2640576","4050597","7430962","15592151","29334543"
"jpeg-decoder","11793357","1956292","4308144","8514895","14274761","29912693"
"vsimd","11793054","0","788","4578204","13764615","40621663"
"lexical-write-integer","11789267","182628","3572838","6421375","16542381","32227117"
"lexical-write-float","11789239","178958","3578044","6423028","16541192","32224976"
"aws-lc-sys","11786509","0","1864","603076","5321800","53005807"
"aws-types","11764214","44850","1713208","7114709","17031289","32917014"
"gethostname","11764001","1419598","3405556","7547323","14515637","31931894"
"aws-smithy-async","11762430","45004","1755733","7196819","16980150","32834445"
"aws-lc-rs","11742101","0","0","594203","5357074","52759228"
"unicode_categories","11722561","1465589","3482321","7851599","18111373","27701923"
"typed-builder","11674761","1304059","3305652","6319339","12709893","34734862"
"ascii","11569300","2122050","3684876","7831290","19451730","24756557"
"adler32","11555021","4797052","6089486","6751229","12729916","27407426"
"cesu8","11515035","1302108","2346432","5303104","14041395","34582136"
"openssl-src","11504039","2399552","4586836","7494286","14443128","28596397"
"metrics","11481082","1321923","2624665","4562990","14103113","34792720"
"serde_qs","11467106","1595522","3474539","7388505","13960556","30916409"
"rand_xoshiro","11369332","2512148","3565846","5735567","11076011","33957091"
"aws-smithy-xml","11354361","44580","1654906","6890574","16673133","31508615"
"aws-sdk-sts","11318826","44208","1619798","6746974","16749574","31433576"
"lz4-sys","11310281","1105123","2499277","6527234","13916228","32503546"
"language-tags","11297270","3597512","5719815","7354959","13379563","26434501"
"ndarray","11275015","1428986","2437561","4649829","8543921","39314779"
"handlebars","11200589","2341159","3901870","7038236","16179417","26542265"
"aws-config","11189028","42331","1618477","6660852","16480125","31143357"
"jiff","11166602","0","0","0","1480675","54352337"
"r-efi","11137451","12774","19085","124816","678300","54852280"
"castaway","11103422","72723","1168584","3407387","13348916","37519501"
"dlv-list","11088730","412097","2706484","6695625","14319464","31309981"
"rstest","11078334","461923","1581081","5359038","14225830","33763799"
"derive_arbitrary","10965492","373111","837093","2537504","12169814","38909940"
"compact_str","10962258","2801","329662","1856496","10691880","41930453"
"psm","10927853","1488370","2456499","5915626","13303389","31475381"
"serde_cbor","10897393","5300462","12617396","6889379","8667917","21011812"
"unicode-linebreak","10888130","275335","3593677","5052761","13665651","31853227"
"ordered-multimap","10872726","407979","2567345","6257936","14026989","31103385"
"pulldown-cmark","10864571","2275807","3654678","7353394","15081924","25957052"
"bytesize","10851420","1322720","3245615","6913203","11213131","31562435"
"thrift","10815722","1626813","3550366","6121879","13434616","29344939"
"triomphe","10798798","80315","1015829","5745511","18368230","28784105"
"actix-rt","10764834","2861426","4729074","7126350","13833997","25273325"
"clap_complete","10749777","163","2831049","6696859","14144604","30076212"
"tikv-jemalloc-sys","10744843","324421","2502983","4467031","12394460","34035323"
"ron","10698319","868396","2525637","5557435","12899861","31640266"
"aws-smithy-query","10678304","44345","1624412","6703556","16112555","28906653"
"aws-sdk-sso","10672154","238","1430945","6292366","15961002","29676219"
"comfy-table","10612332","350698","1878505","4875366","14414129","31542965"
"rgb","10566921","1181309","2337712","5413033","11790710","32111844"
"windows-registry","10565120","0","0","0","6402480","46423123"
"deadpool-runtime","10421662","20218","1523782","4855789","11411857","34296668"
"tiff","10412223","1495529","3209595","6490139","12694717","28171136"
"actix-web","10400471","2597292","4413229","6701606","13197088","25093143"
"actix-http","10370809","2642634","4422194","6651644","13085187","25052388"
"bs58","10352786","1770266","3773929","8030701","16201554","21987483"
"aws-credential-types","10310219","0","19","4871171","13991372","32688533"
"os_pipe","10293856","1644035","3214944","6258669","13502841","26848791"
"flatbuffers","10266723","1099635","1523771","4392354","13318473","30999385"
"proc-macro-error2","10246802","0","0","87","2708430","48525496"
"proc-macro-error-attr2","10245194","0","0","0","2705149","48520824"
"cxxbridge-macro","10241438","641055","2595996","12027785","12855615","23086739"
"cxx","10228389","642182","2544399","12014638","12842821","23097909"
"rstest_macros","10208727","0","621543","4491644","13281971","32648477"
"password-hash","10175715","412247","2930971","8014589","14210010","25310759"
"find-msvc-tools","10172757","0","0","0","0","50863786"
"tagptr","10139278","148","366948","2695404","10871176","36762717"
"actix-codec","10128607","2813425","4411860","6472128","12699351","24246274"
"cfg-expr","10103360","801454","2831810","6926184","13071822","26885533"
"bytestring","10102226","2346819","3984787","6433436","12793204","24952885"
"actix-server","10092134","2482333","4163299","6470587","12780776","24563679"
"actix-macros","10062654","2755670","4252068","6593525","13172367","23539644"
"cxxbridge-flags","10051310","636522","2532164","11966616","12673915","22447333"
"smawk","10050481","638430","3933927","4890758","13337908","27451382"
"trust-dns-proto","10040014","3714966","6604056","10145000","15677444","14058606"
"moka","10039770","21402","438859","2660368","10239084","36839141"
"link-cplusplus","10028899","649799","2781035","11546567","12391312","22775782"
"actix-utils","10000920","2718913","4274475","6396197","12544488","24070527"
"ouroboros","9995624","912484","3374526","6080858","14494075","25116178"
"actix-service","9965593","2543203","4237848","6342408","12514293","24190215"
"nanorand","9963278","529030","2699657","7108962","12953504","26525239"
"actix-router","9951186","2487035","4157197","6329912","12675091","24106696"
"tikv-jemallocator","9935829","278831","1810930","3457890","11493838","32637659"
"ouroboros_macro","9925332","911347","3282956","5999957","14399005","25033397"
"sqlx-macros-core","9896667","0","0","2101597","13401764","33979977"
"cpp_demangle","9896475","1882046","3387308","6086797","11448130","26678098"
"const_fn","9887997","9222816","10972724","6285567","6733186","16225693"
"tracing-appender","9885892","869491","2370222","4518527","11222234","30448989"
"fallible-streaming-iterator","9881926","1920128","4067178","6924668","13761530","22736127"
"metrics-util","9877813","582014","1534219","3621808","10833486","32817539"
"smol_str","9870102","968267","1220747","4685444","11784514","30691540"
"seq-macro","9866608","105346","550692","3160100","11594583","33922322"
"litrs","9829436","10757","101337","508617","6187023","42339447"
"redis","9828259","1319595","2655294","5061909","10495551","29608949"
"sqlx-postgres","9809447","42","111","2045184","13144076","33857825"
"nalgebra","9725221","1537811","2697276","4849789","8666866","30874364"
"sqlx-sqlite","9721941","42","105","2043770","13213852","33351938"
"actix-web-codegen","9706669","2491073","4039863","6326531","12585795","23090083"
"crc32c","9661639","302510","1173394","4871816","14788822","27171654"
"jsonpath-rust","9657887","3171","261309","858758","10599975","36566222"
"relative-path","9656506","989502","2289449","3189644","12838186","28975751"
"heapless","9645010","1126265","2368499","5373561","10252349","29104379"
"educe","9641729","1048145","1457259","3556818","8768662","33377764"
"typeid","9633929","0","0","0","4986190","43183457"
"toml_write","9619638","0","0","0","0","48098191"
"sqlx-mysql","9593498","38","117","2087124","13065815","32814398"
"primeorder","9578893","0","823","4438742","12732840","30722062"
"globwalk","9565817","1814661","3019833","6586690","10622514","25785390"
"enumflags2","9563168","1469723","3457785","6222090","12036609","24629634"
"async-broadcast","9527272","74819","1106342","3754376","11615827","31084996"
"enumflags2_derive","9520076","1469981","3417998","6069094","12025754","24617554"
"signal-hook-mio","9509917","655698","3184576","6271221","11279689","26158402"
"atomic","9489886","1430473","3260440","6645007","12340605","23772908"
"cxx-build","9480634","435081","2362947","11215545","11596255","21793344"
"json-patch","9477849","368601","1391594","4160550","11638054","29830448"
"slotmap","9353920","673571","1446948","4622446","9926213","30100425"
"scratch","9326623","436572","2533893","10836424","11082295","21743933"
"lalrpop-util","9306372","1067584","2510110","4996904","9397344","28559918"
"aws-smithy-runtime","9284474","0","0","1419800","12605552","32397018"
"aws-smithy-runtime-api","9266181","0","0","1427491","12565167","32338250"
"trust-dns-resolver","9261974","3589435","6327397","9488918","14126032","12778088"
"aws-runtime","9230864","0","0","1416779","12502099","32235443"
"async-signal","9158903","39","91","783519","10441678","34569188"
"local-waker","9107000","867779","3073700","5916225","12197924","23479372"
"fiat-crypto","9069225","184054","439226","4213441","12724377","27785031"
"typed-arena","9066053","1733626","4714458","5430447","9472773","23978962"
"local-channel","9064594","865673","3049261","5936248","12204731","23267060"
"ipnetwork","9055566","1278565","2510300","4135127","11136110","26217731"
"sqlparser","9045503","255934","468484","2130650","10951364","31421086"
"radix_trie","9019025","894818","2710333","5831588","9682030","25976356"
"raw-window-handle","9007388","1335541","3095284","6274516","10707893","23623709"
"nibble_vec","9002345","898436","2688604","5821945","9668705","25934035"
"serde-wasm-bindgen","8994315","179959","1796151","5288297","10733331","26973841"
"endian-type","8994066","904808","2685055","5801984","9641127","25937357"
"poly1305","8993478","1428306","3420241","6721159","11778468","21619217"
"chacha20","8984948","1468642","3575561","6778396","11661668","21440475"
"document-features","8981455","0","56045","354587","5232316","39264330"
"ttf-parser","8964222","1433892","2021981","4531975","8792537","28040728"
"assert_cmd","8950440","1259343","2308366","5213620","10963874","25006997"
"fs2","8921493","3310012","7361901","6664360","9037131","18234065"
"ena","8911821","1662593","3197323","5268614","9045046","25385533"
"jsonschema","8895928","121726","613149","2760608","9655563","31328598"
"tokio-retry","8855774","355770","1360914","3801648","10057696","28702842"
"arrow-schema","8819317","0","125223","2133770","11788075","30049521"
"arrow-buffer","8812231","0","149200","2145589","11793516","29972854"
"arrow-data","8797805","0","124648","2126015","11787443","29950923"
"arrow-array","8796840","0","124620","2123917","11785969","29949695"
"enum-ordinalize","8773177","1053358","1459923","3603098","8894286","28855220"
"sqlformat","8770504","905358","2661228","7134312","16651591","16500032"
"fraction","8766000","143079","713683","3502312","11409971","28060957"
"arrow-select","8723025","0","78964","2105338","11665484","29765340"
"lz4","8714940","1031378","2355498","5466225","11096852","23624747"
"arrow-cast","8696330","0","46309","2047923","11659676","29727743"
"assert_matches","8635215","1794889","3310255","6623858","11749526","19697549"
"nohash-hasher","8552421","835852","1938329","4363043","11227047","24397838"
"object_store","8532161","0","164726","1815590","15033215","25647276"
"aliasable","8515900","553507","2670134","6368999","12093609","20893255"
"stacker","8497088","581588","712108","3377121","9564631","28249992"
"test-log","8481859","13289","670897","2578585","9697493","29449034"
"rusqlite","8479109","1836660","3708917","6242328","11637448","18970195"
"arrow-ipc","8446024","0","45066","1920709","11295807","28968538"
"ark-std","8381590","62705","642183","2981728","12318384","25902954"
"procfs","8375006","1186487","2954899","5646353","10948523","21138772"
"reqwest-middleware","8366863","20594","704459","2312738","9270617","29525910"
"sketches-ddsketch","8361723","422789","1359508","4345439","10040104","25640775"
"cadence","8345089","550806","1833458","5248323","9077727","25015133"
"string_cache_codegen","8333580","2135460","4308867","6179039","10024852","19019683"
"insta","8309740","763093","1780888","3709091","7025181","28270450"
"lalrpop","8290937","1008666","2427360","4617270","8171569","25229823"
"ark-serialize","8268921","53553","619566","2908625","11974706","25788157"
"ark-ff-asm","8262042","53577","617904","2906044","11966768","25765919"
"ark-ff-macros","8261762","53540","617846","2906000","11967103","25764324"
"dialoguer","8253819","1488463","3442798","6270070","10015013","20052752"
"console_error_panic_hook","8237015","1951205","3692139","5881959","10723772","18936000"
"ark-ff","8222428","53723","617925","2807214","11902868","25730411"
"hex-literal","8208289","1777690","3406087","5983799","10110702","19763168"
"aws-smithy-eventstream","8207997","18277","1015215","4422623","12276937","23306936"
"errno-dragonfly","8198827","1479311","2980007","19656014","10083470","6795335"
"tokio-test","8162678","1188516","2029865","3945133","9950407","23699469"
"xxhash-rust","8155890","105098","524283","4824659","8610803","26714607"
"simba","8138996","1132512","2252874","4484332","7901296","24923970"
"leb128","8113625","1524307","3979206","6520173","11767635","16776807"
"zopfli","8057688","134341","264952","139308","6850834","32899005"
"governor","8023575","343147","1149488","3472126","10848461","24304654"
"k256","7984857","750050","2605595","5921442","11551604","19095597"
"generator","7981246","584042","669341","3147987","5102466","30402395"
"uint","7971196","1586066","4252528","6445580","9270853","18300957"
"aws-sdk-s3","7955063","18309","1003211","4402844","12434948","21916007"
"tonic-health","7944443","347444","1219302","3036320","9859750","25259401"
"bit_field","7942808","667122","2907992","4539475","8815799","22783654"
"humantime-serde","7930541","1011601","2482195","3810477","9526865","22821571"
"http-types","7926708","1020371","2323817","4642556","9655037","21991763"
"yasna","7924516","708061","2731658","7044609","9708753","19429503"
"json5","7918026","543307","1952674","4091733","10445584","22556834"
"ascii-canvas","7847112","1056690","2421916","4199275","7527693","24029987"
"chacha20poly1305","7837721","1389810","2986574","5732862","10136694","18942665"
"aws-sdk-ssooidc","7832813","200","2469","323885","10393453","28444059"
"num-format","7798907","1410328","2624984","5048611","8034988","21875624"
"nonzero_ext","7785897","630158","1361437","3305644","10833982","22798266"
"scroll","7734437","1598280","1815669","2886000","8174488","24197751"
"scc","7725548","2739","10946","96503","5507039","33010514"
"error-chain","7715372","4984174","4887003","6158407","7892140","14655137"
"directories","7714534","1665765","3692452","6841963","9744635","16627855"
"salsa20","7709269","886247","2347122","3658131","7967120","23687725"
"findshlibs","7672196","261707","1634113","4533881","8838366","23092917"
"quickcheck","7670752","1834025","3360282","4647611","9584950","18926895"
"color-eyre","7642574","940628","2863662","5684391","9826570","18897620"
"auto_impl","7631964","828729","2467844","3544661","7892057","23426530"
"secp256k1","7626338","1247043","3504508","6221352","9448338","17710453"
"aws-smithy-checksums","7618916","0","388339","4228751","12009744","21467746"
"sdd","7601337","0","0","0","4903524","33103162"
"utf8-width","7592658","973586","2633731","3877702","7418525","23059748"
"no-std-compat","7574446","469236","1325761","3686548","11284299","21106386"
"rcgen","7549714","493891","1904301","6601390","8641236","20107754"
"wasm-encoder","7524100","74200","706629","3853113","12654906","20331654"
"net2","7490368","9150994","7601777","6789019","6027615","7882438"
"parquet","7488747","207665","565109","1947000","7574156","27149805"
"iovec","7478988","8681752","7795452","7410361","6142651","7364724"
"if_chain","7450767","1685700","3415926","5168050","11310661","15673502"
"k8s-openapi","7446196","584013","1286341","2319713","7403953","25636960"
"arrow","7440394","331265","602123","1674591","10361031","24232964"
"version-compare","7425274","1169121","2561062","4650075","8494637","20251476"
"smartstring","7404458","712691","2009329","4532053","8392096","21376122"
"miow","7389445","10390210","9966978","5792696","4485904","6311438"
"ipconfig","7384574","1288472","2359051","3933695","9579076","19762579"
"markup5ever","7371747","1305927","2184291","4312543","8495061","20560917"
"cbc","7341813","53","1040916","3597491","8544417","23526192"
"etcetera","7331392","13135","46078","1124950","8413161","27059636"
"enum_dispatch","7331058","840303","2272739","5079505","8247055","20215689"
"vte","7316468","1643810","3802212","5705095","6704553","18726674"
"lru-slab","7312762","0","0","0","1307","36562506"
"html5ever","7295116","1245381","2371489","4290407","8371494","20196810"
"secp256k1-sys","7294588","1116503","3048920","5942363","9202190","17162964"
"uncased","7290854","634487","3738766","6631302","9285903","16163813"
"typed-builder-macro","7283937","0","0","751270","6734163","28934255"
"pico-args","7251614","1364069","3330532","4077568","7329860","20156044"
"simple_logger","7251035","921886","1695193","3475082","10618952","19544066"
"lzma-sys","7248235","768909","1802085","3711859","8075780","21882542"
"arrow-arith","7247614","0","0","1507573","10418507","24311994"
"chunked_transfer","7244040","1884293","3912329","4802865","9646075","15974642"
"tonic-reflection","7240985","64451","653412","3135451","10902390","21449222"
"crossterm_winapi","7232915","693329","2045848","3971407","7154997","22298996"
"arrow-ord","7232799","0","11204","1498057","10382293","24272442"
"kube","7220562","446227","1088779","2096257","7188671","25282878"
"dotenv","7215738","2874063","4642323","4864324","6690628","17007355"
"toml_parser","7206668","0","0","0","0","36033341"
"arrow-string","7198650","0","11201","1435841","10301753","24244457"
"validator","7179537","623221","1355724","3254590","9470697","21193455"
"arrow-row","7175247","0","0","1465853","10288556","24121830"
"wide","7172985","244081","902662","3645205","8319700","22753277"
"blake2b_simd","7156250","3467526","3643095","4341305","9182167","15147160"
"loom","7155614","592929","616340","2995689","4252513","27320602"
"x25519-dalek","7150068","1737950","3078441","6528549","10180177","14225225"
"enum-iterator-derive","7134560","1384134","5075448","7804442","8127039","13281741"
"kube-core","7121738","199752","937641","1979595","7130977","25360727"
"safe_arch","7121406","292889","1230659","3878478","8016144","22188864"
"wiremock","7119214","260758","1262737","2683003","7252053","24137519"
"xz2","7111578","727760","1624318","3537895","7988319","21679598"
"enum-iterator","7097869","1384108","5069520","7815088","8067261","13153370"
"primitive-types","7082079","1291133","3268010","5853495","9088152","15909606"
"rocksdb","7064432","1248930","2137289","4170758","10433869","17331317"
"kube-client","7058909","45771","886734","1957459","7087690","25316893"
"librocksdb-sys","7058041","1223154","2044776","4213787","10437867","17370621"
"miette","7051558","23616","2196508","4379861","10389369","18268438"
"psl-types","7048532","127360","1397401","3616928","10117843","19983132"
"miette-derive","7044872","23390","2197009","4377088","10401692","18225181"
"byte-slice-cast","7033924","1577602","3276056","5840837","8763902","15711224"
"unsigned-varint","7024702","1966345","2453776","3667417","11048287","15987688"
"parity-scale-codec","7021990","1386219","3091915","6221047","9368786","15041986"
"p384","7016147","62297","550710","4726430","7837087","21904215"
"bitmaps","7006899","2053275","2635656","4503904","9474572","16367090"
"symbolic-common","7006559","616365","1966163","3465820","6634664","22349784"
"tikv-jemalloc-ctl","7006404","150172","533773","2165738","7744387","24437954"
"scroll_derive","6961512","1547948","1534671","2745828","7453556","21525561"
"standback","6958317","7007656","10354559","5490264","4601493","7337615"
"os_info","6956859","1207695","3162656","5128130","8330522","16955293"
"humansize","6943501","1890843","3074830","4699628","7943997","17108209"
"mach","6914974","2129437","4391005","5867827","8874086","13312518"
"symbolic-demangle","6900910","555459","1894372","3432088","6464955","22157678"
"include_dir","6885154","835781","1473614","3864467","9536285","18715624"
"byte-tools","6865439","8751937","9091687","5203948","5514385","5765241"
"fsevent-sys","6841193","987454","1828453","4011981","7108540","20269541"
"time-macros-impl","6840708","6843539","10301542","5406660","4472980","7178823"
"zvariant","6831772","616053","1629461","3911652","8396063","19605633"
"zvariant_derive","6828749","615930","1628055","3910495","8390365","19598902"
"zbus_macros","6803491","616317","1619062","3840686","8282136","19659255"
"zbus","6794070","617649","1625037","3844937","8282221","19600509"
"base-x","6793819","3121834","4483600","5521332","7428894","13413437"
"parity-scale-codec-derive","6786403","1000082","2854884","5995545","9211317","14870190"
"warp","6778216","2644635","3524501","5357144","9132180","13232621"
"murmur3","6745300","94225","196791","994580","6771065","25669843"
"postgres-protocol","6744070","1146089","2154312","4505171","6890906","19023874"
"system-deps","6742788","911276","1793631","4321541","7359765","19327730"
"tendril","6705772","1347536","2263096","4185951","8069498","17662781"
"exr","6701774","4843","1342928","3715336","7769223","20676543"
"postgres-types","6691572","1062296","2102000","4480617","6838798","18974149"
"wasite","6687313","0","29","83","8607031","24829422"
"rpassword","6685458","2067180","3230918","5527030","10213840","12388322"
"validator_derive","6681820","412109","942773","2737921","8882567","20433731"
"once_cell_polyfill","6676491","0","0","0","0","33382459"
"arrow-json","6675361","0","40748","1374692","9357659","22603710"
"arrow-csv","6649968","0","41043","1356948","9413982","22437870"
"futf","6641378","1287325","2186829","4112508","8014449","17605780"
