package,is_eol,eol_method,eol_reason,source,eol_checked_at
bogofilter,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
ytnef,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
tpm2-tss,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libntlm,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libgdbm3,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
httpie,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libswresample4,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
evolution,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gom,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gedit,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libopenmpt-modplug,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
flatpak,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kglobalaccel,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gmmlib,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
utfcpp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
sdl-image,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
taglib,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libntfs-3g883,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gnome-contacts,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
rhythmbox,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gnome-menus,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libmypaint,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libavresample4,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
freexl,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
hitori,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libldac,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libavutil57,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
localsearch,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libfreeaptx,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gucharmap,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
iso-codes,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
hoichess,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
glibmm,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
hidapi,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gpgmepp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libcroco3,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libavcodec59,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libgnome-games-support,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kirigami,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libusbmuxd,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
kwallet,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
polkit-qt-1,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aws-c-http,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
liblrdf,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libswscale6,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
qqwing,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
wtmpdb,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
meta-gnome3,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xkeyboard-config,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
exiftool,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
appstream,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libid3tag,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
sonnet,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libavformat59,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
neon,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libmatroska,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
tokyocabinet,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gstreamer:editing-services,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
mailx-unclassified,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
vips,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libwpe,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libvoikko,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libpostproc56,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ktextwidgets,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
powertop,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
blake3,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
xfce-exo,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
librttopo,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libavfilter8,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libvirt,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libpst,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libdbusmenu-qt,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
parallel,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
kdoctools,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libmusicbrainz,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
augeas,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
swiftgen,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libnetpbm10,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
librdkafka,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
qhull,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
jenv,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gdk-pixbuf-xlib,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xmlto,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
editorconfig-core-unclassified,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
colord-gtk,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libadwaita,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
mecab,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libunity,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gupnp-igd,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
usbredir,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
box2d,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
lightdm,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libmspack,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ccid,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libreadline5,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
qtchooser,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aws-crt-cpp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
thunar,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
acpid,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aria2,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
certbot,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libnautilus-extension1a,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
pkcs11-helper,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libjaylink,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kcmutils,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
lv2,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
flex,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
r,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
xctesthtmlreport,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libspatialite,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libx264-160,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
solid-hardware-abstraction,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gtk-vnc,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
kparts,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xcb-util-cursor,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libreplaygain,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
wpebackend-fdo,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
nasm,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libdvdcss,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
potrace,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
kbookmarks,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kwayland,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libspatialaudio,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
perl:b-hooks-op-check,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
w3m,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libcuefile,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
apache-thrift,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
python:tk,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
hfst-ospell,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
phonon,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
luajit-openresty,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
exiv2,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libchamplain,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
tcpdump,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
openconnect,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
zsh-syntax-highlighting,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
autogen,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
glew,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
node-build,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libvncserver,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
sdl3,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
perl:sub-identify,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ceph,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
perl:variable-magic,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
evolution-data-server,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gnome-desktop,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:policykit-1-gnome,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libgl1-mesa-glx,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ldns,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
pavucontrol,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cask,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
keybinder,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
perl:class-xsaccessor,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libgweather,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
perl:package-stash-xs,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
sysstat,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libsnmp30,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libpolkit-backend-1-0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aws-c-s3,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
caribou,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:ntp,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
fusefs:sshfs,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
spice-gtk,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
kdeclarative,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kpackage,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libmpfr4,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
btop,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
appstream-glib,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
mercurial,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libxpresent,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
at,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ndctl,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ggml,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
mutt,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libopenexr25,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
glusterfs,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
putty,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
molten-vk,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
kitemmodels,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
time,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
jimtcl,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
perl:json-xs,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libportal,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libcacard,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:mlocate,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
sox,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
attica,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
freerdp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
garcon,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kcontacts,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
rest,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gnome-bluetooth,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kactivities,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libkml,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
knewstuff,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ceres-solver,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
acpi-support,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:python-talloc,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libldb1,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
geocode-glib,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libgit2-glib,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libtomcrypt,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
sdl2-compat,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
source-highlight,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
discount,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
firebird,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libgsasl7,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libu2f-host,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
userspace-rcu,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
wayland-protocols,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libcerf,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
nlohmann-json,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libquvi-scripts,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
rygel,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
opa-psm2,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kidletime,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libaccounts-glib,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libncurses5-dev,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
qca,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
hplip,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aws-c-auth,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
onnx,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
spirv-tools,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
qr-code-generator,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
level-zero,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
python:pyxattr,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gupnp-av,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
dleyna,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
perl:yaml-libyaml,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cwidget,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
babeltrace,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
blt,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cdrkit,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libclc,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
procmail,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
systemsettings,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cmark,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
phonon-vlc,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gsasl,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
openfec,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libodbc1,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libconfuse,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libnet,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
aws-checksums,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
dvd+rw-tools,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libvpl,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
tnftp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gupnp-dlna,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kvazaar,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
signond,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
stoken,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
threadweaver,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libtracker-sparql-2.0-0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
opusfile,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
postfix,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
hsqldb,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ebook-tools,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
plasma-framework,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
inih,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
xfwm4,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libdc1394-22,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kfilemetadata,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
c-blosc,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
lzop,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
caja,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kpty,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libaccounts-qt,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
mscompress,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libshumate,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libxcb-util0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
onnxruntime,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gl2ps,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:polkitd-pkla,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
spidermonkey,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
dctrl-tools,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
min12xxw,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libreadline6,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
wireplumber,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
tumbler,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
foo2zjs,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
pnm2ppa,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libssl1.0.0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
mousepad,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libplacebo,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
knotifyconfig,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aws-c-event-stream,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libenchant1c2a,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libfabric,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libgssglue,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gtk-engines,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
thunar-volman,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libebur128,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
zxing-cpp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
spirv-llvm-translator,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
srtp,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
inkscape,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cpuinfo-pytorch,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfdesktop,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
bluez-qt,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
strace,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
xfce4-session,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libfakekey,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
openucx,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
pthreadpool,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cgal,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
zerofree,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-appfinder,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
pstoedit,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libdazzle,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
xfce4-notifyd,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
krunner,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
okular,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
patchutils,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
apache-serf,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
purpose,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
cifs-utils,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
munge,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
pmdk,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xarchiver,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
perl:unicode-utf8,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
akonadi,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-terminal,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libusb-compat,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libtracker-control-2.0-0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
syntax-highlighting,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libtracker-miner-2.0-0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kpeople,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
motif,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
libei,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
atril,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
libhdf4,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
aften,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libavdevice58,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:python-crypto,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
thunar-archive-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
qtgrpc,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
syndication,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
gtkspell,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
gutenprint,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
lyx,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-power-manager,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libfam0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-screenshooter,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfburn,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
thunar-media-tags-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
chromium,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
codec2,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
mdadm,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
djview,False,homebrew_alive,,registry,2026-07-22T10:14:43+00:00
debian:libmutter-11-0,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
ristretto,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
perl:perlio-gzip,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-clipman-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
frameworkintegration,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-taskmanager,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
dolphin-fm,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
kf6-solid,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-sensors-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-battery-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-xkb-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-systemload-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:ntpdate,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-cpugraph-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-netload-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-cpufreq-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-weather-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-timer-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-diskperf-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-genmon-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-fsguard-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
xfce4-places-plugin,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
debian:libmagick++-6.q16-8,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
plasma-workspace,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
prison,False,unsupported,,unsupported,2026-07-22T10:14:43+00:00
