"package","dependency","type"
"libgnome-games-support","gtk","declared"
"libgnome-games-support","libgee","declared"
"wget","brotli","declared"
"wget","bzip2","declared"
"wget","gcc","declared"
"wget","gettext","declared"
"wget","glibc","declared"
"wget","gnutls","declared"
"wget","gpgme","declared"
"wget","libidn2","declared"
"wget","libproxy","declared"
"wget","libpsl","declared"
"wget","libunistring","declared"
"wget","lzlib","declared"
"wget","nettle","declared"
"wget","nghttp2","declared"
"wget","openssl","declared"
"wget","pcre","declared"
"wget","pcre2","declared"
"wget","util-linux","declared"
"wget","xz","declared"
"wget","zlib","declared"
"wget","zstd","declared"
"openvino","abseil-cpp","declared"
"openvino","nlohmann-json","declared"
"openvino","onetbb","declared"
"openvino","onnx","declared"
"openvino","protobuf","declared"
"openvino","pugixml","declared"
"openvino","python:numpy","declared"
"openvino","snappy-compression","declared"
"libodfgen","gcc","declared"
"libodfgen","glibc","declared"
"libodfgen","librevenge","declared"
"libodfgen","libxml2","declared"
"soxr","gcc","declared"
"soxr","glibc","declared"
"mhash","glibc","declared"
"libgssglue","glibc","declared"
"whois","glibc","declared"
"whois","libidn2","declared"
"whois","libxcrypt","declared"
"libchamplain","cairo-graphics-library","declared"
"libchamplain","clutter","declared"
"libchamplain","clutter-gtk","declared"
"libchamplain","cogl","declared"
"libchamplain","debian:gir1.2-champlain-0.12","declared"
"libchamplain","debian:gir1.2-gobject-2.0-dev","declared"
"libchamplain","debian:gir1.2-gtk-3.0-dev","declared"
"libchamplain","debian:gir1.2-gtkchamplain-0.12","declared"
"libchamplain","gdk-pixbuf","declared"
"libchamplain","glib","declared"
"libchamplain","glibc","declared"
"libchamplain","gtk","declared"
"libchamplain","libsoup","declared"
"libchamplain","pango","declared"
"libchamplain","sqlite","declared"
"meson","ninja","declared"
"meson","python","declared"
"gnu-bc","glibc","declared"
"gnu-bc","readline","declared"
"xdg-user-dirs-gtk","glib","declared"
"xdg-user-dirs-gtk","glibc","declared"
"xdg-user-dirs-gtk","gtk","declared"
"xdg-user-dirs-gtk","xdg-user-dirs","declared"
"redland","db","declared"
"redland","glibc","declared"
"redland","libtool","declared"
"redland","mariadb","declared"
"redland","postgresql","declared"
"redland","raptor-rdf","declared"
"redland","rasqal","declared"
"redland","sqlite","declared"
"redland","unixodbc","declared"
"double-conversion","gcc","declared"
"double-conversion","glibc","declared"
"libepoxy","glibc","declared"
"libepoxy","libglvnd","declared"
"wpebackend-fdo","gcc","declared"
"wpebackend-fdo","glib","declared"
"wpebackend-fdo","glibc","declared"
"wpebackend-fdo","libepoxy","declared"
"wpebackend-fdo","libwpe","declared"
"wpebackend-fdo","mesa","declared"
"wpebackend-fdo","wayland","declared"
"fastlane","ruby","declared"
"fastlane","terminal-notifier","declared"
"libnet","glibc","declared"
"pcsc-lite","ccid","declared"
"pcsc-lite","debian:runit-helper","declared"
"pcsc-lite","glib","declared"
"pcsc-lite","glibc","declared"
"pcsc-lite","init-system-helpers","declared"
"pcsc-lite","polkit","declared"
"pcsc-lite","systemd","declared"
"mpdecimal","gcc","declared"
"mpdecimal","glibc","declared"
"nftables","glibc","declared"
"nftables","gmp","declared"
"nftables","iptables","declared"
"nftables","jansson","declared"
"nftables","libedit","declared"
"nftables","libmnl","declared"
"nftables","libnftnl","declared"
"nftables","ncurses","declared"
"nftables","readline","declared"
"tesseract-ocr","cairo-graphics-library","declared"
"tesseract-ocr","curl","declared"
"tesseract-ocr","debian:tesseract-ocr-eng","declared"
"tesseract-ocr","debian:tesseract-ocr-osd","declared"
"tesseract-ocr","fontconfig","declared"
"tesseract-ocr","freetype","declared"
"tesseract-ocr","gcc","declared"
"tesseract-ocr","gettext","declared"
"tesseract-ocr","glib","declared"
"tesseract-ocr","glibc","declared"
"tesseract-ocr","harfbuzz","declared"
"tesseract-ocr","icu","declared"
"tesseract-ocr","leptonica","declared"
"tesseract-ocr","libarchive","declared"
"tesseract-ocr","pango","declared"
"liboauth","curl","declared"
"liboauth","glibc","declared"
"liboauth","homebrew:openssl@4","declared"
"liboauth","nss","declared"
