package,registry_hit,repository_url,homepage,fetched_at
graphicsmagick,debian-13,,http://www.graphicsmagick.org/,2026-04-27T20:49:35Z
grilo,debian-13,https://salsa.debian.org/berto/grilo,https://wiki.gnome.org/Projects/Grilo,2026-04-27T20:49:35Z
grilo-plugins,debian-13,https://salsa.debian.org/berto/grilo-plugins,https://wiki.gnome.org/Projects/Grilo,2026-04-27T20:49:35Z
gsasl,debian-13,https://salsa.debian.org/xmpp-team/gsasl,https://www.gnu.org/software/gsasl/,2026-04-27T20:49:35Z
gsettings-desktop-schemas,debian-13,https://salsa.debian.org/gnome-team/gsettings-desktop-schemas,https://www.gnome.org/,2026-04-27T20:49:35Z
gsl,debian-13,https://salsa.debian.org/edd/gsl,https://www.gnu.org/software/gsl,2026-04-27T20:49:35Z
gsm,,,,2026-04-27T20:49:35Z
gsound,debian-13,https://salsa.debian.org/gnome-team/gsound,https://wiki.gnome.org/Projects/GSound,2026-04-27T20:49:35Z
gssdp,debian-13,https://salsa.debian.org/gnome-team/gssdp,https://wiki.gnome.org/Projects/GUPnP,2026-04-27T20:49:35Z
gstreamer:bad,,,,2026-04-27T20:49:35Z
gstreamer:base,,,,2026-04-27T20:49:35Z
gstreamer:editing-services,,,,2026-04-27T20:49:35Z
gstreamer:good,,,,2026-04-27T20:49:35Z
gstreamer:libav,,,,2026-04-27T20:49:35Z
gstreamer:ugly,,,,2026-04-27T20:49:35Z
gtk-engines,,,,2026-04-27T20:49:35Z
gtk-mac-integration,,,,2026-04-27T20:49:35Z
gtk-vnc,debian-13,https://salsa.debian.org/libvirt-team/gtk-vnc,https://wiki.gnome.org/Projects/gtk-vnc,2026-04-27T20:49:35Z
gtkmm,spack.io,https://www.gtkmm.org/en/,https://www.gtkmm.org/en/,2026-04-27T20:49:35Z
gtkspell,debian-13,,,2026-04-27T20:49:35Z
gts-triangulated-surface,,,,2026-04-27T20:49:35Z
gucharmap,debian-13,https://salsa.debian.org/gnome-team/gucharmap,https://wiki.gnome.org/Apps/Gucharmap,2026-04-27T20:49:35Z
gupnp,debian-13,https://salsa.debian.org/gnome-team/gupnp,https://gnome.pages.gitlab.gnome.org/gupnp/docs/,2026-04-27T20:49:35Z
gupnp-av,debian-13,https://salsa.debian.org/gnome-team/gupnp-av,http://www.gupnp.org,2026-04-27T20:49:35Z
gupnp-dlna,debian-13,https://salsa.debian.org/gnome-team/gupnp-dlna,https://wiki.gnome.org/Projects/GUPnP,2026-04-27T20:49:35Z
gupnp-igd,debian-13,https://salsa.debian.org/gnome-team/gupnp-igd,https://wiki.gnome.org/Projects/GUPnP,2026-04-27T20:49:35Z
gutenprint,debian-13,https://salsa.debian.org/printing-team/gutenprint,http://gimp-print.sourceforge.net/,2026-04-27T20:49:35Z
gvfs,debian-13,https://salsa.debian.org/gnome-team/gvfs,https://wiki.gnome.org/Projects/gvfs,2026-04-27T20:49:35Z
gwenview,debian-13,https://salsa.debian.org/qt-kde-team/kde/gwenview,https://apps.kde.org/gwenview/,2026-04-27T20:49:35Z
haveged,debian-13,https://forgejo.debian.net/linux/haveged,https://issihosts.com/haveged/,2026-04-27T20:49:35Z
hdparm,debian-13,https://salsa.debian.org/debian/hdparm,http://sourceforge.net/projects/hdparm/,2026-04-27T20:49:35Z
heimdal,debian-13,https://salsa.debian.org/debian/heimdal,http://www.h5l.org/,2026-04-27T20:49:35Z
hello,debian-13,https://salsa.debian.org/sanvila/hello,https://www.gnu.org/software/hello/,2026-04-27T20:49:35Z
hesiod,debian-13,https://salsa.debian.org/debian/hesiod,,2026-04-27T20:49:35Z
hexchat,debian-13,https://salsa.debian.org/debian/hexchat,https://hexchat.github.io,2026-04-27T20:49:35Z
hicolor-icon-theme,debian-13,https://salsa.debian.org/gnome-team/hicolor-icon-theme,,2026-04-27T20:49:35Z
hitori,debian-13,https://salsa.debian.org/gnome-team/hitori,https://wiki.gnome.org/Apps/Hitori,2026-04-27T20:49:35Z
hoichess,debian-13,https://salsa.debian.org/debian/hoichess,http://www.hoicher.de/hoichess/,2026-04-27T20:49:35Z
hostname,debian-13,https://salsa.debian.org/meskes/hostname,,2026-04-27T20:49:35Z
hplip,debian-13,https://salsa.debian.org/printing-team/hplip.v2,https://developers.hp.com/hp-linux-imaging-and-printing,2026-04-27T20:49:35Z
hsqldb,debian-13,https://salsa.debian.org/java-team/hsqldb,https://hsqldb.org/,2026-04-27T20:49:35Z
i2c-tools,debian-13,https://salsa.debian.org/aurel32/i2c-tools,https://www.kernel.org/pub/software/utils/i2c-tools/,2026-04-27T20:49:35Z
icoutils,debian-13,https://salsa.debian.org/debian/icoutils,https://www.nongnu.org/icoutils/,2026-04-27T20:49:35Z
iftop,debian-13,https://salsa.debian.org/debian/iftop,http://www.ex-parrot.com/~pdw/iftop/,2026-04-27T20:49:35Z
ifupdown,debian-13,https://salsa.debian.org/debian/ifupdown,,2026-04-27T20:49:35Z
ijs,debian-13,https://salsa.debian.org/printing-team/ijs,http://www.linuxprinting.org/ijs/,2026-04-27T20:49:35Z
imlib2,debian-13,https://salsa.debian.org/debian/imlib2,https://docs.enlightenment.org/api/imlib2/html/index.html,2026-04-27T20:49:35Z
inetutils,debian-13,https://git.hadrons.org/cgit/debian/pkgs/inetutils.git,https://www.gnu.org/software/inetutils/,2026-04-27T20:49:35Z
inkscape,debian-13,https://salsa.debian.org/multimedia-team/inkscape,https://inkscape.org,2026-04-27T20:49:35Z
intelrdfpmath,debian-13,https://salsa.debian.org/debian/intelrdfpmath,https://software.intel.com/en-us/articles/intel-decimal-floating-point-math-library,2026-04-27T20:49:35Z
ipset,debian-13,https://salsa.debian.org/pkg-netfilter-team/pkg-ipset,https://ipset.netfilter.org/,2026-04-27T20:49:35Z
isl,debian-13,,https://openhub.net/p/isl,2026-04-27T20:46:25Z
iw,debian-13,https://salsa.debian.org/kernel-team/iw,https://wireless.wiki.kernel.org/en/users/documentation/iw,2026-04-27T20:49:35Z
jack-audio-connection-kit,debian-13,https://salsa.debian.org/multimedia-team/jack-audio-connection-kit,https://jackaudio.org/,2026-04-27T20:49:35Z
jigit,debian-13,,https://www.einval.com/~steve/software/JTE/,2026-04-27T20:49:35Z
jimtcl,debian-13,https://salsa.debian.org/debian/jimtcl,http://jim.tcl.tk/,2026-04-27T20:49:35Z
jpeg,spack.io,https://github.com/mozilla/mozjpeg,https://github.com/mozilla/mozjpeg,2026-04-27T20:49:35Z
juk,debian-13,https://salsa.debian.org/qt-kde-team/kde/juk,https://juk.kde.org/,2026-04-27T20:49:35Z
k3b,debian-13,https://salsa.debian.org/qt-kde-team/kde/k3b,https://apps.kde.org/k3b/,2026-04-27T20:49:35Z
kamera,debian-13,https://salsa.debian.org/qt-kde-team/kde/kamera,https://apps.kde.org/kamera/,2026-04-27T20:49:35Z
kate,debian-13,https://salsa.debian.org/qt-kde-team/kde/kate,https://kate-editor.org/,2026-04-27T20:49:35Z
kcalc,debian-13,https://salsa.debian.org/qt-kde-team/kde/kcalc,https://apps.kde.org/kcalc/,2026-04-27T20:49:35Z
kdsoap,debian-13,https://salsa.debian.org/qt-kde-team/extras/kdsoap,https://www.kdab.com/development-resources/qt-tools/kd-soap/,2026-04-27T20:49:35Z
kfind,debian-13,https://salsa.debian.org/qt-kde-team/kde/kfind,https://apps.kde.org/kfind/,2026-04-27T20:49:35Z
kmag,debian-13,https://salsa.debian.org/qt-kde-team/kde/kmag,https://apps.kde.org/kmag/,2026-04-27T20:49:35Z
kmail,debian-13,https://salsa.debian.org/qt-kde-team/kde/kmail,https://invent.kde.org/pim/kmail,2026-04-27T20:49:35Z
kmousetool,debian-13,https://salsa.debian.org/qt-kde-team/kde/kmousetool,https://apps.kde.org/kmousetool/,2026-04-27T20:49:35Z
kmouth,debian-13,https://salsa.debian.org/qt-kde-team/kde/kmouth,https://apps.kde.org/kmouth/,2026-04-27T20:49:35Z
konqueror,debian-13,https://salsa.debian.org/qt-kde-team/kde/konqueror,https://apps.kde.org/konqueror,2026-04-27T20:49:35Z
konsole,debian-13,https://salsa.debian.org/qt-kde-team/kde/konsole,https://konsole.kde.org/,2026-04-27T20:49:35Z
korganizer,debian-13,https://salsa.debian.org/qt-kde-team/kde/korganizer,https://invent.kde.org/pim/korganizer,2026-04-27T20:49:35Z
kpeoplevcard,debian-13,https://salsa.debian.org/qt-kde-team/kde/kpeoplevcard,https://community.kde.org/PIM,2026-04-27T20:49:35Z
kwalletmanager,debian-13,https://salsa.debian.org/qt-kde-team/kde/kwalletmanager,https://apps.kde.org/kwalletmanager5/,2026-04-27T20:49:35Z
kyotocabinet,debian-13,https://salsa.debian.org/debian/kyotocabinet,https://dbmx.net/kyotocabinet/,2026-04-27T20:49:35Z
ladspa,,,,2026-04-27T20:49:35Z
lame,debian-13,https://salsa.debian.org/multimedia-team/lame,https://lame.sourceforge.io/,2026-04-27T20:49:35Z
layer-shell-qt,debian-13,https://salsa.debian.org/qt-kde-team/kde/layer-shell-qt,http://www.kde.org/,2026-04-27T20:49:35Z
lbfgsb,debian-13,https://salsa.debian.org/gspr/lbfgsb,https://users.iems.northwestern.edu/~nocedal/lbfgsb.html,2026-04-27T20:49:35Z
ldns,debian-13,https://salsa.debian.org/dns-team/ldns,https://www.nlnetlabs.nl/projects/ldns/about/,2026-04-27T20:49:35Z
lensfun,debian-13,https://salsa.debian.org/qt-kde-team/3rdparty/lensfun,https://lensfun.github.io/,2026-04-27T20:49:35Z
libaacs,debian-13,https://salsa.debian.org/multimedia-team/libaacs,https://www.videolan.org/developers/libaacs.html,2026-04-27T20:49:35Z
libabw,debian-13,,https://wiki.documentfoundation.org/DLP/Libraries/libabw,2026-04-27T20:49:35Z
libadwaita,vcpkg.io,,,2026-04-27T20:49:35Z
libadwaita-1,debian-13,https://salsa.debian.org/gnome-team/libadwaita,https://gnome.pages.gitlab.gnome.org/libadwaita/,2026-04-27T20:49:35Z
libao,debian-13,http://git.debian.org/?p=users/ron/libao.git,http://www.xiph.org/ao/,2026-04-27T20:49:35Z
libapplewm,spack.io,https://gitlab.freedesktop.org/xorg/lib/libAppleWM,https://gitlab.freedesktop.org/xorg/lib/libAppleWM,2026-04-27T20:49:35Z
libart-lgpl,debian-13,,,2026-04-27T20:49:35Z
libasyncns,debian-13,https://git.ortolo.eu/pkg-libasyncns.git,http://0pointer.de/lennart/projects/libasyncns/,2026-04-27T20:49:35Z
libatasmart,debian-13,https://salsa.debian.org/utopia-team/libatasmart,http://0pointer.de/blog/projects/being-smart.html,2026-04-27T20:49:35Z
libavc1394,debian-13,https://salsa.debian.org/multimedia-team/libavc1394,http://sourceforge.net/projects/libavc1394/,2026-04-27T20:49:35Z
libb64,debian-13,https://salsa.debian.org/alteholz/libb64.git,http://libb64.sourceforge.net/,2026-04-27T20:49:35Z
libbdplus,debian-13,https://salsa.debian.org/multimedia-team/libbdplus,https://www.videolan.org/developers/libbdplus.html,2026-04-27T20:49:35Z
libbs2b,debian-13,https://salsa.debian.org/debian/libbs2b,https://bs2b.sourceforge.net/,2026-04-27T20:49:35Z
libburn,debian-13,https://salsa.debian.org/optical-media-team/libburn,http://libburnia-project.org,2026-04-27T20:49:35Z
libcaca,debian-13,https://salsa.debian.org/multimedia-team/libcaca,http://caca.zoy.org/wiki/libcaca,2026-04-27T20:49:35Z
libcanberra,debian-13,https://salsa.debian.org/gnome-team/libcanberra,https://0pointer.de/lennart/projects/libcanberra/,2026-04-27T20:49:35Z
libcapi,,,,2026-04-27T20:49:35Z
libcddb,debian-13,https://salsa.debian.org/nickg/libcddb,http://libcddb.sourceforge.net,2026-04-27T20:49:35Z
libcdio,debian-13,https://salsa.debian.org/debian/libcdio,https://www.gnu.org/software/libcdio/,2026-04-27T20:49:35Z
libcdio-paranoia,debian-13,https://salsa.debian.org/debian/libcdio-paranoia,https://www.gnu.org/software/libcdio/,2026-04-27T20:49:35Z
libcdr,debian-13,,http://freedesktop.org/wiki/Software/libcdr,2026-04-27T20:49:35Z
libchamplain,debian-13,https://salsa.debian.org/gnome-team/libchamplain,https://wiki.gnome.org/Projects/libchamplain,2026-04-27T20:49:35Z
libcloudproviders,debian-13,https://salsa.debian.org/gnome-team/libcloudproviders,https://gnome.pages.gitlab.gnome.org/libcloudproviders/,2026-04-27T20:49:35Z
libconfig-hyperrealm,,,,2026-04-27T20:49:35Z
libcuefile,,,,2026-04-27T20:49:35Z
libdaemon,debian-13,https://salsa.debian.org/utopia-team/libdaemon,http://0pointer.de/lennart/projects/libdaemon/,2026-04-27T20:49:35Z
libdbi,debian-13,,https://libdbi.sourceforge.net/,2026-04-27T20:49:35Z
libdbusmenu,debian-13,https://salsa.debian.org/debian-ayatana-team/libdbusmenu,https://launchpad.net/dbusmenu,2026-04-27T20:49:35Z
libdbusmenu-qt,debian-13,https://salsa.debian.org/qt-kde-team/extras/libdbusmenu-qt,https://launchpad.net/libdbusmenu-qt,2026-04-27T20:49:35Z
libdc1394,debian-13,https://salsa.debian.org/multimedia-team/libdc1394,https://sourceforge.net/projects/libdc1394/,2026-04-27T20:49:35Z
libdca,debian-13,https://salsa.debian.org/multimedia-team/libdca,https://www.videolan.org/developers/libdca.html,2026-04-27T20:49:35Z
libdebian-installer,debian-13,https://salsa.debian.org/installer-team/libdebian-installer,,2026-04-27T20:49:35Z
libdiscid,debian-13,https://salsa.debian.org/multimedia-team/libdiscid,https://musicbrainz.org/doc/libdiscid,2026-04-27T20:49:35Z
libdmapsharing,debian-13,https://salsa.debian.org/gnome-team/libdmapsharing,https://www.flyn.org/projects/libdmapsharing/,2026-04-27T20:49:35Z
libdmtx,debian-13,,https://github.com/dmtx,2026-04-27T20:49:35Z
libdv,debian-13,https://salsa.debian.org/debian/libdv,http://libdv.sourceforge.net/,2026-04-27T20:49:35Z
libdvbpsi,debian-13,https://salsa.debian.org/multimedia-team/libdvbpsi,http://www.videolan.org/developers/libdvbpsi.html,2026-04-27T20:49:35Z
libdvdcss,vcpkg.io,,,2026-04-27T20:49:35Z
libdvdnav,debian-13,https://salsa.debian.org/multimedia-team/libdvdnav,https://www.videolan.org/developers/libdvdnav.html,2026-04-27T20:49:35Z
libdvdread,debian-13,https://salsa.debian.org/multimedia-team/libdvdread,https://www.videolan.org/developers/libdvdnav.html,2026-04-27T20:49:35Z
libe-book,debian-13,,http://www.freedesktop.org/wiki/Software/libe-book,2026-04-27T20:49:35Z
libebml,debian-13,https://salsa.debian.org/multimedia-team/libebml,https://dl.matroska.org/downloads/libebml/,2026-04-27T20:49:35Z
libemf,debian-13,https://salsa.debian.org/debian/libemf,https://libemf.sourceforge.net/,2026-04-27T20:49:35Z
libeot,debian-13,https://salsa.debian.org/fonts-team/libeot,,2026-04-27T20:49:35Z
libepubgen,debian-13,,http://libepubgen.sourceforge.net,2026-04-27T20:49:35Z
libetonyek,debian-13,,http://www.freedesktop.org/wiki/Software/libetonyek,2026-04-27T20:49:35Z
libevdev,debian-13,https://salsa.debian.org/debian/libevdev,https://www.freedesktop.org/wiki/Software/libevdev/,2026-04-27T20:49:35Z
libexecs,debian-13,https://salsa.debian.org/virtualsquare-team/s2argv-execs,http://www.virtualsquare.org/,2026-04-27T20:49:35Z
libexttextcat,debian-13,,https://wiki.documentfoundation.org/Libexttextcat,2026-04-27T20:49:35Z
libfabric,debian-13,https://github.com/ofiwg/libfabric,https://ofiwg.github.io/libfabric/,2026-04-27T20:49:35Z
libfakekey,debian-13,,,2026-04-27T20:49:35Z
libffado,debian-13,https://salsa.debian.org/multimedia-team/ffado,http://www.ffado.org/,2026-04-27T20:49:35Z
libfilezilla,debian-13,https://salsa.debian.org/debian/libfilezilla,https://lib.filezilla-project.org/,2026-04-27T20:49:35Z
libfontenc,debian-13,https://salsa.debian.org/xorg-team/lib/libfontenc,,2026-04-27T20:49:35Z
libfreehand,debian-13,,http://freedesktop.org/wiki/Software/libfreehand,2026-04-27T20:49:35Z
libftdi,debian-13,,http://www.intra2net.com/en/developer/libftdi/,2026-04-27T20:49:35Z
libgadu,debian-13,https://salsa.debian.org/debian/libgadu,http://toxygen.net/libgadu/,2026-04-27T20:49:35Z
libgav1,debian-13,https://salsa.debian.org/multimedia-team/libgav1,https://chromium.googlesource.com/codecs/libgav1/,2026-04-27T20:49:35Z
libgdata,debian-13,https://salsa.debian.org/gnome-team/libgdata,https://wiki.gnome.org/Projects/libgdata,2026-04-27T20:49:35Z
libgdiplus,debian-13,https://salsa.debian.org/dotnet-team/libgdiplus,http://www.mono-project.com/Libgdiplus,2026-04-27T20:49:35Z
libgee,spack.io,https://gitlab.gnome.org/GNOME/libgee,https://gitlab.gnome.org/GNOME/libgee,2026-04-27T20:49:35Z
libgepub,debian-13,https://salsa.debian.org/gnome-team/libgepub,,2026-04-27T20:49:35Z
libgit2-glib,debian-13,https://salsa.debian.org/gnome-team/libgit2-glib,https://wiki.gnome.org/Projects/Libgit2-glib,2026-04-27T20:49:35Z
libgnome-games-support,debian-13,https://salsa.debian.org/gnome-team/libgnome-games-support,https://wiki.gnome.org/Apps/Games,2026-04-27T20:49:35Z
libgnomecanvas,debian-13,,,2026-04-27T20:49:35Z
libgnomekbd,debian-13,https://salsa.debian.org/gnome-team/libgnomekbd,,2026-04-27T20:49:35Z
libgnt,debian-13,https://salsa.debian.org/debian/libgnt,https://keep.imfreedom.org/libgnt/libgnt,2026-04-27T20:49:35Z
libgpod,debian-13,https://salsa.debian.org/debian/libgpod,http://www.gtkpod.org/wiki/Libgpod,2026-04-27T20:49:35Z
libgtop,spack.io,https://gitlab.gnome.org/GNOME/libgtop,https://gitlab.gnome.org/GNOME/libgtop,2026-04-27T20:49:35Z
libgudev,debian-13,https://salsa.debian.org/gnome-team/libgudev,https://wiki.gnome.org/Projects/libgudev,2026-04-27T20:49:35Z
libgweather,,,,2026-04-27T20:49:35Z
libgxps,debian-13,https://salsa.debian.org/gnome-team/libgxps,https://wiki.gnome.org/libgxps,2026-04-27T20:49:35Z
libhdf4,debian-13,https://salsa.debian.org/debian-gis-team/hdf4,http://www.hdfgroup.com/,2026-04-27T20:49:35Z
libid3tag,debian-13,https://salsa.debian.org/multimedia-team/libid3tag,,2026-04-27T20:49:35Z
libiec61883,debian-13,https://salsa.debian.org/debian/libiec61883,https://ieee1394.docs.kernel.org/en/latest/libiec61883.html,2026-04-27T20:49:35Z
libieee1284,debian-13,,http://cyberelk.net/tim/software/libieee1284/,2026-04-27T20:49:35Z
libinput,debian-13,https://salsa.debian.org/xorg-team/lib/libinput,https://www.freedesktop.org/wiki/Software/libinput/,2026-04-27T20:49:35Z
libisofs,debian-13,https://salsa.debian.org/optical-media-team/libisofs/tree/master,http://libburnia-project.org,2026-04-27T20:49:35Z
libkate,debian-13,https://salsa.debian.org/multimedia-team/libkate,https://wiki.xiph.org/index.php/OggKate,2026-04-27T20:49:35Z
liblangtag,debian-13,https://bitbucket.org/tagoh/liblangtag,http://tagoh.bitbucket.org/liblangtag/,2026-04-27T20:49:35Z
libldac,debian-13,https://salsa.debian.org/multimedia-team/libldac,https://android.googlesource.com/platform/external/libldac,2026-04-27T20:49:35Z
liblinear,debian-13,https://salsa.debian.org/science-team/liblinear,https://www.csie.ntu.edu.tw/~cjlin/liblinear/,2026-04-27T20:49:35Z
liblognorm,debian-13,https://salsa.debian.org/debian/liblognorm,https://www.liblognorm.com/,2026-04-27T20:49:35Z
liblouisutdml,debian-13,https://salsa.debian.org/a11y-team/liblouisutdml,http://liblouis.org/,2026-04-27T20:49:35Z
liblzf,debian-13,https://salsa.debian.org/debian/liblzf,http://software.schmorp.de/pkg/liblzf.html,2026-04-27T20:49:35Z
libmanette,debian-13,https://salsa.debian.org/gnome-team/libmanette,https://gnome.pages.gitlab.gnome.org/libmanette/,2026-04-27T20:49:35Z
libmatekbd,debian-13,https://salsa.debian.org/debian-mate-team/libmatekbd,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
libmatemixer,debian-13,https://salsa.debian.org/debian-mate-team/libmatemixer,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
libmateweather,debian-13,https://salsa.debian.org/debian-mate-team/libmateweather,http://www.mate-desktop.org/,2026-04-27T20:49:35Z
libmatroska,debian-13,https://salsa.debian.org/multimedia-team/libmatroska,https://www.matroska.org/,2026-04-27T20:49:35Z
libmbim,debian-13,https://salsa.debian.org/DebianOnMobile-team/libmbim,https://www.freedesktop.org/wiki/Software/libmbim/,2026-04-27T20:49:35Z
libmcrypt,debian-13,https://salsa.debian.org/debian/libmcrypt,https://mcrypt.sourceforge.net/,2026-04-27T20:49:35Z
libmediaart,debian-13,https://salsa.debian.org/gnome-team/libmediaart,https://wiki.gnome.org/MediaArtStorageSpec,2026-04-27T20:49:35Z
libmemcached,debian-13,https://github.com/awesomized/libmemcached,https://awesomized.github.io/libmemcached/,2026-04-27T20:49:35Z
libmikmod,debian-13,https://salsa.debian.org/mod-player-team/libmikmod,http://mikmod.sf.net/,2026-04-27T20:49:35Z
libmms,debian-13,https://salsa.debian.org/multimedia-team/libmms,http://libmms.sourceforge.net/,2026-04-27T20:49:35Z
libmng,debian-13,,http://www.libmng.com,2026-04-27T20:49:35Z
libmodplug,debian-13,https://salsa.debian.org/mod-player-team/libmodplug,http://modplug-xmms.sourceforge.net/,2026-04-27T20:49:35Z
libmspack,debian-13,https://salsa.debian.org/debian/libmspack,https://www.cabextract.org.uk/libmspack/,2026-04-27T20:49:35Z
libmspub,debian-13,,http://www.freedesktop.org/wiki/Software/libmspub,2026-04-27T20:49:35Z
libmtp,debian-13,https://salsa.debian.org/debian/libmtp,https://libmtp.sourceforge.net/,2026-04-27T20:49:35Z
libmusicbrainz,,,,2026-04-27T20:49:35Z
libmwaw,debian-13,,http://sourceforge.net/projects/libmwaw,2026-04-27T20:49:35Z
libnatpmp,debian-13,https://salsa.debian.org/miniupnp-team/libnatpmp,http://miniupnp.free.fr/libnatpmp.html,2026-04-27T20:49:35Z
libndp,debian-13,https://salsa.debian.org/debian/libndp,http://libndp.org,2026-04-27T20:49:35Z
libnetfilter-acct,debian-13,https://salsa.debian.org/pkg-netfilter-team/pkg-libnetfilter-acct,https://www.netfilter.org/projects/libnetfilter_acct/,2026-04-27T20:49:35Z
libnice,debian-13,https://salsa.debian.org/telepathy-team/libnice,https://libnice.freedesktop.org/,2026-04-27T20:49:35Z
libnma,debian-13,https://salsa.debian.org/utopia-team/libnma,https://networkmanager.dev,2026-04-27T20:49:35Z
libnotify,debian-13,https://salsa.debian.org/gnome-team/libnotify,,2026-04-27T20:49:35Z
libntlm,debian-13,https://salsa.debian.org/pkg-security-team/libntlm,https://www.nongnu.org/libntlm/,2026-04-27T20:49:35Z
libnumbertext,debian-13,https://salsa.debian.org/libreoffice-team/libnumbertext,https://numbertext.github.io/,2026-04-27T20:49:35Z
liboauth,debian-13,https://salsa.debian.org/debian/liboauth,http://liboauth.sourceforge.net/,2026-04-27T20:49:35Z
libodfgen,debian-13,,https://sourceforge.net/p/libwpd/wiki/libodfgen/,2026-04-27T20:49:35Z
liboobs,debian-13,https://salsa.debian.org/debian/liboobs,https://developer.gnome.org/liboobs,2026-04-27T20:49:35Z
libopenmpt,debian-13,https://salsa.debian.org/multimedia-team/libopenmpt,https://lib.openmpt.org/libopenmpt/,2026-04-27T20:49:35Z
libopenmpt-modplug,debian-13,https://salsa.debian.org/multimedia-team/libopenmpt-modplug,https://lib.openmpt.org/libopenmpt/,2026-04-27T20:49:35Z
libopenraw,debian-13,https://salsa.debian.org/debian/libopenraw,http://libopenraw.freedesktop.org/,2026-04-27T20:49:35Z
libosinfo,debian-13,https://salsa.debian.org/libvirt-team/libosinfo,https://libosinfo.org/,2026-04-27T20:49:35Z
libotf,debian-13,https://salsa.debian.org/debian/libotf,https://www.nongnu.org/m17n/,2026-04-27T20:49:35Z
libotr,debian-13,https://salsa.debian.org/pkg-privacy-team/libotr,https://otr.cypherpunks.ca/,2026-04-27T20:49:35Z
libpagemaker,debian-13,,http://wiki.documentfoundation.org/DLP/Libraries/libpagemaker,2026-04-27T20:49:35Z
libpeas,debian-13,https://salsa.debian.org/gnome-team/libpeas,https://wiki.gnome.org/Projects/Libpeas,2026-04-27T20:49:35Z
libpfm4,debian-13,https://salsa.debian.org/hpc-team/libpfm4,https://perfmon2.sourceforge.net/,2026-04-27T20:49:35Z
libplacebo,debian-13,https://salsa.debian.org/multimedia-team/libplacebo,https://code.videolan.org/videolan/libplacebo,2026-04-27T20:49:35Z
libpst,debian-13,https://salsa.debian.org/debian/libpst,https://www.five-ten-sg.com/libpst/,2026-04-27T20:49:35Z
libqalculate,debian-13,https://salsa.debian.org/debian/libqalculate,https://qalculate.github.io/,2026-04-27T20:49:35Z
libqmi,debian-13,https://salsa.debian.org/DebianOnMobile-team/libqmi,https://www.freedesktop.org/wiki/Software/libqmi,2026-04-27T20:49:35Z
libquvi-scripts,debian-13,https://salsa.debian.org/debian/libquvi-scripts,https://quvi.sourceforge.net,2026-04-27T20:49:35Z
libqxp,debian-13,,https://wiki.documentfoundation.org/DLP/Libraries/libqxp,2026-04-27T20:49:35Z
libraw1394,debian-13,,https://ieee1394.wiki.kernel.org/,2026-04-27T20:49:35Z
librelp,debian-13,https://salsa.debian.org/debian/librelp,https://www.rsyslog.com/librelp/,2026-04-27T20:49:35Z
libreplaygain,debian-13,https://salsa.debian.org/multimedia-team/libreplaygain,https://www.musepack.net/index.php?pg=src,2026-04-27T20:49:35Z
librevenge,debian-13,,http://sourceforge.net/p/libwpd/wiki/librevenge/,2026-04-27T20:49:35Z
libsecret,debian-13,https://salsa.debian.org/gnome-team/libsecret,https://wiki.gnome.org/Projects/Libsecret,2026-04-27T20:49:35Z
libshout,debian-13,https://salsa.debian.org/multimedia-team/libshout,https://www.icecast.org/,2026-04-27T20:49:35Z
libsidplay,debian-13,,,2026-04-27T20:49:35Z
libsidplay1,,,,2026-04-27T20:49:35Z
libsigc++,,,,2026-04-27T20:49:35Z
libsigsegv,debian-13,https://salsa.debian.org/common-lisp-team/libsigsegv,https://www.gnu.org/software/libsigsegv/,2026-04-27T20:49:35Z
libsmi,debian-13,,http://www.ibr.cs.tu-bs.de/projects/libsmi/,2026-04-27T20:49:35Z
libspatialite,spack.io,https://www.gaia-gis.it,https://www.gaia-gis.it,2026-04-27T20:49:35Z
libspf2,debian-13,http://svn.kibibyte.se/libspf2,http://www.libspf2.org/,2026-04-27T20:49:35Z
libspnav,debian-13,https://salsa.debian.org/science-team/libspnav,http://spacenav.sourceforge.net,2026-04-27T20:49:35Z
libsvm,debian-13,https://salsa.debian.org/science-team/libsvm,https://www.csie.ntu.edu.tw/~cjlin/libsvm/,2026-04-27T20:49:35Z
libteam,debian-13,https://salsa.debian.org/debian/libteam,http://libteam.org,2026-04-27T20:49:35Z
libtextwrap,debian-13,https://salsa.debian.org/debian/libtextwrap,http://libtextwrap.sourceforge.net/,2026-04-27T20:49:35Z
libtomcrypt,debian-13,https://salsa.debian.org/debian/libtomcrypt,https://www.libtom.net/LibTomCrypt/,2026-04-27T20:49:35Z
libu2f-host,debian-13,https://salsa.debian.org/auth-team/libu2f-host,https://developers.yubico.com/libu2f-host/,2026-04-27T20:49:35Z
libunistring,debian-13,https://git.jff.email/cgit/libunistring.git,https://www.gnu.org/software/libunistring/,2026-04-27T20:46:25Z
libunity,debian-13,,https://launchpad.net/libunity,2026-04-27T20:49:35Z
libupnp,vcpkg.io,,,2026-04-27T20:49:35Z
libusb-compat,conan.io,https://github.com/conan-io/conan-center-index,https://github.com/libusb/libusb-compat-0.1,2026-04-27T20:49:35Z
libvdpau,debian-13,https://salsa.debian.org/nvidia-team/libvdpau,https://www.freedesktop.org/wiki/Software/VDPAU/,2026-04-27T20:49:35Z
libvirt,debian-13,https://salsa.debian.org/libvirt-team/libvirt,https://libvirt.org/,2026-04-27T20:49:35Z
