package,license,fetched_at
ifupdown,,2026-07-21T21:08:15Z
ijs,,2026-07-21T21:08:15Z
imagemagick,imagemagick,2026-07-21T21:08:15Z
imath,bsd-3-clause,2026-07-21T21:08:15Z
imlib2,imlib2,2026-07-21T21:08:15Z
incidenceeditor,,2026-07-21T21:08:15Z
inetutils,gpl-3.0-or-later,2026-07-21T21:08:15Z
inih,,2026-07-21T21:08:15Z
inkscape,,2026-07-21T21:08:15Z
insserv,,2026-07-21T21:08:15Z
intel-processor-trace,,2026-07-21T21:08:15Z
intelrdfpmath,,2026-07-21T21:08:15Z
iptables,,2026-07-21T21:08:15Z
iputils,,2026-07-21T21:08:15Z
ipython,bsd-3-clause,2026-07-21T21:08:15Z
isl,mit,2026-07-21T21:08:15Z
iso-codes,lgpl-2.1-or-later,2026-07-21T21:08:15Z
iw,,2026-07-21T21:08:15Z
ixion,,2026-07-21T21:08:15Z
jack-audio-connection-kit,,2026-07-21T21:08:15Z
jansson,mit,2026-07-21T21:08:15Z
jasper,jasper-2.0,2026-07-21T21:08:15Z
jbig2dec,agpl-3.0-or-later,2026-07-21T21:08:15Z
jbigkit,,2026-07-21T21:08:15Z
jemalloc,bsd-2-clause,2026-07-21T21:08:15Z
jenv,mit,2026-07-21T21:08:15Z
jigit,,2026-07-21T21:08:15Z
jimtcl,,2026-07-21T21:08:15Z
jpeg,ijg,2026-07-21T21:08:15Z
jq,mit,2026-07-21T21:08:15Z
json-c,mit,2026-07-21T21:08:15Z
json-glib,lgpl-2.1-or-later,2026-07-21T21:08:15Z
jsoncpp,mit,2026-07-21T21:08:15Z
juk,,2026-07-21T21:08:15Z
jxrlib,,2026-07-21T21:08:15Z
kaccounts-integration,,2026-07-21T21:08:15Z
kactivities,,2026-07-21T21:08:15Z
kactivities-stats,,2026-07-21T21:08:15Z
kaddressbook,,2026-07-21T21:08:15Z
kamera,,2026-07-21T21:08:15Z
karchive,,2026-07-21T21:08:15Z
kate,,2026-07-21T21:08:15Z
kauth,,2026-07-21T21:08:15Z
kbd,,2026-07-21T21:08:15Z
kbookmarks,,2026-07-21T21:08:15Z
kcalc,,2026-07-21T21:08:15Z
kcalcore,,2026-07-21T21:08:15Z
kcalendarcore,,2026-07-21T21:08:15Z
kcalutils,,2026-07-21T21:08:15Z
kcmutils,,2026-07-21T21:08:15Z
kcodecs,,2026-07-21T21:08:15Z
kcolorpicker,,2026-07-21T21:08:15Z
kcolorscheme,,2026-07-21T21:08:15Z
kcompletion,,2026-07-21T21:08:15Z
kconfig,,2026-07-21T21:08:15Z
kconfigwidgets,,2026-07-21T21:08:15Z
kcontacts,,2026-07-21T21:08:15Z
kcoreaddons,,2026-07-21T21:08:15Z
kcrash,,2026-07-21T21:08:15Z
kdav,,2026-07-21T21:08:15Z
kdbusaddons,,2026-07-21T21:08:15Z
kdeclarative,,2026-07-21T21:08:15Z
kded,,2026-07-21T21:08:15Z
kdegraphics-mobipocket,,2026-07-21T21:08:15Z
kdepim-runtime,,2026-07-21T21:08:15Z
kdeplasma-addons,,2026-07-21T21:08:15Z
kdesu,,2026-07-21T21:08:15Z
kdiagram,,2026-07-21T21:08:15Z
kdnssd,,2026-07-21T21:08:15Z
kdoctools,,2026-07-21T21:08:15Z
keybinder,,2026-07-21T21:08:15Z
keyutils,gpl-2.0-or-later and lgpl-2.0-or-later,2026-07-21T21:08:15Z
kf6-solid,,2026-07-21T21:08:15Z
kfilemetadata,,2026-07-21T21:08:15Z
kfind,,2026-07-21T21:08:15Z
kglobalaccel,,2026-07-21T21:08:15Z
kglobalacceld,,2026-07-21T21:08:15Z
kguiaddons,,2026-07-21T21:08:15Z
kholidays,,2026-07-21T21:08:15Z
ki18n,,2026-07-21T21:08:15Z
kiconthemes,,2026-07-21T21:08:15Z
kidentitymanagement,,2026-07-21T21:08:15Z
kidletime,,2026-07-21T21:08:15Z
kimageannotator,,2026-07-21T21:08:15Z
kimap,,2026-07-21T21:08:15Z
kinfocenter,,2026-07-21T21:08:15Z
kio,,2026-07-21T21:08:15Z
kirigami,,2026-07-21T21:08:15Z
kirigami-addons,,2026-07-21T21:08:15Z
kitemmodels,,2026-07-21T21:08:15Z
kitemviews,,2026-07-21T21:08:15Z
kjobwidgets,,2026-07-21T21:08:15Z
kldap,,2026-07-21T21:08:15Z
klibc,,2026-07-21T21:08:15Z
kmag,,2026-07-21T21:08:15Z
kmail,,2026-07-21T21:08:15Z
kmailtransport,,2026-07-21T21:08:15Z
kmbox,,2026-07-21T21:08:15Z
kmenuedit,,2026-07-21T21:08:15Z
kmime,,2026-07-21T21:08:15Z
kmod,,2026-07-21T21:08:15Z
kmousetool,,2026-07-21T21:08:15Z
kmouth,,2026-07-21T21:08:15Z
knewstuff,,2026-07-21T21:08:15Z
knotifications,,2026-07-21T21:08:15Z
knotifyconfig,,2026-07-21T21:08:15Z
konqueror,,2026-07-21T21:08:15Z
konsole,,2026-07-21T21:08:15Z
kontactinterface,,2026-07-21T21:08:15Z
korganizer,,2026-07-21T21:08:15Z
kpackage,,2026-07-21T21:08:15Z
kparts,,2026-07-21T21:08:15Z
kpeople,,2026-07-21T21:08:15Z
kpeoplevcard,,2026-07-21T21:08:15Z
kpimtextedit,,2026-07-21T21:08:15Z
kpipewire,,2026-07-21T21:08:15Z
kpty,,2026-07-21T21:08:15Z
kquickcharts,,2026-07-21T21:08:15Z
krb5,bsd-2-clause and bsd-2-clause-first-lines and bsd-3-clause and bsd-4-clause and brian-gladman-2-clause and cmu-mach-nodoc and fsfullrwd and hpnd and hpnd-export2-us and hpnd-export-us and hpnd-export-us-acknowledgement and hpnd-export-us-modify and isc and mit and mit-cmu and oldap-2.8 and openvision and (bsd-2-clause or gpl-2.0-or-later),2026-07-21T21:08:15Z
kross,,2026-07-21T21:08:15Z
krunner,,2026-07-21T21:08:15Z
kservice,,2026-07-21T21:08:15Z
ksmtp,,2026-07-21T21:08:15Z
ksshaskpass,,2026-07-21T21:08:15Z
kstatusnotifieritem,,2026-07-21T21:08:15Z
ksvg,,2026-07-21T21:08:15Z
ktextaddons,,2026-07-21T21:08:15Z
ktexteditor,,2026-07-21T21:08:15Z
ktexttemplate,,2026-07-21T21:08:15Z
ktextwidgets,,2026-07-21T21:08:15Z
ktnef,,2026-07-21T21:08:15Z
kunitconversion,,2026-07-21T21:08:15Z
kuserfeedback,,2026-07-21T21:08:15Z
kvazaar,,2026-07-21T21:08:15Z
kwallet,,2026-07-21T21:08:15Z
kwalletmanager,,2026-07-21T21:08:15Z
kwayland,,2026-07-21T21:08:15Z
kwidgetsaddons,,2026-07-21T21:08:15Z
kwindowsystem,,2026-07-21T21:08:15Z
kxmlgui,,2026-07-21T21:08:15Z
kyotocabinet,,2026-07-21T21:08:15Z
ladspa,,2026-07-21T21:08:15Z
lame,lgpl-2.0-or-later,2026-07-21T21:08:15Z
lapack,,2026-07-21T21:08:15Z
layer-shell-qt,,2026-07-21T21:08:15Z
lcms,,2026-07-21T21:08:15Z
ldns,bsd-3-clause,2026-07-21T21:08:15Z
leptonica,bsd-2-clause,2026-07-21T21:08:15Z
lerc,,2026-07-21T21:08:15Z
less,,2026-07-21T21:08:15Z
level-zero,,2026-07-21T21:08:15Z
lib2geom,,2026-07-21T21:08:15Z
libaacs,,2026-07-21T21:08:15Z
libabw,,2026-07-21T21:08:15Z
libaccounts-glib,,2026-07-21T21:08:15Z
libaccounts-qt,,2026-07-21T21:08:15Z
libadwaita,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libadwaita-1,,2026-07-21T21:08:15Z
libaec,bsd-2-clause,2026-07-21T21:08:15Z
libaio,,2026-07-21T21:08:15Z
libao,,2026-07-21T21:08:15Z
libapplewm,mit,2026-07-21T21:08:15Z
libarchive,bsd-2-clause,2026-07-21T21:08:15Z
libass,isc,2026-07-21T21:08:15Z
libassuan,lgpl-2.1-or-later and gpl-3.0-or-later and fsfullr,2026-07-21T21:08:15Z
libasyncns,,2026-07-21T21:08:15Z
libatasmart,,2026-07-21T21:08:15Z
libavc1394,,2026-07-21T21:08:15Z
libavif,bsd-2-clause,2026-07-21T21:08:15Z
libavtp,,2026-07-21T21:08:15Z
libayatana-appindicator,,2026-07-21T21:08:15Z
libayatana-indicator,,2026-07-21T21:08:15Z
libb2,cc0-1.0,2026-07-21T21:08:15Z
libb64,,2026-07-21T21:08:15Z
libbdplus,,2026-07-21T21:08:15Z
libbluray,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libbpf,,2026-07-21T21:08:15Z
libbs2b,,2026-07-21T21:08:15Z
libbsd,,2026-07-21T21:08:15Z
libburn,,2026-07-21T21:08:15Z
libcaca,,2026-07-21T21:08:15Z
libcacard,,2026-07-21T21:08:15Z
libcanberra,,2026-07-21T21:08:15Z
libcap,bsd-3-clause and gpl-2.0-or-later,2026-07-21T21:08:15Z
libcap-ng,,2026-07-21T21:08:15Z
libcbor,mit,2026-07-21T21:08:15Z
libcddb,,2026-07-21T21:08:15Z
libcdio,,2026-07-21T21:08:15Z
libcdio-paranoia,,2026-07-21T21:08:15Z
libcdr,,2026-07-21T21:08:15Z
libcerf,mit,2026-07-21T21:08:15Z
libchamplain,,2026-07-21T21:08:15Z
libclc,apache-2.0 with llvm-exception,2026-07-21T21:08:15Z
libcloudproviders,,2026-07-21T21:08:15Z
libcmis,,2026-07-21T21:08:15Z
libconfig-hyperrealm,,2026-07-21T21:08:15Z
libconfuse,,2026-07-21T21:08:15Z
libcue,,2026-07-21T21:08:15Z
libcuefile,gpl-2.0-or-later,2026-07-21T21:08:15Z
libdaemon,,2026-07-21T21:08:15Z
libdatrie,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libdazzle,,2026-07-21T21:08:15Z
libdbi,,2026-07-21T21:08:15Z
libdbusmenu,,2026-07-21T21:08:15Z
libdbusmenu-qt,,2026-07-21T21:08:15Z
libdc1394,,2026-07-21T21:08:15Z
libdca,,2026-07-21T21:08:15Z
libde265,lgpl-3.0-or-later,2026-07-21T21:08:15Z
libdebian-installer,,2026-07-21T21:08:15Z
libdecor-0,,2026-07-21T21:08:15Z
libdeflate,mit,2026-07-21T21:08:15Z
libdex,,2026-07-21T21:08:15Z
libdicom,mit,2026-07-21T21:08:15Z
libdiscid,,2026-07-21T21:08:15Z
libdisplay-info,,2026-07-21T21:08:15Z
libdmapsharing,,2026-07-21T21:08:15Z
libdmtx,,2026-07-21T21:08:15Z
libdnet,,2026-07-21T21:08:15Z
libdrm,mit,2026-07-21T21:08:15Z
libdv,,2026-07-21T21:08:15Z
libdvbpsi,,2026-07-21T21:08:15Z
libdvdcss,gpl-2.0-or-later,2026-07-21T21:08:15Z
libdvdnav,gpl-2.0-or-later,2026-07-21T21:08:15Z
libdvdread,gpl-2.0-or-later,2026-07-21T21:08:15Z
libe-book,,2026-07-21T21:08:15Z
libebml,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libebur128,,2026-07-21T21:08:15Z
libedit,bsd-3-clause,2026-07-21T21:08:15Z
libei,,2026-07-21T21:08:15Z
libemf,,2026-07-21T21:08:15Z
libeot,,2026-07-21T21:08:15Z
libepoxy,mit,2026-07-21T21:08:15Z
libepubgen,,2026-07-21T21:08:15Z
libestr,,2026-07-21T21:08:15Z
libetonyek,,2026-07-21T21:08:15Z
libev,bsd-2-clause or gpl-2.0-or-later,2026-07-21T21:08:15Z
libevdev,,2026-07-21T21:08:15Z
libevent,bsd-3-clause,2026-07-21T21:08:15Z
libexif,lgpl-2.1-or-later and lgpl-2.0-or-later,2026-07-21T21:08:15Z
libexttextcat,,2026-07-21T21:08:15Z
libfabric,,2026-07-21T21:08:15Z
libfakekey,,2026-07-21T21:08:15Z
libfastjson,,2026-07-21T21:08:15Z
libffado,,2026-07-21T21:08:15Z
libffi,mit,2026-07-21T21:08:15Z
libfido2,bsd-2-clause,2026-07-21T21:08:15Z
libfontenc,mit,2026-07-21T21:08:15Z
libfreeaptx,,2026-07-21T21:08:15Z
libfreehand,,2026-07-21T21:08:15Z
libftdi,lgpl-2.1-only,2026-07-21T21:08:15Z
libfuse,,2026-07-21T21:08:15Z
libfyaml,mit,2026-07-21T21:08:15Z
libgav1,,2026-07-21T21:08:15Z
libgcrypt,lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:15Z
libgdata,,2026-07-21T21:08:15Z
libgedit-amtk,lgpl-3.0-or-later,2026-07-21T21:08:15Z
libgedit-gfls,lgpl-3.0-or-later,2026-07-21T21:08:15Z
libgedit-gtksourceview,lgpl-2.1-only,2026-07-21T21:08:15Z
libgedit-tepl,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libgee,,2026-07-21T21:08:15Z
libgeotiff,mit,2026-07-21T21:08:15Z
libgepub,,2026-07-21T21:08:15Z
libgit2,gpl-2.0-only with gcc-exception-2.0,2026-07-21T21:08:15Z
libgit2-glib,,2026-07-21T21:08:15Z
libglvnd,,2026-07-21T21:08:15Z
libgnome-games-support,,2026-07-21T21:08:15Z
libgnomekbd,,2026-07-21T21:08:15Z
libgpg-error,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libgphoto2,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libgpod,,2026-07-21T21:08:15Z
libgravatar,,2026-07-21T21:08:15Z
libgsf,lgpl-2.1-only,2026-07-21T21:08:15Z
libgssglue,,2026-07-21T21:08:15Z
libgtop,,2026-07-21T21:08:15Z
libgudev,,2026-07-21T21:08:15Z
libgusb,,2026-07-21T21:08:15Z
libgweather,,2026-07-21T21:08:15Z
libgxps,,2026-07-21T21:08:15Z
libhandy,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libharu,zlib,2026-07-21T21:08:15Z
libhdf4,,2026-07-21T21:08:15Z
libheif,lgpl-3.0-or-later,2026-07-21T21:08:15Z
libical,,2026-07-21T21:08:15Z
libice,mit,2026-07-21T21:08:15Z
libid3tag,,2026-07-21T21:08:15Z
libidn,gpl-2.0-or-later or lgpl-3.0-or-later,2026-07-21T21:08:15Z
libidn2,(gpl-2.0-or-later or lgpl-3.0-or-later) and (unicode-tou and unicode-dfs-2016) and gpl-3.0-or-later and lgpl-2.1-or-later and fsfap-no-warranty-disclaimer,2026-07-21T21:08:15Z
libiec61883,,2026-07-21T21:08:15Z
libieee1284,,2026-07-21T21:08:15Z
libimagequant,gpl-3.0-or-later and hpnd,2026-07-21T21:08:15Z
libimobiledevice,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libimobiledevice-glue,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libinput,,2026-07-21T21:08:15Z
libinstpatch,,2026-07-21T21:08:15Z
libiptcdata,,2026-07-21T21:08:15Z
libiscsi,licenseref-homebrew-public-domain and lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:15Z
libisofs,,2026-07-21T21:08:15Z
libjaylink,,2026-07-21T21:08:15Z
libjcat,,2026-07-21T21:08:15Z
libjpeg-turbo,,2026-07-21T21:08:15Z
libjxl,,2026-07-21T21:08:15Z
libkate,,2026-07-21T21:08:15Z
libkdcraw,,2026-07-21T21:08:15Z
libkdepim,,2026-07-21T21:08:15Z
libkexiv2,,2026-07-21T21:08:15Z
libkf5kexiv2,,2026-07-21T21:08:15Z
libkgapi,,2026-07-21T21:08:15Z
libkleo,,2026-07-21T21:08:15Z
libkml,bsd-3-clause,2026-07-21T21:08:15Z
libkolabxml,,2026-07-21T21:08:15Z
libksba,lgpl-3.0-or-later or gpl-2.0-or-later,2026-07-21T21:08:15Z
libkscreen,,2026-07-21T21:08:15Z
libksieve,,2026-07-21T21:08:15Z
libksysguard,,2026-07-21T21:08:15Z
liblangtag,,2026-07-21T21:08:15Z
liblc3,,2026-07-21T21:08:15Z
libldac,,2026-07-21T21:08:15Z
liblinear,bsd-3-clause,2026-07-21T21:08:15Z
liblockfile,,2026-07-21T21:08:15Z
liblognorm,,2026-07-21T21:08:15Z
liblouis,,2026-07-21T21:08:15Z
liblouisutdml,,2026-07-21T21:08:15Z
liblqr,lgpl-3.0-only,2026-07-21T21:08:15Z
liblrdf,,2026-07-21T21:08:15Z
libltc,,2026-07-21T21:08:15Z
libmad,,2026-07-21T21:08:15Z
libmanette,,2026-07-21T21:08:15Z
libmatroska,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libmaxminddb,apache-2.0,2026-07-21T21:08:15Z
libmbim,,2026-07-21T21:08:15Z
libmd,bsd-3-clause and bsd-2-clause and isc and beerware and licenseref-homebrew-public-domain,2026-07-21T21:08:15Z
libmediaart,,2026-07-21T21:08:15Z
libmicrohttpd,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libmms,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libmng,zlib,2026-07-21T21:08:15Z
libmnl,,2026-07-21T21:08:15Z
libmodplug,,2026-07-21T21:08:15Z
libmongocrypt,,2026-07-21T21:08:15Z
libmpeg2,,2026-07-21T21:08:15Z
libmspack,,2026-07-21T21:08:15Z
libmspub,,2026-07-21T21:08:15Z
libmtp,,2026-07-21T21:08:15Z
libmusicbrainz,,2026-07-21T21:08:15Z
libmwaw,,2026-07-21T21:08:15Z
libmypaint,,2026-07-21T21:08:15Z
libmysofa,,2026-07-21T21:08:15Z
libnatpmp,,2026-07-21T21:08:15Z
libndp,,2026-07-21T21:08:15Z
libnet,bsd-2-clause,2026-07-21T21:08:15Z
libnetfilter-acct,,2026-07-21T21:08:15Z
libnetfilter-conntrack,,2026-07-21T21:08:15Z
libnfnetlink,,2026-07-21T21:08:15Z
libnfs,,2026-07-21T21:08:15Z
libnftnl,,2026-07-21T21:08:15Z
libnice,lgpl-2.1-or-later or mpl-1.1,2026-07-21T21:08:15Z
libnl,,2026-07-21T21:08:15Z
libnma,,2026-07-21T21:08:15Z
libnotify,,2026-07-21T21:08:15Z
libnsl,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libntlm,,2026-07-21T21:08:15Z
libnumbertext,,2026-07-21T21:08:15Z
liboauth,,2026-07-21T21:08:15Z
libodfgen,,2026-07-21T21:08:15Z
libofa,,2026-07-21T21:08:15Z
libogg,bsd-3-clause,2026-07-21T21:08:15Z
libopenmpt,,2026-07-21T21:08:15Z
libopenmpt-modplug,,2026-07-21T21:08:15Z
libopenraw,,2026-07-21T21:08:15Z
liborcus,,2026-07-21T21:08:15Z
libosinfo,lgpl-2.0-or-later,2026-07-21T21:08:15Z
libpagemaker,,2026-07-21T21:08:15Z
libpanel,,2026-07-21T21:08:15Z
libpaper,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libpcap,bsd-3-clause,2026-07-21T21:08:15Z
libpciaccess,mit,2026-07-21T21:08:15Z
libpeas,,2026-07-21T21:08:15Z
libphonenumber,,2026-07-21T21:08:15Z
libpipeline,,2026-07-21T21:08:15Z
libplacebo,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libplasma,,2026-07-21T21:08:15Z
libplist,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libpng,libpng-2.0,2026-07-21T21:08:15Z
libportal,,2026-07-21T21:08:15Z
libproxy,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libpsl,mit,2026-07-21T21:08:15Z
libpst,,2026-07-21T21:08:15Z
libpthread-stubs,mit,2026-07-21T21:08:15Z
libpwquality,,2026-07-21T21:08:15Z
libqaccessibilityclient,,2026-07-21T21:08:15Z
libqalculate,,2026-07-21T21:08:15Z
libqmi,,2026-07-21T21:08:15Z
libqrtr-glib,,2026-07-21T21:08:15Z
libquvi-scripts,,2026-07-21T21:08:15Z
libqxp,,2026-07-21T21:08:15Z
libraqm,mit,2026-07-21T21:08:15Z
libraw,lgpl-2.1-only or cddl-1.0,2026-07-21T21:08:15Z
libraw1394,,2026-07-21T21:08:15Z
librdkafka,bsd-2-clause,2026-07-21T21:08:15Z
librelp,,2026-07-21T21:08:15Z
libreoffice,,2026-07-21T21:08:15Z
libreplaygain,lgpl-2.1-or-later,2026-07-21T21:08:15Z
librevenge,,2026-07-21T21:08:15Z
librist,bsd-2-clause,2026-07-21T21:08:15Z
librsvg,lgpl-2.1-or-later,2026-07-21T21:08:15Z
librttopo,gpl-2.0-or-later,2026-07-21T21:08:15Z
libsamplerate,bsd-2-clause,2026-07-21T21:08:15Z
libseccomp,lgpl-2.1-only,2026-07-21T21:08:15Z
libsecret,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libselinux,,2026-07-21T21:08:15Z
libsemanage,,2026-07-21T21:08:15Z
libsepol,,2026-07-21T21:08:15Z
libshout,lgpl-2.0-or-later,2026-07-21T21:08:15Z
libshumate,,2026-07-21T21:08:15Z
libsidplay,,2026-07-21T21:08:15Z
libsidplay1,,2026-07-21T21:08:15Z
libsigc++,,2026-07-21T21:08:15Z
libsigsegv,gpl-2.0-or-later,2026-07-21T21:08:15Z
libslirp,bsd-3-clause,2026-07-21T21:08:15Z
libsm,mit,2026-07-21T21:08:15Z
libsmi,tcl and bsd-3-clause and beerware,2026-07-21T21:08:15Z
libsndfile,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libsodium,isc,2026-07-21T21:08:15Z
libsoup,lgpl-2.0-or-later,2026-07-21T21:08:15Z
libspatialaudio,,2026-07-21T21:08:15Z
libspatialite,mpl-1.1 or gpl-2.0-or-later or lgpl-2.1-or-later,2026-07-21T21:08:15Z
libspectre,,2026-07-21T21:08:15Z
libspf2,,2026-07-21T21:08:15Z
libspiro,gpl-3.0-or-later,2026-07-21T21:08:15Z
libspng,bsd-2-clause,2026-07-21T21:08:15Z
libsrtp,,2026-07-21T21:08:15Z
libssh,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libssh2,bsd-3-clause,2026-07-21T21:08:15Z
libstaroffice,,2026-07-21T21:08:15Z
libtasn1,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libtatsu,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libteam,,2026-07-21T21:08:15Z
libtextwrap,,2026-07-21T21:08:15Z
libthai,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libtheora,,2026-07-21T21:08:15Z
libtirpc,bsd-3-clause,2026-07-21T21:08:15Z
libtlsrpt,,2026-07-21T21:08:15Z
libtomcrypt,unlicense,2026-07-21T21:08:15Z
libtommath,unlicense,2026-07-21T21:08:15Z
libtool,gpl-2.0-or-later,2026-07-21T21:08:15Z
libu2f-host,,2026-07-21T21:08:15Z
libudfread,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libultrahdr,apache-2.0,2026-07-21T21:08:15Z
libunibreak,zlib,2026-07-21T21:08:15Z
libunistring,gpl-2.0-or-later or lgpl-3.0-or-later,2026-07-21T21:08:15Z
libunity,,2026-07-21T21:08:15Z
libunwind,mit,2026-07-21T21:08:15Z
libupnp,,2026-07-21T21:08:15Z
liburing,,2026-07-21T21:08:15Z
libusb,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libusb-compat,lgpl-2.1-or-later and (lgpl-2.1-or-later or bsd-3-clause),2026-07-21T21:08:15Z
libusbmuxd,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:15Z
libusrsctp,bsd-3-clause,2026-07-21T21:08:15Z
libutempter,,2026-07-21T21:08:15Z
libuv,mit,2026-07-21T21:08:15Z
libva,mit,2026-07-21T21:08:15Z
libvdpau,,2026-07-21T21:08:15Z
libvdpau-va-gl,,2026-07-21T21:08:15Z
libverto,,2026-07-21T21:08:15Z
libvirt,lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:15Z
libvisio,,2026-07-21T21:08:15Z
libvisual,,2026-07-21T21:08:15Z
libvncserver,,2026-07-21T21:08:15Z
libvoikko,,2026-07-21T21:08:15Z
libvorbis,bsd-3-clause,2026-07-21T21:08:15Z
libvpl,,2026-07-21T21:08:15Z
libvpx,bsd-3-clause,2026-07-21T21:08:15Z
libvterm-leonerd,,2026-07-21T21:08:15Z
libwacom,,2026-07-21T21:08:15Z
libwebp,,2026-07-21T21:08:15Z
libwmf,,2026-07-21T21:08:15Z
libwnck,,2026-07-21T21:08:15Z
libwpd,,2026-07-21T21:08:15Z
libwpe,,2026-07-21T21:08:15Z
libwpg,,2026-07-21T21:08:15Z
libwps,,2026-07-21T21:08:15Z
libx11,mit,2026-07-21T21:08:15Z
libxau,mit,2026-07-21T21:08:15Z
libxaw,,2026-07-21T21:08:15Z
libxcb,mit,2026-07-21T21:08:15Z
libxcomposite,,2026-07-21T21:08:15Z
libxcrypt,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libxcursor,mit,2026-07-21T21:08:15Z
libxcvt,,2026-07-21T21:08:15Z
libxdamage,mit,2026-07-21T21:08:15Z
libxdmcp,mit,2026-07-21T21:08:15Z
libxext,mit,2026-07-21T21:08:15Z
libxfce4ui,,2026-07-21T21:08:15Z
libxfce4util,,2026-07-21T21:08:15Z
libxfce4windowing,,2026-07-21T21:08:15Z
libxfixes,mit,2026-07-21T21:08:15Z
libxfont2,mit,2026-07-21T21:08:15Z
libxft,mit,2026-07-21T21:08:15Z
libxi,mit,2026-07-21T21:08:15Z
libxinerama,mit,2026-07-21T21:08:15Z
libxkbcommon,mit,2026-07-21T21:08:15Z
libxkbfile,mit,2026-07-21T21:08:15Z
libxklavier,,2026-07-21T21:08:15Z
libxml++,,2026-07-21T21:08:15Z
libxml2,mit,2026-07-21T21:08:15Z
libxmlb,lgpl-2.1-or-later,2026-07-21T21:08:15Z
libxmu,mit,2026-07-21T21:08:15Z
libxnvctrl,,2026-07-21T21:08:15Z
libxpm,mit,2026-07-21T21:08:15Z
libxpresent,,2026-07-21T21:08:15Z
libxrandr,mit,2026-07-21T21:08:15Z
libxrender,mit,2026-07-21T21:08:15Z
libxres,,2026-07-21T21:08:15Z
libxshmfence,,2026-07-21T21:08:15Z
libxslt,x11,2026-07-21T21:08:15Z
libxss,,2026-07-21T21:08:15Z
libxt,mit,2026-07-21T21:08:15Z
libxtst,mit,2026-07-21T21:08:15Z
libxv,mit,2026-07-21T21:08:15Z
libxvmc,,2026-07-21T21:08:15Z
libxxf86dga,,2026-07-21T21:08:15Z
libxxf86vm,mit,2026-07-21T21:08:15Z
libyaml,mit,2026-07-21T21:08:15Z
libyuv,,2026-07-21T21:08:15Z
libzip,bsd-3-clause,2026-07-21T21:08:15Z
libzmf,,2026-07-21T21:08:15Z
lightdm,,2026-07-21T21:08:15Z
lilv,,2026-07-21T21:08:15Z
linux,,2026-07-21T21:08:15Z
linux-base,,2026-07-21T21:08:15Z
lirc,,2026-07-21T21:08:15Z
litehtml,bsd-3-clause,2026-07-21T21:08:15Z
lksctp-tools,,2026-07-21T21:08:15Z
llama.cpp,mit,2026-07-21T21:08:15Z
llhttp,mit,2026-07-21T21:08:15Z
llvm,apache-2.0 with llvm-exception,2026-07-21T21:08:15Z
lm-sensors,gpl-2.0-or-later or lgpl-2.1-or-later,2026-07-21T21:08:15Z
lmdb,oldap-2.8,2026-07-21T21:08:15Z
localsearch,,2026-07-21T21:08:15Z
logrotate,,2026-07-21T21:08:15Z
lshw,,2026-07-21T21:08:15Z
lsof,,2026-07-21T21:08:15Z
lua,mit,2026-07-21T21:08:15Z
lua:bitop,,2026-07-21T21:08:15Z
lua:expat,,2026-07-21T21:08:15Z
luajit,mit,2026-07-21T21:08:15Z
luajit-misnamed,,2026-07-21T21:08:15Z
luajit-openresty,mit,2026-07-21T21:08:15Z
luv,apache-2.0,2026-07-21T21:08:15Z
lv2,,2026-07-21T21:08:15Z
lvm2,,2026-07-21T21:08:15Z
lynx,gpl-2.0-only,2026-07-21T21:08:15Z
lyx,,2026-07-21T21:08:15Z
lz4,bsd-2-clause,2026-07-21T21:08:15Z
lzlib,bsd-2-clause,2026-07-21T21:08:15Z
lzo,gpl-2.0-or-later,2026-07-21T21:08:15Z
lzop,,2026-07-21T21:08:15Z
