"package","avg_downloads","2021","2022","2023","2024","2025"
"natural-orderby","67654124","34248692","49977295","61161377","73592718","119290538"
"should-equal","67639807","30314039","42421135","57054241","81863198","126546423"
"convert-hrtime","67466866","20549392","74264602","47463538","67416099","127640699"
"direction","67447705","37476834","50320363","63658661","75249421","110533246"
"react-virtualized","67443650","41252058","62033959","111134941","62655470","60141825"
"react-use","67427382","25780131","50967455","66312782","84216842","109859700"
"abortcontroller-polyfill","67419860","38792718","65274301","78459963","73840041","80732280"
"safe-regex2","67395989","13983326","29926348","58265807","88951636","145852832"
"jsep","67196114","6217354","13679415","25664240","57113296","233306268"
"clipanion","67104436","19399044","39173963","68452992","84978742","123517440"
"bach","67095472","55019580","60931939","64466689","71429005","83630151"
"async-settle","67062254","54977423","60902485","64432247","71397005","83602113"
"reactcss","67024810","81578620","61771468","58857304","58183529","74733133"
"default-compare","67018544","67372535","69779920","73230121","63552970","61157174"
"uglify-es","67000273","66691370","71792489","86181981","62882186","47453339"
"light-my-request","66965074","12038440","31686072","59663813","91960208","139476840"
"gl-matrix","66823548","28542282","44863470","61671973","76192602","122847416"
"rx","66720072","0","0","29313904","80520315","90325999"
"apollo-server-caching","66712376","93712027","114085405","64359926","34282875","27121647"
"chromatic","66641986","11302370","26378238","42107304","78358419","175063599"
"nssocket","66618636","48265702","58858204","104325211","74256938","47387128"
"mamacro","66617965","130078615","81930658","49467339","34760977","36852237"
"irregular-plurals","66594602","49883529","60071733","63742059","67766325","91509366"
"lerna","66585802","58403778","67391985","66993827","61578382","78561042"
"exit-x","66578200","0","0","0","219","133156182"
"fastify","66569670","12873853","31834592","59665666","90881273","137592969"
"async-lock","66567729","16011146","28405295","60115229","85081056","143225921"
"mockdate","66539093","38638502","63301895","68627130","73570391","88557547"
"pbf","66531008","30584826","44601673","60879859","73470826","123117856"
"compression-webpack-plugin","66514099","66176034","76781678","70045338","62271855","57295593"
"lodash.clone","66497705","86738612","69048034","73734339","48561803","54405738"
"lodash.restparam","66488763","78164678","72028202","63378998","57736233","61135704"
"wait-port","66350391","24027687","42277608","36012216","83728290","145706156"
"@algolia/client-search","66348337","17664615","35697142","52062630","87068383","139248917"
"rc-resize-observer","66276015","32345067","47581738","63700474","78142248","109610548"
"loglevel-plugin-prefix","66223807","34721555","50299557","64220279","78489164","103388480"
"sortablejs","66200602","37450904","51016310","61322290","76493824","104719682"
"webdriverio","66113938","43185472","55194837","68079023","73663963","90446395"
"lru.min","66045514","0","0","0","17379834","114711195"
"lodash.castarray","66027144","12823595","25786136","42413271","70912973","178199747"
"lodash.find","65992943","56145359","62950167","71210332","66910155","72748704"
"amp","65965872","36469671","51279008","99415617","70307754","72357312"
"esbuild-linux-s390x","65941851","102286","143514427","105951765","46988625","33152152"
"amp-message","65930232","36463823","51275006","99413756","70303416","72195161"
"signale","65893477","36324564","51402884","59210657","75121482","107407801"
"readline","65879237","9065988","42017280","76179130","99276625","102857162"
"webdriver","65854877","35078144","50079558","68920301","76729321","98467065"
"pm2-multimeter","65829026","36224428","51558229","99578796","70217830","71565850"
"rbush","65822998","22746403","35715200","55909963","81051930","133691494"
"cache-manager","65814673","31344745","43101074","59068322","80404995","115154229"
"@apollo/utils.usagereporting","65695239","0","25191202","66198398","77331962","94059395"
"@angular-eslint/eslint-plugin","65570801","20961146","48242995","66613490","82024822","110011556"
"svg-pathdata","65557120","19959577","34369448","51922192","74635909","146898477"
"is-electron","65548463","9302577","30142749","56542217","88678281","143076492"
"math-expression-evaluator","65526331","73408926","67504995","58352838","56990883","71374014"
"walkdir","65518138","59492231","54983481","55377181","67430949","90306852"
"tlds","65488535","36896294","52193024","61324886","71959197","105069274"
"undertaker-registry","65391072","53670948","59467459","63099187","69306185","81411583"
"rgbcolor","65332377","26558231","38471535","51110787","71083403","139437930"
"gray-matter","65254155","35085060","49030385","57107864","76046885","109000585"
"mkdirp-infer-owner","65200487","35409485","78006465","84838876","64580623","63166987"
"jsc-android","65009614","27462882","41935399","67522405","97937916","90189469"
"@apidevtools/swagger-methods","64967815","19035420","34635279","56463121","84762173","129943086"
"gulp-cli","64907306","59275798","61060047","60905363","65184291","78111033"
"uncrypto","64839364","0","0","14411861","53278722","126827511"
"rc-menu","64572017","35216189","51426964","63065543","74570279","98581114"
"vaul","64565878","0","0","536937","17770410","175390287"
"thingies","64505644","199","576","982698","57148944","264395804"
"exif-parser","64460873","63027465","61477263","58834835","58332392","80632414"
"assert-never","64451837","35830718","52078670","63688789","78451507","92209502"
"copy-props","64414339","58019705","61251493","60650976","64990755","77158768"
"style-value-types","64347032","31540567","67858883","71145264","71396983","79793463"
"is-port-reachable","64280385","9181358","55533245","77330273","68543733","110813318"
"popmotion","64279588","32632687","68768463","70383266","71068454","78545071"
"openapi3-ts","64277513","20195615","28259084","45958117","74867721","152107030"
"run-series","64272320","33927629","48502018","95651315","68297657","74982985"
"canvg","64230893","24523287","36221757","49352830","69868384","141188211"
"@algolia/requester-node-http","64204873","17539488","34862663","49798899","81400777","137422540"
"should-util","64159191","27384826","39357493","53575341","78421522","122056777"
"hot-shots","64130302","26562421","58270335","73037218","66502040","96279496"
"resolve-protobuf-schema","64122386","29710952","44001118","59950244","71993523","114956094"
"stream-exhaust","64121090","57644039","61007486","61736261","65231085","74986582"
"@algolia/requester-browser-xhr","64056617","17549793","34873720","49805000","81404021","136650552"
"should-type-adaptors","63946778","27051293","39142216","53488015","78375033","121677336"
"readline-sync","63915886","32460112","40857192","58724213","77960666","109577251"
"alien-signals","63856075","0","0","0","3857644","123854506"
"p-waterfall","63813257","56036034","64689526","64239660","58983625","75117444"
"graphql-subscriptions","63799124","81209951","86022995","54213230","45249718","52299728"
"i18next-browser-languagedetector","63798059","23932125","35988841","52309748","80267197","126492384"
"combine-source-map","63793588","56408138","72763563","68269539","55915611","65611092"
"module-deps","63787885","55946675","74318445","71589539","54379984","62704786"
"semver-greatest-satisfied-range","63779925","54723339","60631469","61297172","65154713","77092933"
"lodash.some","63760502","68982052","76107778","63761207","54618140","55333337"
"parse-bmfont-ascii","63737264","63139400","61733286","59331958","58245674","76236004"
"undertaker","63695497","56082117","59201947","60148553","64971167","78073702"
"arr-filter","63656778","58921396","81831339","62393633","58289610","56847915"
"hyperdyperid","63621374","114","5708","1004109","56997160","260099781"
"babel-plugin-add-module-exports","63576426","57339746","74366700","67512814","57117118","61545754"
"replace-homedir","63572630","54439340","60378301","61065543","64950425","77029542"
"xml-parse-from-string","63568802","63218721","61714268","59377972","58216765","75316288"
"eslint-plugin-standard","63551273","80049803","71430000","55793782","52246038","58236746"
"uint8array-extras","63472381","0","0","164957","11704908","178547278"
"graphql-tools","63438321","108887829","81253580","51001329","38549511","37499358"
"@apidevtools/openapi-schemas","63407670","19195443","34903484","56966326","82751372","123221729"
"last-run","63379506","53580701","59211578","60772904","65352855","77979494"
"nano-css","63336627","23741224","47110889","63228839","80569828","102032358"
"@angular-eslint/eslint-plugin-template","63299323","19467553","46481033","64188834","79225818","107133378"
"parse-bmfont-binary","63294687","63077707","61621078","59086061","57903334","74785257"
"@apidevtools/swagger-parser","63213238","19385228","34340921","54654985","79106788","128578270"
"parse-bmfont-xml","63207648","63381480","60488474","57571065","58828171","75769054"
"varint","63087103","16822879","35666885","38984695","55514113","168446943"
"babel-plugin-named-exports-order","63085587","0","35146290","116664201","61529715","39002143"
"bodec","63075948","30591000","48280090","96449431","68820733","71238486"
"better-assert","63062472","111814563","68379468","50176212","40612151","44329968"
"uid-number","63052968","96267039","82496352","50742477","36979309","48779664"
"fastest-stable-stringify","62972881","23505698","46520431","62989169","79850779","101998330"
"lodash.zip","62953653","48871213","54959720","64860614","65982774","80093946"
"hdr-histogram-percentiles-obj","62911559","10849128","62702201","99109271","84497664","57399532"
"js-git","62905819","30480558","48109769","96462503","68451982","71024285"
"antd","62898477","35033935","45165013","62343897","74373062","97576478"
"superstruct","62882451","14466514","32613877","58391301","74443004","134497560"
"quill","62870144","30726578","45855147","59039996","70557205","108171794"
"load-script","62841991","41088602","55053695","59356730","68714918","89996010"
"selderee","62824672","2802722","20252442","45552872","79009025","166506299"
"git-sha1","62806332","30469826","48101451","96314437","68414026","70731923"
"lodash._root","62769797","71496063","63659935","59512777","56519086","62661124"
"git-node-fs","62766452","30458884","48079767","96386408","68416119","70491082"
"web-encoding","62731432","2986428","19460069","86120352","100348450","104741862"
"culvert","62723156","30462533","48082539","96291133","68410168","70369409"
"inline-source-map","62700233","54298843","69949762","67618869","56170722","65462972"
"rc-tree","62677294","34314045","47088195","59513121","72646384","99824727"
"each-props","62667037","54988663","58709932","58965374","64038007","76633213"
"eol","62653692","32937907","49899917","66109281","70753798","93567558"
"cache-loader","62643109","85237989","83550321","61664449","44500121","38262666"
"mute-stdout","62624810","55091054","58778483","59114361","63898819","76241336"
"parseley","62616534","2802558","20257299","45550115","79002157","165470541"
"lodash.bind","62505210","65736373","74380442","63106588","55426217","53876432"
"util-promisify","62497490","100318532","82887471","54152409","36614747","38514292"
"colornames","62380708","65942411","80554304","96690361","39960151","28756316"
"react-query","62347735","27405211","67699875","75004504","71133533","70495556"
"jspdf","62333468","23242099","35464516","47729187","66284977","138946561"
"reduce-flatten","62314851","43769223","55341281","66161811","66570836","79731105"
"json-loader","62255204","75515755","69480775","57668703","51989835","56620953"
"avvio","62232183","11938341","28269839","55570507","85925952","129456280"
"@aws-cdk/cx-api","62118913","48443180","108584704","73433720","44930389","35202573"
"lodash.defaultsdeep","62070224","64585149","69969137","62649416","53589923","59557499"
"is2","62032922","44655135","55158579","60363558","61099330","88888011"
"postcss-url","61995677","51737078","69082588","73977612","59690546","55490565"
"mobx","61868549","34302541","48854923","53841346","74243910","98100028"
"focus-trap","61855496","20257383","34608269","50495340","82470103","121446389"
"lit","61842959","1287226","16910417","51450836","90029362","149536955"
"ansis","61835615","368","1838825","4359908","18909350","284069628"
"redux-mock-store","61829482","51771587","62586535","60507433","61121571","73160288"
"cli-ux","61803286","83312496","88697844","59420746","39803037","37782311"
"aes-js","61774171","17700542","47609779","64652463","70365529","108542543"
"rehackt","61736218","0","0","26391","64741943","120440321"
"async-validator","61578403","43041803","58601538","69021212","69908468","67318998"
"js-md4","61543527","316496","6460326","42345989","107013361","151581464"
"ts-easing","61537979","22767272","46029710","62103620","77874502","98914792"
"object-component","61536055","109814001","67002708","48145753","39496166","43221651"
"stylelint-config-recommended-scss","61513433","14805510","38534674","61766353","82231225","110229405"
"encoding-sniffer","61465930","0","1317","61360","37647974","208153072"
"metro-minify-terser","61456140","186371","575068","42021723","93959488","170538050"
"overlayscrollbars","61450592","94269097","114351623","47253977","25697101","25681166"
"@aws-sdk/util-dynamodb","61398203","2359902","16000574","49098682","94510424","145021436"
"denodeify","61390694","35022737","44957691","65287543","89548467","72137032"
"potpack","61385556","21957727","35037303","52439718","67650309","129842724"
"c12","61355279","0","4300109","16991455","38933967","185195588"
"generate-object-property","61342288","67263791","62850767","56466331","50879019","69251532"
"set-harmonic-interval","61263946","22411925","45633819","61922600","77777275","98574114"
"fast-shallow-equal","61225062","22065633","45407555","61551361","77493112","99607650"
"shallow-copy","61214232","53431347","66653107","72826153","60468548","52692006"
"@aws-sdk/client-cloudwatch-logs","61180911","3401444","18970787","52834447","97940336","132757541"
"reduce-function-call","61168364","70201214","64591599","55255123","53763492","62030396"
"microseconds","61163352","21200532","65485569","74465949","72015757","72648954"
"issue-parser","61143952","26785092","37473717","48813055","74921303","117726596"
"jsbi","61082040","19573946","33953891","58446476","93527602","99908286"
"diagnostics","61039509","65995847","78834882","95298456","38465385","26602979"
"@algolia/client-analytics","61014490","17526420","34729630","49248640","76865118","126702643"
"editions","61012861","64674987","54979069","46704237","56376891","82329123"
"array-last","60968388","54582625","58374490","61954463","68461889","61468473"
"load-bmfont","60902588","65354811","61694722","58325693","58485465","60652251"
"toad-cache","60822355","0","0","5436390","48798053","128232624"
"chai-as-promised","60809267","45648937","56650471","59190339","62643988","79912601"
"hast-util-to-html","60785454","19212443","25355311","34480801","64232377","160646340"
"detective-postcss","60714704","19391572","36092161","51224607","67583356","129281828"
"async-exit-hook","60695885","39382086","48374051","55407394","66906971","93408926"
"typedarray.prototype.slice","60659154","0","0","334","71591872","110385256"
"rollup-plugin-babel","60645565","88782527","82104016","54140107","37821937","40379241"
"lodash.filter","60603839","62171546","65538244","68602417","53124411","53582581"
"nano-time","60499225","20826794","65178706","73644556","71156356","71689715"
"find-file-up","60485864","18410898","22484563","33280154","66825670","161428036"
"env-variable","60475875","65945004","78040591","94444163","37751572","26198046"
"rc-select","60453697","32784502","44845629","57961766","69992587","96684001"
"hammerjs","60426194","47619569","51898861","56141809","67141761","79328974"
"protobufjs-cli","60423964","0","12949388","91582905","80371412","56792154"
"fast-memoize","60380659","37352422","51846807","58792255","67070866","86840947"
"find-pkg","60338408","18246871","22319214","33178344","66754563","161193049"
"front-matter","60295384","23026485","23474362","25666387","64703909","164605777"
"react-table","60292972","35860587","60402116","68442936","66147813","70611408"
"swc-loader","60090841","633757","8794069","49374748","112180075","129471558"
"scmp","60004775","31465715","46741621","59277135","66218994","96320411"
"strip-bom-stream","59966143","52148798","55252780","56227793","61364718","74836630"
"syntax-error","59910662","51194582","66657183","64990649","53971116","62739784"
"tcp-port-used","59831479","42755572","51192075","57643115","59735118","87831517"
"@braintree/sanitize-url","59793630","19710175","33545547","48496101","73119571","124096760"
"rc-dropdown","59756620","29280887","47316054","57490062","69883531","94812566"
"tcomb","59672031","33168313","50736702","61389847","70680960","82384333"
"@angular-eslint/template-parser","59662757","17251142","43400938","60838488","75050274","101772947"
"istextorbinary","59560446","52974687","56456364","49861796","58952158","79557226"
"discord.js","59551625","233934284","19428262","17263932","10956130","16175521"
"arr-map","59550879","55224127","61101710","62967355","59386173","59075033"
"parse-git-config","59528268","42259040","56117697","64790444","70381731","64092432"
"use-debounce","59467633","22579084","43612637","55653852","67213316","108279277"
"png-js","59435227","39007374","47253619","56049760","67960944","86904440"
"parents","59378449","50974639","66573728","64459568","52693167","62191147"
"jasmine-spec-reporter","59292431","66158139","63759541","57891601","54355712","54297165"
"rc-progress","59216860","32458193","45081905","56312834","69064948","93166422"
"extract-stack","59172692","77857935","79291076","57207600","41261972","40244878"
"is-whitespace","59120155","51900364","62472186","64629540","58836932","57761755"
"shortid","59111301","73958858","70659606","60375767","46344460","44217814"
"croner","59103834","13170","23395718","73251495","80260059","118598730"
"prosemirror-view","58946844","11957054","27349855","43209492","70637404","141580416"
"int64-buffer","58946682","19490034","19424435","40165165","118926344","96727433"
"saucelabs","58917290","72524393","69724294","57664405","47660587","47012774"
"detective-stylus","58806256","16785887","25698167","49009200","69945060","132592968"
"json-schema-ref-parser","58716835","47658876","59961972","66748211","57896971","61318148"
"multistream","58716277","23613377","44860586","59040994","75938354","90128074"
"path-platform","58710762","50460254","66099789","64019889","52052540","60921340"
"insert-module-globals","58710674","52843063","68792186","62568667","50288044","59061411"
"cached-path-relative","58705214","50086672","68153601","63870731","53620678","57794389"
"embla-carousel","58696579","1357710","3790437","8310167","32039180","247985401"
"rc-input-number","58626191","33440213","44060449","56018835","67857527","91753935"
"@bufbuild/protobuf","58621657","0","121924","5990438","32903115","195471154"
"forwarded-parse","58582515","7265530","10939185","12870815","21768282","240068766"
"rc-pagination","58570885","31594571","42767449","55178001","68103788","95210617"
"react-universal-interface","58568091","19681355","42798176","58633438","74723691","97003796"
"secp256k1","58501700","17404258","43904596","46135878","59032762","126031007"
"stringstream","58469986","74523908","64956186","51300297","46729961","54839578"
"pretty-quick","58375472","42380518","56088098","62399855","58162163","72846730"
"find-process","58302820","24568005","29717332","45974835","72397938","118855990"
"request-ip","58259906","23859595","34683377","53488581","80189833","99078144"
"lodash.assignin","58224637","68733453","68509668","57416095","48936946","47527027"
"object.reduce","58180445","54110603","59803546","61881003","57505876","57601199"
"esbuild-plugin-alias","58155867","155944","1724911","69079369","145094528","74724585"
"parse-github-url","58126681","33887907","46796097","63195406","69295734","77458261"
"broccoli-plugin","58058028","39305366","50430069","56867235","66189101","77498373"
"matchdep","57970510","56465973","62062830","62370555","55092976","53860220"
"deps-sort","57939029","51001285","67124229","62427114","50174210","58968309"
"js-sha256","57912234","20496794","39778532","50943167","72509973","105832707"
"react-resizable-panels","57841590","0","3180","3155738","18519244","209688201"
"get-npm-tarball-url","57838822","373199","1401884","65117934","140317947","81983146"
"git-config-path","57832301","40860490","55072462","63276356","68655397","61296804"
"pretty-time","57816922","44676553","61655029","59622236","55132926","67997866"
"browser-pack","57795923","51162669","65100759","62605226","50737775","59373186"
"logkitty","57794582","26468276","38932686","61443236","86647542","75481173"
"superjson","57743369","617943","4703627","39620012","76465104","167310161"
"stream-splicer","57722477","51532955","65250953","62809825","50192167","58826486"
"detective-typescript","57693789","20652623","30962428","49111502","63258853","124483541"
"rc-collapse","57565498","31510067","43735525","55228599","66465636","90887663"
"rc-tabs","57558487","30061057","42268751","55239002","67259866","92963760"
"mocha-junit-reporter","57553925","31144726","50911787","59806127","62558826","83348161"
"three","57521117","19437553","33898632","53523472","67590754","113155174"
"rc-dialog","57512174","30582605","43318046","54858172","67284513","91517535"
"rc-table","57504298","30780508","43543270","55869082","66355800","90972830"
"noop-logger","57493296","114884211","70990916","45536845","28678231","27376278"
"express-joi-validations","57477224","0","0","0","41735318","73219131"
"is-ip","57476259","52343820","62800661","53960161","50104412","68172241"
"rc9","57465680","16205410","22670118","33187417","46034483","169230973"
"prosemirror-transform","57434353","11658463","25102201","41278889","68744597","140387619"
"kolorist","57397885","675466","6968664","26488874","74286204","178570221"
"outdent","57338992","5910265","14628931","49459958","78937317","137758490"
"ansi-red","57264974","72026239","57091518","51975242","51048528","54183344"
"cmdk","57261564","2532","66945","4822664","36630677","244785002"
"exceljs","57257998","17452338","26757333","43879525","74775073","123425722"
"toml","57244477","35044538","32263720","42643536","55159987","121110604"
"default-resolution","57200941","53543710","59172036","60753546","56373690","56161723"
"array-initial","57196418","53630975","59323247","60830598","56443659","55753611"
"timm","57158350","59583900","57920246","56272915","54775839","57238850"
"@borewit/text-codec","57155397","0","0","0","0","57155397"
"collection-map","57143568","53511287","59152148","60690083","56329847","56034475"
"rc-cascader","57100505","29187516","41938524","54996319","66284038","93096131"
"array-find","56979318","61606750","71951361","64359710","45059935","41918837"
"rc-drawer","56944388","29436514","41437821","54851599","66169781","92826225"
"prosemirror-model","56941996","11671902","23747847","41032911","68316117","139941205"
"sliced","56907280","79068098","72243157","53273283","42028063","37923799"
"encode-utf8","56887272","2465975","34962547","68715688","91169771","87122379"
"labeled-stream-splicer","56842593","50660472","64385490","61759870","49415256","57991880"
"webpackbar","56815931","44345833","61355294","58825940","53478472","66074117"
"normalize.css","56772063","55988693","57245303","56885453","55061424","58679444"
"response-iterator","56768099","252","7825492","77433920","113889959","84690874"
"sver-compat","56715756","54748953","60615128","61337195","54090574","52786934"
"axios-mock-adapter","56674192","31071477","43941970","51384634","69325974","87646908"
"rc-virtual-list","56673900","24889359","40231417","55357538","67958845","94932341"
"eventemitter-asyncresource","56660135","9383977","60899554","96524833","73616004","42876311"
"make-plural","56573225","40688469","47408806","58014015","68503446","68251390"
"precinct","56572301","18641159","29499126","47972178","62945341","123803702"
"umd","56515386","48931350","64084181","61508876","49766544","58285982"
"semantic-release","56405801","29065634","41400010","49205764","64743998","97613600"
"apollo-server-express","56384756","56388682","79936675","63393840","41716642","40487943"
"rifm","56382158","38336480","69717243","71921063","54489389","47446619"
"sort-object-keys","56342331","18714976","28386815","50560198","81144098","102905568"
"condense-newlines","56328056","48774348","59948717","62074781","55821411","55021026"
"htmlescape","56318530","48233860","64547538","61703639","49668621","57438995"
"svelte","56311472","8889715","64779063","42399628","62739449","102749507"
"pretty","56309481","48750522","59832477","62022874","55912981","55028555"
"fbemitter","56295200","26248337","43620283","55729386","68085808","87792190"
"uid2","56273662","36493024","45187970","56087739","59936144","83663434"
"restructure","56259068","31767856","33472768","42695983","58608009","114750724"
"read-only-stream","56254806","49409377","64295135","61632073","48962461","56974984"
"child-process-ext","56225244","26370219","38749664","54064872","82584356","79357111"
"array-map","56215297","92443400","75829787","41075607","33821850","37905843"
"jsonc-eslint-parser","56181758","1401716","8298926","36141793","87077265","147989091"
"aws-cdk-lib","56146627","543720","31569321","69151768","78352901","101115425"
"postgres-range","56125177","12858","809057","23327995","91203602","165272374"
"html-react-parser","56112151","21374565","35263761","51905038","73119558","98897836"
"heap","56079730","39128817","59047275","50556007","62662609","69003942"
"just-debounce","56075358","56655773","60100707","58528681","52437805","52653827"
"pg-numeric","56074074","1132356","1699756","23718783","90206625","163612854"
"ansi-fragments","56046797","25384328","37766915","59648332","82282387","75152027"
"html-dom-parser","56045458","21045406","35307965","51895085","73219194","98759644"
"cli-tableau","55996077","31824879","34532720","76121357","67334731","70166700"
"micromark-extension-mdx-jsx","55972126","9683025","19681981","43010799","77201111","130283718"
"decache","55969281","37255108","57435351","59978113","54108962","71068872"
"babel-preset-env","55848964","73321830","65282365","53289542","41762562","45588523"
"rc-tree-select","55844367","29631633","41644904","53562178","65335586","89047538"
"isemail","55765386","70479017","65265161","56655186","44337683","42089885"
"optional-require","55758752","43365437","78508674","67893225","50887705","38138721"
"chance","55735491","30803256","43988432","48194071","66169722","89521976"
"section-matter","55713891","25362487","41004206","48792137","65587666","97822961"
"apollo-link-http-common","55655752","76181632","72876276","55726126","39706714","33788014"
"ethers","55646398","15149513","41843401","53611657","63190998","104436424"
"array-reduce","55644010","92290789","75471376","40388954","33308711","36760220"
"imagemin","55535484","61072850","63182531","56449378","48316757","48655907"
"react-copy-to-clipboard","55488825","34010415","50822438","56538367","61174201","74898706"
"which-pm","55445557","8661375","22084940","54689573","92184105","99607795"
"amqplib","55433681","32871654","46561964","54272115","59655241","83807432"
"sort-package-json","55431461","19522711","26984705","47033903","79756908","103859079"
"vue-component-type-helpers","55404145","0","0","12285904","51672210","102254321"
"seed-random","55358752","33814738","43595305","54196459","66630163","78557099"
"eslint-plugin-es-x","55303260","0","171819","14899748","71741513","134399962"
"webdriver-manager","55294135","70271429","65707728","55062574","45150471","40278473"
"apollo-graphql","55280539","88406784","80214537","52543966","30862679","24374730"
"micromark-extension-mdx-expression","55270739","9762929","20110618","43676825","77111029","125692295"
"consolidated-events","55168421","38495662","52433215","95580778","46369548","42962904"
"mochawesome-report-generator","55068821","26647950","45724051","57400941","67349571","78221592"
"is-valid-path","55065373","40719579","53606571","55388725","62281634","63330359"
"twilio","55060393","26905806","42402062","53358149","61631656","91004294"
"vue-i18n","55051651","31750721","42988245","51873314","61584704","87061271"
"metro-react-native-babel-transformer","54990233","39284500","49953925","82955168","65153278","37604297"
"figlet","54890179","43847951","37040716","33135227","57700520","102726485"
"component-type","54870511","26337751","41000639","60769638","64117808","82126723"
"stream-transform","54742809","22167355","42366289","48728785","73267160","87184459"
"rc-notification","54731674","29111813","40273313","52025259","64321774","87926212"
"keycode","54717091","48961319","54097145","58946053","52103251","59477690"
"katex","54678490","14621436","18941321","32817073","56786234","150226386"
"micromark-extension-mdxjs-esm","54618084","9697611","19558262","42958042","76836524","124039981"
"hookified","54566808","0","0","0","201924","108931693"
"config","54556254","35505968","48246319","56993303","62832794","69202886"
"module-definition","54498161","17194905","25908221","45369293","61498753","122519634"
"detective-es6","54464226","17224850","26282374","43905330","60827232","124081347"
"atob-lite","54455942","79564983","67250633","51562456","34075730","39825908"
"rc-checkbox","54387183","29818916","40087694","50653796","63758195","87617318"
"preact-render-to-string","54353602","12950755","30699275","45455177","66515592","116147214"
"babel-walk","54343698","28496260","44116826","54834112","64638293","79633001"
"rc-mentions","54319959","27361713","39579310","52609634","64009196","88039942"
"react-number-format","54278084","23275730","35190571","44771231","65564457","102588431"
"load-tsconfig","54277450","0","4724398","23159104","59315081","129911220"
"reftools","54221775","15173416","33333602","44900044","68331846","109369970"
"json-schema-to-ts","54198339","898796","55950492","38519300","60422528","115200583"
"protractor","54196080","69992870","65257400","53261010","44220465","38248655"
"json-schema-ref-resolver","54165871","0","0","2404038","48467972","111625605"
"@aws-cdk/asset-awscli-v1","54161460","0","4129747","57007677","66958471","88549945"
"csv-parser","54155239","23544621","37844463","79497157","54099948","75790007"
"enzyme-to-json","54105538","68355971","64552357","53261472","46111702","38246189"
"numeral","54091652","36925682","48969371","53008772","61641283","69913153"
"spark-md5","54085809","31435252","46740437","57739230","58372740","76141389"
"graphql-type-json","54065028","54725409","56406431","50086357","54406222","54700723"
"preferred-pm","54004676","8579217","22021231","53451717","87253330","98717886"
"mdast-util-compact","53950957","88068496","64510829","45396553","34165267","37613642"
"lodash.toarray","53929401","119247327","58397209","31961260","24838465","35202745"
"ssh2-streams","53925815","44277301","46163191","48394361","59523773","71270452"
"rc-upload","53917380","29669261","39995969","49085355","63195493","87640822"
"redux-saga","53908417","47089216","54062308","54343087","53183685","60863790"
"detective-amd","53898860","17136098","25990446","43901785","60660667","121805307"
"is-my-json-valid","53861926","60623332","55136443","49704795","43375501","60469562"
"serverless","53788571","37749357","53338576","61787493","57774981","58292448"
"launch-editor-middleware","53745838","56491038","67471069","57745712","44942219","42079153"
"browserstack","53740433","67910402","63153328","52549587","44155256","40933596"
"fast-check","53733533","4382665","7088430","12482928","51553428","193160217"
"svg.select.js","53717670","22049344","39687000","56927947","78580047","71344014"
"embla-carousel-react","53647950","151814","2288144","6424355","28127357","231248081"
"typedoc","53629360","21173349","28074950","44062385","63835337","111000780"
"murmurhash-js","53603281","23572901","36685616","52008112","60812015","94937761"
"lodash.pickby","53582607","44056075","52329856","54852377","56572545","60102183"
"detective-sass","53562505","16700775","25557549","43575699","60382793","121595713"
"prosemirror-state","53548577","10943821","22927337","39607298","63834816","130429614"
"portscanner","53507652","38795644","44963448","56764633","59580481","67434056"
"get-amd-module-type","53505859","16839896","25699171","43636857","60339831","121013542"
"detective-cjs","53484179","16640972","25557188","43477534","60302943","121442261"
"prosemirror-commands","53483301","10601254","22170703","37801667","63824760","133018122"
"csv","53475707","22324441","42072167","47112060","71192417","84677451"
"detective-scss","53463712","16697355","25553126","43569815","60380310","121117957"
"topojson-client","53452744","24119606","41791234","47423465","63669665","90259752"
"orderedmap","53434596","10373061","22796380","39312238","64133782","130557522"
"nerf-dart","53405740","27157417","38429630","45024673","59207447","97209535"
"goober","53392508","3408688","15045906","38971944","72494502","137041502"
"buffer-json","53365088","68444288","72681152","54346028","38575839","32778134"
"mdast-util-mdx","53361568","9613006","18762568","41950650","73812283","122669333"
"@actions/github","53296429","0","40769601","0","65823257","0"
"prosemirror-keymap","53237286","10562226","23067070","39076721","63259948","130220467"
"lmdb","53226331","10115","23517323","37045562","61838936","143719723"
"is-url-superb","53188168","14386620","26997465","42146862","61564059","120845834"
"rc-switch","53164053","28922058","39121088","50325628","62290396","85161097"
"io-ts","53163230","17741801","38378534","53436827","62883003","93375987"
"rc-picker","53161054","22635917","35797763","50743944","64371823","92255827"
"@algolia/client-personalization","53148316","5807070","28714528","45366878","69495845","116357259"
"fileset","53139879","75197353","57490578","44259645","39440465","49311357"
"tcomb-validation","53133468","25633611","43378922","54453554","65870648","76330608"
"node-fetch-npm","53116051","102450249","64462576","38892058","27308275","32467097"
"get-port-please","53114790","16003490","24325676","36986487","75444355","112813943"
"rc-rate","53105620","28393273","38954276","49478779","62370720","86331053"
"undeclared-identifiers","53098479","44363671","61099604","59154141","46802223","54072759"
"@aws-sdk/lib-storage","52989693","974360","9543891","34291095","74570595","145568525"
"enquire.js","52967117","41085576","51666317","56687150","56215152","59181391"
"lodash.deburr","52942774","32790705","46303905","48531488","62260043","74827730"
"hash-stream-validation","52929641","70802556","81115849","52089969","32767834","27871997"
"static-module","52903110","52750746","59653162","63999543","50015368","38096733"
"async-sema","52870911","4690731","13130928","36904462","78005192","131623246"
