"package","github_repo","avg_downloads","2021","2022","2023","2024","2025","top","pagerank","value_class"
"idb","jakearchibald/idb","260105266","61302472","177638962","283074942","327430637","451079319","True","0.00013303","C"
"google-auth-library","googleapis/google-cloud-node-core","487018861","234036502","293535306","401699371","593180451","912642678","True","0.00013299","C"
"from2","hughsk/from2","537788587","688856303","615543147","524358646","416474741","443710101","True","0.00013291","C"
"@types/tough-cookie","DefinitelyTyped/DefinitelyTyped","461867433","157719571","222756668","377883289","591779577","959198064","True","0.00013291","C"
"@aws-crypto/supports-web-crypto","aws/aws-sdk-js-crypto-helpers","480644253","39998209","146457652","470739249","697036768","1048989389","True","0.00013290","C"
"semver-compare","substack/semver-compare","336621181","299945405","310442400","316451791","333030258","423236053","True","0.00013275","C"
"@radix-ui/primitive","radix-ui/primitives","293822768","1670741","19907488","108402384","372108324","967024906","True","0.00013274","C"
"stream-http","jhiesey/stream-http","553780255","650663716","652819178","542464447","441053524","481900410","True","0.00013261","C"
"postcss-discard-duplicates","cssnano/cssnano","549011702","443737948","537211492","550302643","557323982","656482446","True","0.00013254","C"
"postcss-merge-rules","cssnano/cssnano","547609889","445327549","545214147","552676633","550636065","644195055","True","0.00013221","C"
"array.prototype.tosorted","es-shims/Array.prototype.toSorted","528653905","0","17235425","405196636","679326850","1012856711","True","0.00013209","C"
"@babel/plugin-proposal-export-namespace-from","babel/babel","569428968","554462759","838142936","760600467","379005431","314933250","True","0.00013207","C"
"wildcard","DamonOehlman/wildcard","402130372","146064011","321247717","434016620","499951155","609372360","True","0.00013186","C"
"string-argv","mccormicka/string-argv","494750601","237124678","344303001","457677110","599618569","835029649","True","0.00013184","C"
"postcss-svgo","cssnano/cssnano","545727265","456569094","546343344","545264900","543304122","637154866","True","0.00013178","C"
"terminal-link","sindresorhus/terminal-link","566299769","422159460","660461340","596383372","520619096","631875577","True","0.00013162","C"
"ts-pnp","arcanis/ts-pnp","298969638","382929547","382433771","312302804","220628901","196553170","True","0.00013160","C"
"postcss-merge-longhand","cssnano/cssnano","544854332","445376427","547114635","549385832","546696501","635698268","True","0.00013157","C"
"create-ecdh","crypto-browserify/createECDH","528353968","606150649","605493230","516608547","430764779","482752635","True","0.00013155","C"
"postcss-minify-selectors","cssnano/cssnano","543857590","444341252","541844673","544210247","546329093","642562687","True","0.00013134","C"
"postcss-colormin","cssnano/cssnano","543652272","445306080","539150169","548513853","546068608","639222651","True","0.00013130","C"
"postcss-reduce-initial","cssnano/cssnano","543560679","443926489","539148645","550159187","546246049","638323025","True","0.00013127","C"
"postcss-discard-comments","cssnano/cssnano","543502253","445946536","542438093","544731518","545114532","639280589","True","0.00013126","C"
"postcss-minify-params","cssnano/cssnano","543490209","444373400","544428895","547800628","545182503","635665621","True","0.00013126","C"
"es-get-iterator","ljharb/es-get-iterator","446187867","178804144","265075961","562285769","630335017","594438445","True","0.00013125","C"
"postcss-convert-values","cssnano/cssnano","543274975","444306399","543604298","547796472","545451695","635216014","True","0.00013121","C"
"d3-interpolate","d3/d3-interpolate","358978925","149108460","234160118","289721262","375009765","746895020","True","0.00013112","C"
"postcss-ordered-values","cssnano/cssnano","541854735","444586201","543542929","544472522","543119447","633552579","True","0.00013088","C"
"postcss-discard-empty","cssnano/cssnano","541659278","443596561","537950780","541507873","544034959","641206221","True","0.00013083","C"
"iferr","shesek/iferr","395433830","539625742","519861593","405715134","264947705","247018980","True","0.00013063","C"
"degenerator","TooTallNate/proxy-agents","380476295","170449927","285514725","400261503","416764104","629391220","True","0.00013057","C"
"default-gateway","silverwind/default-gateway","562935062","452332334","581609886","613539062","599572014","567622018","True","0.00013056","C"
"tty-browserify","browserify/tty-browserify","544758338","646915465","648246333","533440423","428305914","466883559","True","0.00013052","C"
"postcss-minify-gradients","cssnano/cssnano","540094998","445177514","539814067","541324033","540901872","633257507","True","0.00013047","C"
"postcss-unique-selectors","cssnano/cssnano","539594970","444294321","538788382","541162060","541613945","632116145","True","0.00013035","C"
"postcss-normalize-url","cssnano/cssnano","539188156","444748822","538441315","540803451","540511669","631435524","True","0.00013026","C"
"postcss-reduce-transforms","cssnano/cssnano","539027924","443407407","537487127","540407616","540189130","633648342","True","0.00013022","C"
"postcss-normalize-charset","cssnano/cssnano","538868909","442866866","536436422","540211903","540961465","633867891","True","0.00013019","C"
"postcss-minify-font-values","cssnano/cssnano","538776217","442867554","537183142","540289325","540542946","632998120","True","0.00013016","C"
"postcss-discard-overridden","cssnano/cssnano","538777644","442841034","537117972","540215427","540095139","633618651","True","0.00013016","C"
"@storybook/client-logger","storybookjs/storybook","452618300","218969471","389202809","604303389","637855768","412760066","True","0.00013010","C"
"atomic-sleep","davidmarkclements/atomic-sleep","233269069","60181631","147725616","193443081","293811002","471184015","True","0.00013004","C"
"@types/http-proxy","DefinitelyTyped/DefinitelyTyped","456512335","136638469","356310664","511396577","577122891","701093078","True","0.00013002","C"
"ts-jest","kulshekhar/ts-jest","559936090","275058659","414862274","534438760","655777905","919542855","True","0.00012987","C"
"timers-browserify","jryans/timers-browserify","541787899","649133754","635509997","526966845","428889239","468439664","True","0.00012983","C"
"array-uniq","sindresorhus/array-uniq","556118712","622201797","662723140","574255217","448888591","472524815","True","0.00012954","C"
"husky","typicode/husky","514644897","267398509","379082186","481172225","608726381","836845186","True","0.00012943","C"
"p-event","sindresorhus/p-event","355422849","374693689","409399384","384989417","294282672","313749083","True","0.00012926","C"
"public-encrypt","crypto-browserify/publicEncrypt","518157639","585828456","591825829","508330252","425376674","479426986","True","0.00012918","C"
"diffie-hellman","crypto-browserify/diffie-hellman","517381298","584414698","590781513","507875255","425335646","478499380","True","0.00012900","C"
"browserify-cipher","crypto-browserify/browserify-cipher","516709412","584632675","590817971","507432039","424519953","476144425","True","0.00012885","C"
"lz-string","pieroxy/lz-string","486777767","170917511","334133134","475971448","578255749","874610997","True","0.00012879","C"
"language-tags","mattcg/language-tags","517942562","211799179","381216413","522230084","626391854","848075280","True","0.00012830","C"
"netmask","rs/node-netmask","370212890","172662983","274166361","372616021","408074871","623544217","True","0.00012819","C"
"validator","validatorjs/validator.js","486666324","284030753","360784406","453635383","580895694","753985385","True","0.00012814","C"
"redux","reduxjs/redux","472014618","296702985","397288134","450779861","507198318","708103796","True","0.00012798","C"
"domain-browser","bevry/domain-browser","533650062","632781259","622939417","515537179","426054464","470937994","True","0.00012794","C"
"gcp-metadata","googleapis/google-cloud-node-core","469337056","190458579","247357851","382470339","577099825","949298686","True","0.00012770","C"
"uint8array-extras","sindresorhus/uint8array-extras","63472381","0","0","164957","11704908","178547278","True","0.00012761","C"
"randomfill","crypto-browserify/randomfill","510962073","579107836","585929823","501984954","418846461","468941295","True","0.00012752","C"
"path-is-inside","domenic/path-is-inside","537533918","591053780","614215500","524446747","442859117","515094450","True","0.00012745","C"
"@babel/plugin-bugfix-v8-static-class-fields-redefine-readonly","babel/babel","533996230","0","0","33330098","620526144","948132449","True","0.00012737","C"
"buffer-indexof","soldair/node-buffer-indexof","277224760","417453130","419043836","247034194","158710859","143881783","True","0.00012737","C"
"filesize","avoidwork/filesize.js","539178534","509759103","545354955","505990533","499656682","635131401","True","0.00012731","C"
"crypto-browserify","browserify/crypto-browserify","530262842","597394243","601463860","514679846","435628546","502147715","True","0.00012716","C"
"mz","normalize/mz","492372932","164695279","217743281","388698457","651017540","1039710103","True","0.00012689","C"
"@jimp/types","jimp-dev/jimp","68191968","67712449","65763204","64883935","61463845","81136410","True","0.00012661","C"
"harmony-reflect","tvcutsem/harmony-reflect","294436748","193751944","274131309","311018061","311932851","381349577","True","0.00012658","C"
"json-bigint","sidorares/json-bigint","373096657","176432413","242653603","309676841","429536315","707184115","True","0.00012620","C"
"@inquirer/figures","SBoudrias/Inquirer.js","338408812","0","0","0","109855647","566961978","True","0.00012618","C"
"constants-browserify","juliangruber/constants-browserify","525293750","576691093","582495954","502480017","452789743","512011947","True","0.00012601","C"
"@commitlint/types","conventional-changelog/commitlint","146478516","55809289","100252565","136592028","179271291","260467410","True","0.00012596","C"
"@firebase/component","firebase/firebase-js-sdk","171779081","78829165","129079527","142878992","185453343","322654379","True","0.00012592","C"
"default-require-extensions","avajs/default-require-extensions","208987574","157465743","172894629","188240873","215181839","311154787","True","0.00012585","C"
"shimmer","othiym23/shimmer","297624885","161466994","189485334","273109545","323389181","540673374","True","0.00012584","C"
"get-tsconfig","privatenumber/get-tsconfig","381440758","143","20572692","228414174","529133476","1129083307","True","0.00012578","C"
"joi","hapijs/joi","417923473","190042421","325647387","435555462","510551122","627820975","True","0.00012566","C"
"bs-logger","huafu/bs-logger","488382340","236596777","357395506","472892222","574479711","800547486","True","0.00012554","C"
"cacheable-lookup","szmarczak/cacheable-lookup","462423365","238464008","288504617","444673711","581552897","758921593","True","0.00012544","C"
"winston","winstonjs/winston","539781323","319754287","456128218","604474213","574026995","744522905","True","0.00012519","C"
"@aws-crypto/sha256-browser","aws/aws-sdk-js-crypto-helpers","479655678","41339967","148871033","468691089","693825196","1045551109","True","0.00012506","C"
"npm-bundled","npm/npm-bundled","425569487","334724629","354216592","421469384","470515634","546921196","True","0.00012503","C"
"babylon","babel/babylon","317039730","400624435","370119562","290099482","252230900","272124273","True","0.00012459","C"
"filter-obj","sindresorhus/filter-obj","325354437","142632673","267472508","312328876","395427734","508910395","True","0.00012454","C"
"console-browserify","browserify/console-browserify","518609800","603517652","594623669","505717135","423141591","466048955","True","0.00012445","C"
"https-browserify","substack/https-browserify","518016922","589993810","599284535","510602278","425213363","464990625","True","0.00012432","C"
"postcss-normalize-unicode","cssnano/cssnano","512736279","401159221","506091025","520499921","522660179","613271053","True","0.00012412","C"
"postcss-normalize-positions","cssnano/cssnano","511868243","401782813","507833076","517966889","520690299","611068138","True","0.00012392","C"
"css-declaration-sorter","Siilwyn/css-declaration-sorter","511830743","402985626","508836880","519806317","518513376","609011520","True","0.00012391","C"
"postcss-normalize-repeat-style","cssnano/cssnano","511719773","401757781","507835459","517980639","520669671","610355317","True","0.00012389","C"
"os-browserify","CoderPuppy/os-browserify","516122476","588948406","596016598","506718478","420644300","468284599","True","0.00012388","C"
"vm-browserify","substack/vm-browserify","515861626","609103656","599866562","500905046","412770592","456662277","True","0.00012382","C"
"eventsource-parser","rexxars/eventsource-parser","80594338","0","30847","5243337","25292996","291810173","True","0.00012381","C"
"postcss-normalize-whitespace","cssnano/cssnano","511373611","401766764","505076078","515309236","521328193","613387788","True","0.00012381","C"
"busboy","mscdex/busboy","484757248","199992715","283450967","474742128","612392810","853207624","True","0.00012366","C"
"luxon","moment/luxon","344383045","83858408","183047767","294441436","429061761","731505853","True","0.00012349","C"
"postcss-normalize-string","cssnano/cssnano","509748022","401789293","504317536","514710525","518519354","609403404","True","0.00012343","C"
"for-own","jonschlinkert/for-own","388571944","421165677","413129831","359950901","351700565","396912749","True","0.00012340","C"
"postcss-normalize-display-values","cssnano/cssnano","509161635","401756570","503973784","514642227","518458615","606976980","True","0.00012330","C"
"postcss-normalize-timing-functions","cssnano/cssnano","509156111","401763329","503961841","514628234","518459063","606968089","True","0.00012329","C"
"ansi-html-community","mahdyar/ansi-html-community","449082676","33944370","396561464","549697564","585773793","679436190","True","0.00012327","C"
"@isaacs/fs-minipass","npm/fs-minipass","271723749","0","0","0","31138722","512308776","True","0.00012326","C"
"array-ify","stevemao/array-ify","233603007","124181001","176606819","217269687","267120283","382837249","True","0.00012324","C"
"@types/q","DefinitelyTyped/DefinitelyTyped","420487832","502577827","502325339","423113853","335530222","338891923","True","0.00012321","C"
"promise-retry","IndigoUnited/node-promise-retry","531184877","260124842","393266758","495901835","633456648","873174302","True","0.00012320","C"
"lodash-es","lodash/lodash","462064536","252552534","344847287","413431666","518296639","781194554","True","0.00012266","C"
"mdast-util-to-markdown","syntax-tree/mdast-util-to-markdown","252347621","96590976","135695466","188617773","306487849","534346045","True","0.00012252","C"
"pure-rand","dubzzz/pure-rand","419215199","3838434","6703383","272523240","667125497","1145885442","True","0.00012236","C"
"url-parse-lax","sindresorhus/url-parse-lax","527109863","681979074","679511811","476910691","381794183","415353559","True","0.00012225","C"
"dezalgo","npm/dezalgo","352996270","141277257","260433316","376238382","424220365","562812030","True","0.00012224","C"
"check-error","chaijs/check-error","473926945","172007023","241643506","341297330","572188735","1042498134","True","0.00012191","C"
"configstore","sindresorhus/configstore","489878707","504918061","548779893","445470871","424048987","526175723","True","0.00012184","C"
"pngjs","pngjs/pngjs","354695803","183827754","288429925","321985686","383030106","596205545","True","0.00012167","C"
"@types/geojson","DefinitelyTyped/DefinitelyTyped","180338417","55472525","91648676","147406695","216232353","390931838","True","0.00012166","C"
"enabled","3rd-Eden/enabled","398649854","211201131","311946095","429642208","439012706","601447130","True","0.00012161","C"
"css.escape","mathiasbynens/CSS.escape","455344020","225562850","334726065","422952098","511700942","781778146","True","0.00012147","C"
"lodash.isequal","lodash/lodash","492340892","314776539","401220278","522827115","568294995","654585537","True","0.00012140","C"
"untildify","sindresorhus/untildify","509593265","224785247","383939034","625096821","654989223","659156004","True","0.00012137","C"
"kuler","3rd-Eden/kuler","397576160","211567976","310320065","428696651","438654037","598642074","True","0.00012136","C"
"@discoveryjs/json-ext","discoveryjs/json-ext","464268359","122354861","362026683","505155316","599206232","732598707","True","0.00012119","C"
"loglevel","pimterry/loglevel","476465241","516080970","490073838","422469984","416757856","536943559","True","0.00012114","C"
"querystring-es3","mike-spainhower/querystring","502726485","575356608","583440130","494820547","409024083","450991061","True","0.00012077","C"
"base64-arraybuffer","niklasvh/base64-arraybuffer","284470569","307675093","274801332","223245240","236803380","379827801","True","0.00012046","C"
"@graphql-tools/merge","ardatan/graphql-tools","362619261","131401856","327799858","400966851","428770932","524156812","True","0.00012032","C"
"cyclist","mafintosh/cyclist","397751148","528005394","515058479","410015377","275179618","260496873","True","0.00012022","C"
"jake","jakejs/jake","517804276","134091018","305445783","475421004","685584172","988479404","True","0.00012010","C"
"compress-commons","archiverjs/node-compress-commons","392397016","219192463","310262779","342693524","454143965","635692352","True","0.00012007","C"
"@types/retry","DefinitelyTyped/DefinitelyTyped","512240007","102380978","351468779","542057080","673147714","892145484","True","0.00011998","C"
"http2-wrapper","szmarczak/http2-wrapper","432023678","209642109","248555346","411080502","557887760","732952674","True","0.00011981","C"
"default-browser-id","sindresorhus/default-browser-id","281989137","1499213","59461608","281279891","408500637","659204339","True","0.00011981","C"
"css","reworkcss/css","402241339","535004737","592014265","388100672","253977384","242109638","True","0.00011978","C"
"@ethersproject/logger","ethers-io/ethers.js","46237189","14170605","43917076","50681852","46582092","75834320","True","0.00011975","C"
"babel-template","babel/babel","181412606","210125799","210545570","173570923","151535604","161285137","True","0.00011972","C"
"memoize-one","alexreardon/memoize-one","480517411","220058695","344137107","514424958","560022455","763943840","True","0.00011962","C"
"@humanfs/node","humanwhocodes/humanfs","465159061","0","0","0","47201570","883116552","True","0.00011961","C"
"babel-plugin-dynamic-import-node","airbnb/babel-plugin-dynamic-import-node","513018724","671743208","831911380","467229736","293759784","300449514","True","0.00011948","C"
"dateformat","felixge/node-dateformat","496553972","338263221","423656189","467971655","537494426","715384373","True","0.00011933","C"
"reflect-metadata","rbuckton/reflect-metadata","441365407","180902098","260457082","356243744","578222936","831001177","True","0.00011930","C"
"cheerio","cheeriojs/cheerio","409510685","303030055","360386208","377462026","422449638","584225498","True","0.00011928","C"
"@adobe/css-tools","adobe/css-tools","421341721","0","57741183","307714999","497610798","822299907","True","0.00011910","C"
"client-only","","250687322","0","7322958","144595647","298549709","552280976","True","0.00011888","C"
"pkg-up","sindresorhus/pkg-up","482878125","526190020","505225052","456167222","430934580","495873752","True","0.00011884","C"
"find-root","js-n/find-root","473930161","264369287","397042873","502308941","521853109","684076597","True","0.00011880","C"
"acorn-import-attributes","xtuc/acorn-import-attributes","360214716","0","0","78570","321020437","759545142","True","0.00011878","C"
"@babel/plugin-proposal-decorators","babel/babel","498863017","378320754","514269804","0","502143388","600718123","True","0.00011865","C"
"bare-fs","holepunchto/bare-fs","180265851","0","0","2978","152372056","388422521","True","0.00011840","C"
"lodash.defaults","lodash/lodash","489877607","305715754","432459536","477613128","555691002","677908615","True","0.00011831","C"
"@graphql-tools/schema","ardatan/graphql-tools","354258410","137672480","309013066","392802051","418467766","513336687","True","0.00011817","C"
"run-applescript","sindresorhus/run-applescript","187635872","597814","1506195","121031849","243084519","571958984","True","0.00011778","C"
"superagent","ladjs/superagent","421860626","255244260","366852417","421164531","466390461","599651461","True","0.00011767","C"
"remark-parse","remarkjs/remark","448211771","312326250","413534333","439115281","439498685","636584310","True","0.00011753","C"
"memory-pager","mafintosh/memory-pager","156396349","88703003","113419713","143964437","186022335","249872259","True","0.00011750","C"
"@aws-sdk/client-sts","aws/aws-sdk-js-v3","505904026","24802580","148691508","524100787","973158986","858766271","True","0.00011734","C"
"@types/http-cache-semantics","DefinitelyTyped/DefinitelyTyped","392373796","234462804","252514319","375166131","477049171","622676557","True","0.00011722","C"
"agentkeepalive","node-modules/agentkeepalive","505303118","276788073","438043243","555199894","546224313","710260071","True","0.00011720","C"
"toggle-selection","sudodoki/toggle-selection","255517832","183418590","251828123","246837183","264870886","330634380","True","0.00011714","C"
"winston-transport","winstonjs/winston-transport","450738565","206913029","327754135","519747308","507017314","692261043","True","0.00011706","C"
"@noble/hashes","paulmillr/noble-hashes","171895938","54462","8771369","60089686","153596279","636967898","True","0.00011696","C"
"split-on-first","sindresorhus/split-on-first","292472908","201448375","272198895","287629326","312260269","388827677","True","0.00011691","C"
"void-elements","pugjs/void-elements","329618362","209065918","269614594","313184095","365057320","491169884","True","0.00011656","C"
"global-directory","sindresorhus/global-directory","111792529","0","0","1469131","94939867","238968590","True","0.00011642","C"
"parse5-htmlparser2-tree-adapter","inikulin/parse5","442268957","216535065","363063091","444977911","512739120","674029602","True","0.00011631","C"
"regex-parser","IonicaBizau/regex-parser.js","334450521","229161297","291706867","343770595","375280163","432333685","True","0.00011618","C"
"fs-write-stream-atomic","npm/fs-write-stream-atomic","384858629","519062509","507184432","397483205","259900097","240662906","True","0.00011610","C"
"archiver-utils","archiverjs/archiver-utils","450505047","176674183","267037921","345824697","619993854","842994584","True","0.00011600","C"
"highlight.js","highlightjs/highlight.js","404041728","322039804","403958848","354991938","388418712","550799340","True","0.00011591","C"
"parse-entities","wooorm/parse-entities","451341239","334766063","418267133","422123664","420438639","661110700","True","0.00011575","C"
"run-queue","iarna/run-queue","383142887","517276222","504917067","395502392","258795148","239223609","True","0.00011570","C"
"webpack-virtual-modules","sysgears/webpack-virtual-modules","430888741","140584183","304158257","422353997","518142587","769204684","True","0.00011564","C"
"trough","wooorm/trough","401755122","236750115","344809549","411483973","417917176","597814797","True","0.00011563","C"
"bail","wooorm/bail","400671035","236587138","344716380","411819397","415648140","594584123","True","0.00011538","C"
"socket.io-parser","socketio/socket.io","410949756","364212293","387878196","373592894","395909771","533155630","True","0.00011534","C"
"simple-concat","feross/simple-concat","373896572","218230069","287296033","347257658","438674927","578024176","True","0.00011528","C"
"is-utf8","wayfind/is-utf8","430788715","457686376","455548993","449458662","380209210","411040336","True","0.00011517","C"
"@svgr/babel-preset","gregberge/svgr","346984802","198749636","277950271","350374505","396470538","511379064","True","0.00011503","C"
"fecha","taylorhakes/fecha","409768880","215925958","320349027","404433886","463061665","645073865","True","0.00011501","C"
"mkdirp-classic","mafintosh/mkdirp-classic","471318289","210746562","332504526","517664276","603230410","692445675","True","0.00011485","C"
"@types/node-fetch","DefinitelyTyped/DefinitelyTyped","493683406","258019967","400365428","524569127","592047600","693414912","True","0.00011450","C"
"@smithy/util-waiter","smithy-lang/smithy-typescript","445202209","0","0","120865027","429473465","785268137","True","0.00011438","C"
"space-separated-tokens","wooorm/space-separated-tokens","395923749","160344293","271652343","387476549","492568633","667576931","True","0.00011430","C"
"which-builtin-type","inspect-js/which-builtin-type","419784313","592509","1573862","102029632","582661241","1412064322","True","0.00011424","C"
"aws-sdk","aws/aws-sdk-js","492409769","405802907","578076678","549336957","486328796","442503507","True","0.00011421","C"
"envinfo","tabrindle/envinfo","452705723","221375635","332296600","453004653","601189453","655662277","True","0.00011389","C"
"property-information","wooorm/property-information","371471394","170883996","277899536","341061684","365944444","701567310","True","0.00011382","C"
"npm-registry-fetch","npm/npm-registry-fetch","341519419","198034835","299159193","342853957","402130656","465418456","True","0.00011372","C"
"findup-sync","gulpjs/findup-sync","434607805","419937682","426406567","431886392","419589282","475219102","True","0.00011369","C"
"@octokit/endpoint","octokit/endpoint.js","401411163","179302284","276596978","373452167","470109020","707595367","True","0.00011367","C"
"duplexer2","deoxxa/duplexer2","367914903","258965192","326397325","365658655","392292684","496260660","True","0.00011366","C"
"@grpc/grpc-js","grpc/grpc-node","420258344","154280338","238569098","350459826","520106357","837876102","True","0.00011364","C"
"minimist-options","vadimdemedes/minimist-options","489528878","344876233","455087330","521540451","527411612","598728764","True","0.00011354","C"
"@csstools/css-color-parser","csstools/postcss-plugins","169944199","0","0","19304078","51306941","439221579","True","0.00011337","C"
"react-router-dom","remix-run/react-router","486306628","228950172","408925941","497432332","512465435","783759264","True","0.00011279","C"
"postcss-import","postcss/postcss-import","486203585","176035274","286423299","460981310","601718579","905859466","True","0.00011277","C"
"formidable","node-formidable/formidable","438002364","246060539","375498894","440271793","493177544","635003050","True","0.00011270","C"
"@socket.io/component-emitter","socketio/emitter","173582415","2298449","55911069","165432401","251969449","392300710","True","0.00011268","C"
"@babel/plugin-syntax-unicode-sets-regex","babel/babel","470249465","0","258","241731341","704054841","935211420","True","0.00011258","C"
"bare-os","holepunchto/bare-os","179495838","0","0","2156","151919541","386565817","True","0.00011236","C"
"portfinder","http-party/node-portfinder","476692932","586843591","563828306","413492329","367024244","452276192","True","0.00011229","C"
"@testing-library/jest-dom","testing-library/jest-dom","473927178","183732699","306476891","396087166","548144301","935194833","True","0.00011198","C"
"throttleit","sindresorhus/throttleit","270371319","157896226","228617536","275718069","287804991","401819775","True","0.00011193","C"
"is-retry-allowed","sindresorhus/is-retry-allowed","371651872","394469838","349044971","326980844","340520970","447242738","True","0.00011172","C"
"request-promise-core","request/promise-core","374944319","633400742","433097522","303487707","238596405","266139223","True","0.00011163","C"
"@algolia/client-common","algolia/algoliasearch-client-javascript","68627132","17697944","35797582","52624217","90083917","146932003","True","0.00011131","C"
"confbox","unjs/confbox","372951774","0","0","0","133344328","612559220","True","0.00011111","C"
"eslint-plugin-jest","jest-community/eslint-plugin-jest","465582427","239760669","389289073","490486379","550562147","657813871","True","0.00011100","C"
"cross-inspect","ardatan/graphql-tools","113667847","0","0","4410930","108177080","228415531","True","0.00011096","C"
"caller-path","sindresorhus/caller-path","446546178","572311727","511379337","411122189","339522448","398395193","True","0.00011041","C"
"crc32-stream","archiverjs/node-crc32-stream","386475117","207533627","301456613","337150089","452077951","634157306","True","0.00011005","C"
"google-logging-utils","googleapis/google-cloud-node-core","218891762","0","0","0","384","437783141","True","0.00011003","C"
"html-tags","sindresorhus/html-tags","448664235","308915521","430155977","480703085","508871656","514674938","True","0.00010997","C"
"is-relative","jonschlinkert/is-relative","298302054","222009799","277050421","291709841","316467542","384272671","True","0.00010983","C"
"tailwindcss","tailwindlabs/tailwindcss","419595021","46937391","170677031","309355676","481129145","1089875862","True","0.00010979","C"
"redis-errors","NodeRedis/redis-errors","219638164","104438108","162057638","195515606","261940633","374238838","True","0.00010971","C"
"path-expression-matcher","NaturalIntelligence/path-expression-matcher","0","0","0","0","0","0","False","0.00010960","C"
"mri","lukeed/mri","323249917","100126454","261386235","352829717","410802163","491105016","True","0.00010939","C"
"recast","benjamn/recast","452505534","240684135","272106517","441562002","555643944","752531075","True","0.00010923","C"
"flush-write-stream","mafintosh/flush-write-stream","434713562","564770844","547089381","444711239","315877670","301118677","True","0.00010900","C"
"is-alphanumerical","wooorm/is-alphanumerical","405931191","262870928","352694148","379309638","397134825","637646417","True","0.00010898","C"
"orderedmap","marijnh/orderedmap","53434596","10373061","22796380","39312238","64133782","130557522","True","0.00010887","C"
"@types/resolve","DefinitelyTyped/DefinitelyTyped","395253185","165105287","275221219","334471809","485804815","715662799","True","0.00010860","C"
"opener","domenic/opener","428711653","366130491","363568544","391757743","445480070","576621417","True","0.00010788","C"
"arch","feross/arch","396043886","237388584","353807718","419890146","423506559","545626425","True","0.00010780","C"
"@aws-crypto/crc32","aws/aws-sdk-js-crypto-helpers","314047554","23045403","68173626","282189196","480110581","716718966","True","0.00010772","C"
"@radix-ui/react-use-controllable-state","radix-ui/primitives","265460267","1587643","18301544","100230190","348541936","858640023","True","0.00010745","C"
"is-hexadecimal","wooorm/is-hexadecimal","401218480","261870856","350964457","374458637","388479908","630318542","True","0.00010711","C"
"@asamuzakjp/css-color","asamuzaK/cssColor","182628091","0","0","0","4835","365251348","True","0.00010703","C"
"lazystream","jpommerening/node-lazystream","400618142","239587407","344122259","371190795","451844925","596345327","True","0.00010700","C"
"fbjs","facebook/fbjs","357035933","287149667","365615677","341777759","360193178","430443387","True","0.00010698","C"
"@aws-sdk/util-locate-window","aws/aws-sdk-js-v3","368684470","41118159","119778950","339916257","532923131","809685856","True","0.00010694","C"
"character-reference-invalid","wooorm/character-reference-invalid","400255256","261348479","350500678","374024636","388259724","627142764","True","0.00010689","C"
"shallowequal","dashed/shallowequal","379147885","264868709","358829932","408963363","378756942","484320481","True","0.00010685","C"
"dns-equal","watson/dns-equal","420560457","414084625","532369124","561983731","347398264","246966544","True","0.00010677","C"
"@babel/plugin-bugfix-safari-class-field-initializer-scope","babel/babel","444874086","0","0","0","159665605","730082568","True","0.00010670","C"
"@babel/plugin-transform-duplicate-named-capturing-groups-regex","babel/babel","444895180","0","0","0","159657497","730132864","True","0.00010670","C"
"marked","markedjs/marked","431506898","230118267","292440826","393248947","482790816","758935635","True","0.00010668","C"
"jmespath","jmespath/jmespath.js","416681956","292942602","465320865","447160291","438318355","439667668","True","0.00010635","C"
"stealthy-require","analog-nico/stealthy-require","351094493","572595508","402570958","289945810","231464526","258895664","True","0.00010610","C"
"@inquirer/ansi","SBoudrias/Inquirer.js","101511762","0","0","0","0","101511762","True","0.00010600","C"
"pluralize","blakeembrey/pluralize","450285002","242257003","333672924","407063494","494279596","774151995","True","0.00010574","C"
"builtins","juliangruber/builtins","455567168","217614075","357719725","545645720","617158094","539698230","True","0.00010566","C"
"hermes-estree","facebook/hermes","140093832","182","17899060","60096348","186974380","435499193","True","0.00010540","C"
"npm-packlist","npm/npm-packlist","427854294","356359861","374009742","398323222","462143043","548435606","True","0.00010535","C"
"image-size","image-size/image-size","449933828","268454246","357847451","419294871","511800827","692271745","True","0.00010494","C"
"@standard-schema/spec","standard-schema/standard-schema","139180900","0","0","0","39226","278322575","True","0.00010490","C"
"workbox-routing","googlechrome/workbox","219532470","165996685","224322737","234279937","219280522","253782472","True","0.00010480","C"
"pg-types","brianc/node-pg-types","337412970","108780709","162810840","233739446","403708192","778025663","True","0.00010479","C"
"@vitest/expect","vitest-dev/vitest","432569168","0","0","69257138","328707483","899742884","True","0.00010447","C"
"@octokit/plugin-paginate-rest","octokit/plugin-paginate-rest.js","377421889","176960766","268592657","341625825","431084782","668845415","True","0.00010434","C"
"is-finalizationregistry","inspect-js/is-finalizationregistry","417017991","591563","1562080","101959418","576234911","1404741987","True","0.00010419","C"
"@sentry/types","getsentry/sentry-javascript","423586324","193115972","319881888","446787463","595354864","562791436","True","0.00010407","C"
"es-array-method-boxes-properly","ljharb/es-array-method-boxes-properly","374015879","145372007","347907613","475035040","472997881","428766855","True","0.00010403","C"
"moment-timezone","moment/moment-timezone","444058603","360320645","399606960","446721962","460716717","552926731","True","0.00010399","C"
"babel-traverse","babel/babel","190665494","217330974","221881300","184327267","158417201","171370730","True","0.00010390","C"
