package,license,fetched_at
kubeseal,apache-2.0,2026-07-21T21:08:14Z
kustomize,apache-2.0,2026-07-21T21:08:14Z
ladspa-sdk,lgpl-2.1-only,2026-07-21T21:08:14Z
lame,lgpl-2.0-or-later,2026-07-21T21:08:14Z
lazydocker,mit,2026-07-21T21:08:14Z
lazygit,mit,2026-07-21T21:08:14Z
lcov,gpl-2.0-or-later,2026-07-21T21:08:14Z
ldns,bsd-3-clause,2026-07-21T21:08:14Z
lefthook,mit,2026-07-21T21:08:14Z
leptonica,bsd-2-clause,2026-07-21T21:08:14Z
libadwaita,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libaec,bsd-2-clause,2026-07-21T21:08:14Z
libapplewm,mit,2026-07-21T21:08:14Z
libarchive,bsd-2-clause,2026-07-21T21:08:14Z
libass,isc,2026-07-21T21:08:14Z
libassuan,lgpl-2.1-or-later and gpl-3.0-or-later and fsfullr,2026-07-21T21:08:14Z
libassuan@2,lgpl-2.1-or-later and gpl-3.0-or-later and fsfullr,2026-07-21T21:08:14Z
libavif,bsd-2-clause,2026-07-21T21:08:14Z
libb2,cc0-1.0,2026-07-21T21:08:14Z
libblastrampoline,mit and bsd-2-clause-views and bsd-3-clause,2026-07-21T21:08:14Z
libbluray,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libcap,bsd-3-clause and gpl-2.0-or-later,2026-07-21T21:08:14Z
libcbor,mit,2026-07-21T21:08:14Z
libcerf,mit,2026-07-21T21:08:14Z
libclc,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
libcuefile,gpl-2.0-or-later,2026-07-21T21:08:14Z
libdap,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libdatrie,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libde265,lgpl-3.0-or-later,2026-07-21T21:08:14Z
libdeflate,mit,2026-07-21T21:08:14Z
libdicom,mit,2026-07-21T21:08:14Z
libdrm,mit,2026-07-21T21:08:14Z
libdvdcss,gpl-2.0-or-later,2026-07-21T21:08:14Z
libdvdnav,gpl-2.0-or-later,2026-07-21T21:08:14Z
libdvdread,gpl-2.0-or-later,2026-07-21T21:08:14Z
libebml,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libedit,bsd-3-clause,2026-07-21T21:08:14Z
libepoxy,mit,2026-07-21T21:08:14Z
libev,bsd-2-clause or gpl-2.0-or-later,2026-07-21T21:08:14Z
libevent,bsd-3-clause,2026-07-21T21:08:14Z
libexif,lgpl-2.1-or-later and lgpl-2.0-or-later,2026-07-21T21:08:14Z
libffcall,gpl-2.0-or-later,2026-07-21T21:08:14Z
libffi,mit,2026-07-21T21:08:14Z
libfido2,bsd-2-clause,2026-07-21T21:08:14Z
libfontenc,mit,2026-07-21T21:08:14Z
libftdi,lgpl-2.1-only,2026-07-21T21:08:14Z
libfyaml,mit,2026-07-21T21:08:14Z
libgccjit,gpl-3.0-or-later with gcc-exception-3.1,2026-07-21T21:08:14Z
libgcrypt,lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:14Z
libgedit-amtk,lgpl-3.0-or-later,2026-07-21T21:08:14Z
libgedit-gfls,lgpl-3.0-or-later,2026-07-21T21:08:14Z
libgedit-gtksourceview,lgpl-2.1-only,2026-07-21T21:08:14Z
libgedit-tepl,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libgeotiff,mit,2026-07-21T21:08:14Z
libgit2,gpl-2.0-only with gcc-exception-2.0,2026-07-21T21:08:14Z
libgit2@1.7,gpl-2.0-only with gcc-exception-2.0,2026-07-21T21:08:14Z
libgit2@1.8,gpl-2.0-only with gcc-exception-2.0,2026-07-21T21:08:14Z
libgpg-error,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libgphoto2,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libgsf,lgpl-2.1-only,2026-07-21T21:08:14Z
libhandy,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libharu,zlib,2026-07-21T21:08:14Z
libheif,lgpl-3.0-or-later,2026-07-21T21:08:14Z
libice,mit,2026-07-21T21:08:14Z
libiconv,gpl-3.0-or-later and lgpl-2.0-or-later,2026-07-21T21:08:14Z
libidn,gpl-2.0-or-later or lgpl-3.0-or-later,2026-07-21T21:08:14Z
libidn2,(gpl-2.0-or-later or lgpl-3.0-or-later) and (unicode-tou and unicode-dfs-2016) and gpl-3.0-or-later and lgpl-2.1-or-later and fsfap-no-warranty-disclaimer,2026-07-21T21:08:14Z
libimagequant,gpl-3.0-or-later and hpnd,2026-07-21T21:08:14Z
libimobiledevice,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libimobiledevice-glue,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libiscsi,licenseref-homebrew-public-domain and lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:14Z
libkml,bsd-3-clause,2026-07-21T21:08:14Z
libksba,lgpl-3.0-or-later or gpl-2.0-or-later,2026-07-21T21:08:14Z
liblerc,apache-2.0,2026-07-21T21:08:14Z
liblinear,bsd-3-clause,2026-07-21T21:08:14Z
liblqr,lgpl-3.0-only,2026-07-21T21:08:14Z
libmagic,bsd-2-clause-darwin and bsd-2-clause and licenseref-homebrew-public-domain,2026-07-21T21:08:14Z
libmatio,bsd-2-clause,2026-07-21T21:08:14Z
libmatroska,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libmaxminddb,apache-2.0,2026-07-21T21:08:14Z
libmd,bsd-3-clause and bsd-2-clause and isc and beerware and licenseref-homebrew-public-domain,2026-07-21T21:08:14Z
libmediainfo,bsd-2-clause,2026-07-21T21:08:14Z
libmicrohttpd,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libmms,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libmng,zlib,2026-07-21T21:08:14Z
libmpc,lgpl-3.0-or-later,2026-07-21T21:08:14Z
libnet,bsd-2-clause,2026-07-21T21:08:14Z
libnghttp2,mit,2026-07-21T21:08:14Z
libnghttp3,mit,2026-07-21T21:08:14Z
libngtcp2,mit,2026-07-21T21:08:14Z
libnice,lgpl-2.1-or-later or mpl-1.1,2026-07-21T21:08:14Z
libnsl,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libogg,bsd-3-clause,2026-07-21T21:08:14Z
libomp,mit,2026-07-21T21:08:14Z
libosinfo,lgpl-2.0-or-later,2026-07-21T21:08:14Z
libpaper,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libpcap,bsd-3-clause,2026-07-21T21:08:14Z
libpciaccess,mit,2026-07-21T21:08:14Z
libpeas@1,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libplacebo,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libplist,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libpng,libpng-2.0,2026-07-21T21:08:14Z
libpq,postgresql,2026-07-21T21:08:14Z
libproxy,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libpsl,mit,2026-07-21T21:08:14Z
libpthread-stubs,mit,2026-07-21T21:08:14Z
libptytty,gpl-2.0-or-later,2026-07-21T21:08:14Z
libraqm,mit,2026-07-21T21:08:14Z
libraw,lgpl-2.1-only or cddl-1.0,2026-07-21T21:08:14Z
librdkafka,bsd-2-clause,2026-07-21T21:08:14Z
libreplaygain,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libressl,openssl,2026-07-21T21:08:14Z
librist,bsd-2-clause,2026-07-21T21:08:14Z
librsvg,lgpl-2.1-or-later,2026-07-21T21:08:14Z
librtlsdr,gpl-2.0-or-later,2026-07-21T21:08:14Z
librttopo,gpl-2.0-or-later,2026-07-21T21:08:14Z
libsamplerate,bsd-2-clause,2026-07-21T21:08:14Z
libscrypt,bsd-2-clause,2026-07-21T21:08:14Z
libseccomp,lgpl-2.1-only,2026-07-21T21:08:14Z
libsecret,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libserdes,apache-2.0,2026-07-21T21:08:14Z
libshout,lgpl-2.0-or-later,2026-07-21T21:08:14Z
libsigsegv,gpl-2.0-or-later,2026-07-21T21:08:14Z
libslirp,bsd-3-clause,2026-07-21T21:08:14Z
libsm,mit,2026-07-21T21:08:14Z
libsmi,tcl and bsd-3-clause and beerware,2026-07-21T21:08:14Z
libsndfile,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libsodium,isc,2026-07-21T21:08:14Z
libsoup,lgpl-2.0-or-later,2026-07-21T21:08:14Z
libsoxr,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libspatialite,mpl-1.1 or gpl-2.0-or-later or lgpl-2.1-or-later,2026-07-21T21:08:14Z
libspiro,gpl-3.0-or-later,2026-07-21T21:08:14Z
libspng,bsd-2-clause,2026-07-21T21:08:14Z
libssh,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libssh2,bsd-3-clause,2026-07-21T21:08:14Z
libtasn1,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libtatsu,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libtermkey,mit,2026-07-21T21:08:14Z
libthai,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libtiff,libtiff,2026-07-21T21:08:14Z
libtirpc,bsd-3-clause,2026-07-21T21:08:14Z
libtomcrypt,unlicense,2026-07-21T21:08:14Z
libtommath,unlicense,2026-07-21T21:08:14Z
libtool,gpl-2.0-or-later,2026-07-21T21:08:14Z
libudfread,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libultrahdr,apache-2.0,2026-07-21T21:08:14Z
libunibreak,zlib,2026-07-21T21:08:14Z
libuninameslist,bsd-3-clause,2026-07-21T21:08:14Z
libunistring,gpl-2.0-or-later or lgpl-3.0-or-later,2026-07-21T21:08:14Z
libunwind,mit,2026-07-21T21:08:14Z
libusb,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libusb-compat,lgpl-2.1-or-later and (lgpl-2.1-or-later or bsd-3-clause),2026-07-21T21:08:14Z
libusbmuxd,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:14Z
libusrsctp,bsd-3-clause,2026-07-21T21:08:14Z
libuv,mit,2026-07-21T21:08:14Z
libva,mit,2026-07-21T21:08:14Z
libvidstab,gpl-2.0-or-later,2026-07-21T21:08:14Z
libvirt,lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:14Z
libvirt-glib,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libvirt-python,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libvmaf,bsd-2-clause-patent,2026-07-21T21:08:14Z
libvorbis,bsd-3-clause,2026-07-21T21:08:14Z
libvpx,bsd-3-clause,2026-07-21T21:08:14Z
libvterm,mit,2026-07-21T21:08:14Z
libwebsockets,mit,2026-07-21T21:08:14Z
libx11,mit,2026-07-21T21:08:14Z
libxau,mit,2026-07-21T21:08:14Z
libxcb,mit,2026-07-21T21:08:14Z
libxcrypt,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libxcursor,mit,2026-07-21T21:08:14Z
libxdamage,mit,2026-07-21T21:08:14Z
libxdmcp,mit,2026-07-21T21:08:14Z
libxext,mit,2026-07-21T21:08:14Z
libxfixes,mit,2026-07-21T21:08:14Z
libxfont2,mit,2026-07-21T21:08:14Z
libxft,mit,2026-07-21T21:08:14Z
libxi,mit,2026-07-21T21:08:14Z
libxinerama,mit,2026-07-21T21:08:14Z
libxkbcommon,mit,2026-07-21T21:08:14Z
libxkbfile,mit,2026-07-21T21:08:14Z
libxml2,mit,2026-07-21T21:08:14Z
libxmlb,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libxmlsec1,mit,2026-07-21T21:08:14Z
libxmp,lgpl-2.1-or-later,2026-07-21T21:08:14Z
libxmu,mit,2026-07-21T21:08:14Z
libxpm,mit,2026-07-21T21:08:14Z
libxrandr,mit,2026-07-21T21:08:14Z
libxrender,mit,2026-07-21T21:08:14Z
libxslt,x11,2026-07-21T21:08:14Z
libxt,mit,2026-07-21T21:08:14Z
libxtst,mit,2026-07-21T21:08:14Z
libxv,mit,2026-07-21T21:08:14Z
libxxf86vm,mit,2026-07-21T21:08:14Z
libyaml,mit,2026-07-21T21:08:14Z
libzen,zlib,2026-07-21T21:08:14Z
libzip,bsd-3-clause,2026-07-21T21:08:14Z
licenseplist,mit,2026-07-21T21:08:14Z
lima,apache-2.0,2026-07-21T21:08:14Z
linux-headers@5.15,gpl-2.0-only with linux-syscall-note,2026-07-21T21:08:14Z
linux-headers@6.8,gpl-2.0-only with linux-syscall-note,2026-07-21T21:08:14Z
linux-pam,bsd-3-clause or gpl-1.0-only,2026-07-21T21:08:14Z
liquibase,apache-2.0,2026-07-21T21:08:14Z
litehtml,bsd-3-clause,2026-07-21T21:08:14Z
little-cms2,mit,2026-07-21T21:08:14Z
llama.cpp,mit,2026-07-21T21:08:14Z
lld,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
lld@19,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
lld@21,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llhttp,mit,2026-07-21T21:08:14Z
llvm,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llvm@16,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llvm@17,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llvm@18,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llvm@19,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llvm@20,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
llvm@21,apache-2.0 with llvm-exception,2026-07-21T21:08:14Z
lm-sensors,gpl-2.0-or-later or lgpl-2.1-or-later,2026-07-21T21:08:14Z
lmdb,oldap-2.8,2026-07-21T21:08:14Z
lnav,bsd-2-clause,2026-07-21T21:08:14Z
localstack,apache-2.0,2026-07-21T21:08:14Z
lpeg,mit,2026-07-21T21:08:14Z
lsd,apache-2.0,2026-07-21T21:08:14Z
lua,mit,2026-07-21T21:08:14Z
lua-language-server,mit,2026-07-21T21:08:14Z
luajit,mit,2026-07-21T21:08:14Z
luajit-openresty,mit,2026-07-21T21:08:14Z
luarocks,mit,2026-07-21T21:08:14Z
luv,apache-2.0,2026-07-21T21:08:14Z
lychee,apache-2.0 or mit,2026-07-21T21:08:14Z
lynx,gpl-2.0-only,2026-07-21T21:08:14Z
lz4,bsd-2-clause,2026-07-21T21:08:14Z
lzip,gpl-2.0-or-later,2026-07-21T21:08:14Z
lzlib,bsd-2-clause,2026-07-21T21:08:14Z
lzo,gpl-2.0-or-later,2026-07-21T21:08:14Z
m4,gpl-3.0-or-later,2026-07-21T21:08:14Z
macos-term-size,mit,2026-07-21T21:08:14Z
macvim,vim,2026-07-21T21:08:14Z
mad,gpl-2.0-or-later,2026-07-21T21:08:14Z
magic-wormhole,mit,2026-07-21T21:08:14Z
make,gpl-3.0-only,2026-07-21T21:08:14Z
mandoc,isc,2026-07-21T21:08:14Z
mariadb,gpl-2.0-only,2026-07-21T21:08:14Z
mariadb-connector-c,lgpl-2.1-or-later,2026-07-21T21:08:14Z
mas,mit,2026-07-21T21:08:14Z
maven,apache-2.0,2026-07-21T21:08:14Z
mbedtls,apache-2.0,2026-07-21T21:08:14Z
mbedtls@3,apache-2.0,2026-07-21T21:08:14Z
md4c,mit,2026-07-21T21:08:14Z
md5sha1sum,gpl-2.0-or-later,2026-07-21T21:08:14Z
mecab,gpl-2.0-only or lgpl-2.1-only or bsd-3-clause,2026-07-21T21:08:14Z
mecab-ipadic,naist-2003,2026-07-21T21:08:14Z
media-info,bsd-2-clause,2026-07-21T21:08:14Z
memcached,bsd-3-clause,2026-07-21T21:08:14Z
mercurial,gpl-2.0-or-later,2026-07-21T21:08:14Z
merve,apache-2.0,2026-07-21T21:08:14Z
mesa,mit and apache-2.0 and bsd-2-clause and bsd-3-clause and bsl-1.0 and hpnd and hpnd-sell-variant and icu and mit-khronos-old and sgi-b-2.0 and licenseref-homebrew-public-domain and (gpl-1.0-or-later with linux-syscall-note) and (gpl-2.0-only with linux-syscall-note),2026-07-21T21:08:14Z
mesa-glu,sgi-b-1.1 and sgi-b-2.0,2026-07-21T21:08:14Z
meson,apache-2.0,2026-07-21T21:08:14Z
metis,apache-2.0,2026-07-21T21:08:14Z
midnight-commander,gpl-3.0-or-later,2026-07-21T21:08:14Z
mingw-w64,zpl-2.1 and (gpl-2.0-or-later and gpl-3.0-or-later and lgpl-2.0-or-later and lgpl-3.0-only) and (gpl-3.0-or-later with gcc-exception-3.1),2026-07-21T21:08:14Z
minicom,gpl-2.0-or-later,2026-07-21T21:08:14Z
minikube,apache-2.0,2026-07-21T21:08:14Z
minio-mc,agpl-3.0-or-later,2026-07-21T21:08:14Z
miniupnpc,bsd-3-clause,2026-07-21T21:08:14Z
minizip,zlib,2026-07-21T21:08:14Z
mint,mit,2026-07-21T21:08:14Z
mise,mit,2026-07-21T21:08:14Z
mkcert,bsd-3-clause,2026-07-21T21:08:14Z
mkvtoolnix,gpl-2.0-or-later,2026-07-21T21:08:14Z
mlx,mit and apache-2.0,2026-07-21T21:08:14Z
mlx-c,mit,2026-07-21T21:08:14Z
mockery,bsd-3-clause,2026-07-21T21:08:14Z
molten-vk,apache-2.0,2026-07-21T21:08:14Z
mongodb-atlas-cli,apache-2.0,2026-07-21T21:08:14Z
mongosh,apache-2.0,2026-07-21T21:08:14Z
mono,apache-2.0,2026-07-21T21:08:14Z
moreutils,gpl-2.0-or-later and (gpl-2.0-only or artistic-2.0),2026-07-21T21:08:14Z
mosh,gpl-3.0-or-later,2026-07-21T21:08:14Z
mosquitto,epl-1.0 or bsd-3-clause,2026-07-21T21:08:14Z
mozjpeg,ijg and zlib and bsd-3-clause,2026-07-21T21:08:14Z
mpdecimal,bsd-2-clause,2026-07-21T21:08:14Z
mpfr,lgpl-3.0-or-later,2026-07-21T21:08:14Z
mpg123,lgpl-2.1-only,2026-07-21T21:08:14Z
mpv,gpl-2.0-or-later and lgpl-2.1-or-later,2026-07-21T21:08:14Z
msgpack,bsl-1.0,2026-07-21T21:08:14Z
mtr,gpl-2.0-only and bsd-3-clause and lgpl-2.0-only,2026-07-21T21:08:14Z
mujs,isc,2026-07-21T21:08:14Z
mupdf,agpl-3.0-or-later,2026-07-21T21:08:14Z
musepack,bsd-3-clause and lgpl-2.1-or-later and gpl-2.0-or-later and zlib,2026-07-21T21:08:14Z
mvfst,mit,2026-07-21T21:08:14Z
mycli,bsd-3-clause,2026-07-21T21:08:14Z
mypy,mit,2026-07-21T21:08:14Z
mysql,gpl-2.0-only with universal-foss-exception-1.0,2026-07-21T21:08:14Z
mysql-client,gpl-2.0-only with universal-foss-exception-1.0,2026-07-21T21:08:14Z
mysql-client@8.0,gpl-2.0-only with universal-foss-exception-1.0,2026-07-21T21:08:14Z
mysql-client@8.4,gpl-2.0-only with universal-foss-exception-1.0,2026-07-21T21:08:14Z
mysql@8.0,gpl-2.0-only with universal-foss-exception-1.0,2026-07-21T21:08:14Z
mysql@8.4,gpl-2.0-only with universal-foss-exception-1.0,2026-07-21T21:08:14Z
n,mit,2026-07-21T21:08:14Z
nano,gpl-3.0-or-later,2026-07-21T21:08:14Z
nasm,bsd-2-clause,2026-07-21T21:08:14Z
nbytes,mit,2026-07-21T21:08:14Z
ncdu,mit,2026-07-21T21:08:14Z
ncurses,x11-distribute-modifications-variant,2026-07-21T21:08:14Z
neovim,apache-2.0,2026-07-21T21:08:14Z
net-snmp,mit-cmu and mit and bsd-3-clause,2026-07-21T21:08:14Z
netcat,gpl-2.0-or-later,2026-07-21T21:08:14Z
netcdf,bsd-3-clause,2026-07-21T21:08:14Z
netpbm,gpl-3.0-or-later,2026-07-21T21:08:14Z
nettle,gpl-2.0-or-later or lgpl-3.0-or-later,2026-07-21T21:08:14Z
nghttp2,mit,2026-07-21T21:08:14Z
nginx,bsd-2-clause,2026-07-21T21:08:14Z
ninja,apache-2.0,2026-07-21T21:08:14Z
nlohmann-json,mit,2026-07-21T21:08:14Z
nmap,licenseref-homebrew-cannot-represent,2026-07-21T21:08:14Z
node,mit,2026-07-21T21:08:14Z
node-build,mit,2026-07-21T21:08:14Z
node@18,mit,2026-07-21T21:08:14Z
node@20,mit,2026-07-21T21:08:14Z
node@22,mit,2026-07-21T21:08:14Z
node@24,mit,2026-07-21T21:08:14Z
nodebrew,mit,2026-07-21T21:08:14Z
nodenv,mit,2026-07-21T21:08:14Z
npth,lgpl-2.1-or-later,2026-07-21T21:08:14Z
nspr,mpl-2.0,2026-07-21T21:08:14Z
nss,mpl-2.0,2026-07-21T21:08:14Z
nuget,mit,2026-07-21T21:08:14Z
numpy,bsd-3-clause,2026-07-21T21:08:14Z
nushell,mit,2026-07-21T21:08:14Z
nvm,mit,2026-07-21T21:08:14Z
oci-cli,upl-1.0 or apache-2.0,2026-07-21T21:08:14Z
ocrmypdf,mpl-2.0,2026-07-21T21:08:14Z
octave,gpl-3.0-or-later,2026-07-21T21:08:14Z
oh-my-posh,mit,2026-07-21T21:08:14Z
okta-aws-cli,apache-2.0,2026-07-21T21:08:14Z
ollama,mit,2026-07-21T21:08:14Z
onigmo,bsd-2-clause,2026-07-21T21:08:14Z
oniguruma,bsd-2-clause,2026-07-21T21:08:14Z
onnx,apache-2.0,2026-07-21T21:08:14Z
opam,lgpl-2.1-only,2026-07-21T21:08:14Z
open-mpi,bsd-3-clause-open-mpi and mpich2,2026-07-21T21:08:14Z
openapi-generator,apache-2.0,2026-07-21T21:08:14Z
openblas,bsd-3-clause and bsd-2-clause-views and bsd-3-clause-open-mpi and bsd-2-clause,2026-07-21T21:08:14Z
openblas64,bsd-3-clause and bsd-2-clause-views and bsd-3-clause-open-mpi and bsd-2-clause,2026-07-21T21:08:14Z
opencode,mit,2026-07-21T21:08:14Z
openconnect,lgpl-2.1-only,2026-07-21T21:08:14Z
opencore-amr,apache-2.0,2026-07-21T21:08:14Z
opencv,apache-2.0,2026-07-21T21:08:14Z
openexr,bsd-3-clause,2026-07-21T21:08:14Z
openjdk,gpl-2.0-only with classpath-exception-2.0,2026-07-21T21:08:14Z
openjdk@11,gpl-2.0-only,2026-07-21T21:08:14Z
openjdk@17,gpl-2.0-only with classpath-exception-2.0,2026-07-21T21:08:14Z
openjdk@21,gpl-2.0-only with classpath-exception-2.0,2026-07-21T21:08:14Z
openjdk@8,gpl-2.0-only,2026-07-21T21:08:14Z
openjpeg,bsd-2-clause,2026-07-21T21:08:14Z
openjph,bsd-2-clause,2026-07-21T21:08:14Z
openldap,oldap-2.8,2026-07-21T21:08:14Z
openlibm,mit and isc and bsd-2-clause,2026-07-21T21:08:14Z
openshift-cli,apache-2.0,2026-07-21T21:08:14Z
openslide,lgpl-2.1-only,2026-07-21T21:08:14Z
openssh,ssh-openssh,2026-07-21T21:08:14Z
openssl@3,apache-2.0,2026-07-21T21:08:14Z
openssl@3.5,apache-2.0,2026-07-21T21:08:14Z
openssl@4,apache-2.0,2026-07-21T21:08:14Z
opentofu,mpl-2.0,2026-07-21T21:08:14Z
openvino,apache-2.0,2026-07-21T21:08:14Z
openvpn,gpl-2.0-only with openvpn-openssl-exception,2026-07-21T21:08:14Z
operator-sdk,apache-2.0,2026-07-21T21:08:14Z
opus,bsd-3-clause,2026-07-21T21:08:14Z
opusfile,bsd-3-clause,2026-07-21T21:08:14Z
oras,apache-2.0,2026-07-21T21:08:14Z
orc,bsd-2-clause and bsd-3-clause,2026-07-21T21:08:14Z
osinfo-db,gpl-2.0-or-later,2026-07-21T21:08:14Z
ossp-uuid,bsd-1-clause,2026-07-21T21:08:14Z
overmind,mit,2026-07-21T21:08:14Z
p11-kit,bsd-3-clause,2026-07-21T21:08:14Z
p7zip,lgpl-2.1-or-later and gpl-2.0-or-later,2026-07-21T21:08:14Z
pandoc,gpl-2.0-or-later,2026-07-21T21:08:14Z
pango,lgpl-2.0-or-later,2026-07-21T21:08:14Z
parallel,gpl-3.0-or-later,2026-07-21T21:08:14Z
passt,gpl-2.0-or-later and bsd-3-clause,2026-07-21T21:08:14Z
pcre,bsd-3-clause,2026-07-21T21:08:14Z
pcre2,bsd-3-clause,2026-07-21T21:08:14Z
pdm,mit,2026-07-21T21:08:14Z
percona-toolkit,gpl-2.0-only or artistic-1.0-perl,2026-07-21T21:08:14Z
periphery,mit,2026-07-21T21:08:14Z
perl,artistic-1.0-perl or gpl-1.0-or-later,2026-07-21T21:08:14Z
perl-dbd-mysql,artistic-1.0-perl or gpl-1.0-or-later,2026-07-21T21:08:14Z
pgcli,bsd-3-clause,2026-07-21T21:08:14Z
phodav,lgpl-2.1-only,2026-07-21T21:08:14Z
php,php-3.01 and zend-2.0 and bsl-1.0 and mit and apache-1.0 and apache-2.0 and bcrypt-solar-designer and bsd-2-clause-darwin and bsd-2-clause and bsd-3-clause and bsd-4-clause-uc and isc and lgpl-2.1-only and lgpl-2.1-or-later and oldap-2.8 and tcl and zlib,2026-07-21T21:08:14Z
php-cs-fixer,mit,2026-07-21T21:08:14Z
php@8.1,php-3.01,2026-07-21T21:08:14Z
php@8.2,php-3.01 and zend-2.0 and bsl-1.0 and mit and apache-1.0 and bcrypt-solar-designer and bsd-2-clause-darwin and bsd-2-clause and bsd-3-clause and bsd-4-clause-uc and isc and lgpl-2.1-only and lgpl-2.1-or-later and oldap-2.8 and tcl and zlib,2026-07-21T21:08:14Z
php@8.3,php-3.01 and zend-2.0 and bsl-1.0 and mit and apache-1.0 and bcrypt-solar-designer and bsd-2-clause-darwin and bsd-2-clause and bsd-3-clause and bsd-4-clause-uc and isc and lgpl-2.1-only and lgpl-2.1-or-later and oldap-2.8 and tcl and zlib,2026-07-21T21:08:14Z
phpmyadmin,gpl-2.0-only and gpl-2.0-or-later and bsd-2-clause and bsd-3-clause and cc-by-3.0 and isc and lgpl-3.0-only and mit and mpl-2.0 and licenseref-homebrew-public-domain,2026-07-21T21:08:14Z
pigz,zlib,2026-07-21T21:08:14Z
pillow,hpnd,2026-07-21T21:08:14Z
pinentry,gpl-2.0-or-later,2026-07-21T21:08:14Z
pinentry-mac,gpl-2.0-or-later and gpl-3.0-or-later,2026-07-21T21:08:14Z
pipenv,mit,2026-07-21T21:08:14Z
pipx,mit,2026-07-21T21:08:14Z
pixman,mit,2026-07-21T21:08:14Z
pkcs11-helper,bsd-3-clause or gpl-2.0-or-later,2026-07-21T21:08:14Z
pkgconf,isc,2026-07-21T21:08:14Z
plantuml,gpl-3.0-or-later,2026-07-21T21:08:14Z
platformio,apache-2.0,2026-07-21T21:08:14Z
plotutils,gpl-3.0-or-later,2026-07-21T21:08:14Z
pmix,bsd-3-clause-open-mpi,2026-07-21T21:08:14Z
pngquant,gpl-3.0-or-later and hpnd and bsd-2-clause,2026-07-21T21:08:14Z
pnpm,mit,2026-07-21T21:08:14Z
podman,apache-2.0 and gpl-3.0-or-later,2026-07-21T21:08:14Z
podman-compose,gpl-2.0-only,2026-07-21T21:08:14Z
poetry,mit,2026-07-21T21:08:14Z
poppler,gpl-2.0-only or gpl-3.0-only,2026-07-21T21:08:14Z
poppler-qt5,gpl-2.0-only or gpl-3.0-only,2026-07-21T21:08:14Z
popt,mit,2026-07-21T21:08:14Z
portaudio,mit,2026-07-21T21:08:14Z
postgis,gpl-2.0-or-later,2026-07-21T21:08:14Z
postgresql@12,postgresql,2026-07-21T21:08:14Z
postgresql@13,postgresql,2026-07-21T21:08:14Z
postgresql@14,postgresql,2026-07-21T21:08:14Z
postgresql@15,postgresql,2026-07-21T21:08:14Z
postgresql@16,postgresql,2026-07-21T21:08:14Z
postgresql@17,postgresql,2026-07-21T21:08:14Z
postgresql@18,postgresql,2026-07-21T21:08:14Z
potrace,gpl-2.0-or-later,2026-07-21T21:08:14Z
powerlevel10k,mit,2026-07-21T21:08:14Z
pre-commit,mit,2026-07-21T21:08:14Z
